KMeans,Hierarchical,DBSCAN,GMM,IsolationForest,LOF,OneClassSVM,sample_time_continuous_caster,count
1,0,21,1,1,1,1,7:44:18,5
1,0,21,1,1,1,1,8:25:53,5
1,0,21,1,1,1,1,9:05:57,5
1,0,21,1,1,1,1,9:47:17,5
1,0,21,1,1,1,1,10:27:10,5
1,0,21,1,1,1,1,13:10:42,5
1,0,21,1,1,1,1,11:47:29,5
1,0,21,1,1,1,1,12:29:51,5
1,0,21,1,1,1,1,7:03:11,5
1,0,21,1,1,1,1,11:15:34,5
1,0,21,1,1,1,1,0:56:32,5
1,0,21,1,1,1,1,1:40:19,5
1,0,21,1,1,1,1,2:10:20,5
1,0,21,1,1,1,1,9:17:15,4
1,0,21,1,1,1,1,7:24:25,4
1,0,21,1,1,1,1,9:31:03,4
1,0,21,1,1,1,1,23:18:04,4
1,0,21,1,1,1,1,22:36:05,4
1,0,21,1,1,1,1,21:54:47,4
1,0,21,1,1,1,1,20:27:43,4
1,0,21,1,1,1,1,19:52:21,4
1,0,21,1,1,1,1,17:51:31,4
1,0,21,1,1,1,1,17:03:01,4
1,0,21,1,1,1,1,16:27:29,4
1,0,21,1,1,1,1,15:07:00,4
1,0,21,1,1,1,1,14:27:07,4
1,0,21,1,1,1,1,13:45:11,4
1,0,21,1,1,1,1,12:11:50,4
1,0,21,1,1,1,1,11:39:26,4
1,0,21,1,1,1,1,10:14:17,4
1,0,21,1,1,1,1,8:48:41,4
1,0,21,1,1,1,1,7:53:04,4
1,0,21,1,1,1,1,15:46:51,4
1,0,21,1,1,1,1,4:51:59,4
1,0,21,1,1,1,1,15:54:15,4
1,0,21,1,1,1,1,15:06:20,4
1,0,21,1,1,1,1,14:17:14,4
1,0,21,1,1,1,1,13:29:24,4
1,0,21,1,1,1,1,12:35:01,4
1,0,21,1,1,1,1,16:06:31,4
1,0,21,1,1,1,1,17:09:25,4
1,0,21,1,1,1,1,17:40:28,4
1,0,21,1,1,1,1,18:21:42,4
1,0,21,1,1,1,1,19:06:22,4
1,0,21,1,1,1,1,22:38:00,4
1,0,21,1,1,1,1,23:06:29,4
1,0,21,1,1,1,1,23:42:38,4
1,0,21,1,1,1,1,9:54:03,4
1,0,21,1,1,1,1,17:20:19,4
1,0,21,1,1,1,1,14:44:16,4
1,0,21,1,1,1,1,14:03:02,4
1,0,21,1,1,1,1,13:20:04,4
1,0,21,1,1,1,1,12:32:30,4
1,0,21,1,1,1,1,11:50:31,4
1,0,21,1,1,1,1,11:10:38,4
1,0,21,1,1,1,1,7:08:37,4
1,0,21,1,1,1,1,6:29:06,4
1,0,21,1,1,1,1,0:42:14,4
1,0,21,1,1,1,1,9:10:59,4
1,0,21,1,1,1,1,8:22:28,4
1,0,21,1,1,1,1,10:29:34,4
1,0,21,1,1,1,1,12:32:10,4
1,0,21,1,1,1,1,11:45:09,4
1,0,21,1,1,1,1,11:05:29,4
1,0,21,1,1,1,1,10:24:01,4
1,0,21,1,1,1,1,9:48:45,4
1,0,21,1,1,1,1,8:33:56,4
1,0,21,1,1,1,1,13:05:35,4
1,0,21,1,1,1,1,8:59:13,4
1,0,21,1,1,1,1,19:07:57,4
1,0,21,1,1,1,1,0:27:11,4
1,0,21,1,1,1,1,17:41:13,4
1,0,21,1,1,1,1,17:00:52,4
1,0,21,1,1,1,1,16:22:16,4
1,0,21,1,1,1,1,15:03:42,4
1,0,21,1,1,1,1,14:24:17,4
1,0,21,1,1,1,1,8:30:45,4
1,0,21,1,1,1,1,7:23:00,4
1,0,21,1,1,1,1,6:20:27,4
1,0,21,1,1,1,1,6:17:25,4
1,0,21,1,1,1,1,4:19:33,4
1,0,21,1,1,1,1,3:45:54,4
1,0,21,1,1,1,1,3:00:03,4
1,0,21,1,1,1,1,2:20:52,4
1,0,21,1,1,1,1,1:42:34,4
1,0,21,1,1,1,1,1:00:56,4
1,0,21,1,1,1,1,20:30:59,4
1,0,21,1,1,1,1,21:14:00,4
1,0,21,1,1,1,1,19:47:10,4
1,0,21,1,1,1,1,18:20:58,4
1,0,21,1,1,1,1,0:21:58,4
1,0,21,1,1,1,1,23:42:46,4
1,0,21,1,1,1,1,22:16:28,4
1,0,21,1,1,1,1,21:37:40,4
1,0,21,1,1,1,1,20:54:35,4
1,0,21,1,1,1,1,20:17:21,4
1,0,21,1,1,1,1,19:44:14,4
1,0,21,1,1,1,1,19:06:43,4
1,0,21,1,1,1,1,8:43:01,4
1,0,21,1,1,1,1,7:50:20,4
1,0,21,1,1,1,1,7:05:24,4
1,0,21,1,1,1,1,6:41:32,4
1,0,21,1,1,1,1,5:41:14,4
1,0,21,1,1,1,1,5:03:08,4
1,0,21,1,1,1,1,2:38:11,4
1,0,21,1,1,1,1,1:52:44,4
1,0,21,1,1,1,1,1:03:58,4
1,0,21,1,1,1,1,2:25:07,4
1,0,21,1,1,1,1,1:39:34,4
1,0,21,1,1,1,1,0:53:04,4
1,0,21,1,1,1,1,14:40:01,4
1,0,21,1,1,1,1,13:50:56,4
1,0,21,1,1,1,1,15:28:37,4
1,0,21,1,1,1,1,17:07:22,4
1,0,21,1,1,1,1,16:17:56,4
1,0,21,1,1,1,1,1:52:12,3
1,0,21,1,1,1,1,5:07:19,3
1,0,21,1,1,1,1,3:08:39,3
1,0,21,1,1,1,1,3:46:57,3
1,0,21,1,1,1,1,4:24:39,3
1,0,21,1,1,1,1,5:50:00,3
1,0,21,1,1,1,1,6:27:07,3
1,0,21,1,1,1,1,7:05:37,3
1,0,21,1,1,1,1,2:25:41,3
1,0,21,1,1,1,1,5:46:09,3
1,0,21,1,1,1,1,7:25:24,3
1,0,21,1,1,1,1,6:39:20,3
1,0,21,1,1,1,1,14:49:21,3
1,0,21,1,1,1,1,20:11:30,3
1,0,21,1,1,1,1,16:20:02,3
1,0,21,1,1,1,1,12:19:57,3
1,0,21,1,1,1,1,15:51:48,3
1,0,21,1,1,1,1,17:53:20,3
1,0,21,1,1,1,1,18:34:12,3
1,0,21,1,1,1,1,19:23:23,3
1,0,21,1,1,1,1,20:56:24,3
1,0,21,1,1,1,1,21:41:25,3
1,0,21,1,1,1,1,22:27:42,3
1,0,21,1,1,1,1,0:07:40,3
1,0,21,1,1,1,1,23:24:04,3
1,0,21,1,1,1,1,3:20:27,3
1,0,21,1,1,1,1,13:12:41,3
1,0,21,1,1,1,1,4:08:12,3
1,0,21,1,1,1,1,2:35:45,3
1,0,21,1,1,1,1,1:48:12,3
1,0,21,1,1,1,1,1:00:24,3
1,0,21,1,1,1,1,0:13:59,3
1,0,21,1,1,1,1,1:11:09,2
1,0,21,1,1,1,1,23:28:52,2
1,0,21,1,1,1,1,22:41:58,2
1,0,21,1,1,1,1,18:45:21,2
1,0,21,1,1,1,1,21:07:52,2
1,0,21,1,1,1,1,19:36:15,2
1,0,21,1,1,1,1,18:00:20,2
1,0,21,1,1,1,1,21:53:08,2
1,0,21,1,1,1,1,17:11:46,2
1,0,21,1,1,1,1,16:22:28,2
1,0,21,1,1,1,1,13:17:22,2
1,0,21,1,1,1,1,14:53:12,2
1,0,21,1,1,1,1,7:50:53,2
1,0,21,1,1,1,1,8:25:28,2
1,0,21,1,1,1,1,10:03:10,2
1,0,21,1,1,1,1,10:47:40,2
1,0,21,1,1,1,1,11:37:03,2
1,0,21,1,1,1,1,12:22:53,2
1,0,21,1,1,1,1,14:04:47,2
1,0,21,1,1,1,1,15:42:14,2
1,0,21,1,1,1,1,4:56:48,2
1,0,21,1,1,1,1,14:01:19,1
1,0,21,2,1,1,1,16:54:32,10
1,0,21,2,1,1,1,9:19:29,5
1,0,21,2,1,1,1,19:31:39,1
1,0,22,1,1,1,1,22:36:31,6
1,0,23,1,1,-1,1,0:40:24,5
1,0,24,1,1,1,1,2:18:58,5
1,0,25,1,1,-1,1,19:47:52,6
1,0,26,1,1,1,1,7:49:46,5
1,0,27,1,1,1,1,11:41:27,6
1,0,28,1,1,1,1,14:21:57,6
1,0,29,1,1,1,1,13:41:51,6
1,0,30,1,1,1,1,12:15:32,6
1,0,31,2,1,-1,1,12:44:21,6
1,0,32,1,1,-1,1,3:30:33,1
1,0,32,1,1,1,1,3:30:33,5
1,0,33,2,1,-1,-1,4:28:50,6
1,0,34,2,-1,1,-1,8:51:22,6
1,0,35,2,-1,1,-1,9:38:38,5
1,0,35,2,-1,1,1,9:38:38,1
1,0,36,2,-1,1,1,10:25:45,3
1,0,36,2,1,1,1,10:25:45,3
1,0,37,2,1,1,-1,11:17:46,6
1,0,38,2,-1,-1,-1,12:01:37,6
1,0,39,2,1,1,1,13:40:45,6
1,0,40,1,1,1,1,0:02:18,6
1,0,41,2,1,1,1,15:06:35,6
1,0,41,2,1,1,1,14:21:37,6
1,0,42,1,1,1,1,2:06:05,6
1,0,42,1,1,1,1,1:24:28,6
1,0,42,1,1,1,1,23:24:53,6
1,0,43,1,1,1,1,0:40:43,8
1,0,43,1,1,1,1,1:20:44,8
1,0,43,1,1,1,1,2:01:55,8
1,0,43,1,1,1,1,2:44:29,8
1,0,43,1,1,1,1,3:25:53,8
1,0,43,1,1,1,1,4:48:01,8
1,0,43,1,1,1,1,23:53:32,6
1,0,43,1,1,1,1,23:16:18,6
1,0,43,1,1,1,1,21:51:59,6
1,0,43,1,1,1,1,21:07:38,6
1,0,43,1,1,1,1,20:25:56,6
1,0,43,1,1,1,1,19:45:56,6
1,0,43,1,1,1,1,19:04:44,6
1,0,43,1,1,1,1,18:24:47,6
1,0,43,1,1,1,1,17:36:03,6
1,0,44,1,1,-1,-1,22:29:29,1
1,0,44,1,1,1,-1,22:29:29,1
1,0,44,1,1,1,1,22:29:29,4
1,0,45,1,1,1,1,0:46:17,6
1,0,46,2,1,-1,1,16:45:21,6
1,0,47,2,1,1,1,17:57:25,6
1,0,48,1,1,1,1,23:09:49,8
1,0,49,1,1,1,1,19:33:56,8
1,0,50,2,1,1,-1,20:21:06,1
1,0,50,2,1,1,1,20:21:06,7
1,0,51,1,1,1,1,22:23:26,8
1,0,52,1,1,1,1,14:04:06,8
1,0,53,1,1,1,1,12:43:12,8
1,0,53,1,1,1,1,17:30:59,8
1,0,53,1,1,1,1,12:03:15,8
1,0,54,1,1,1,1,13:26:08,8
1,0,55,1,1,1,1,18:54:12,8
1,0,56,1,1,1,1,14:45:02,8
1,0,56,1,1,1,1,10:40:07,8
1,0,56,1,1,1,1,10:07:01,8
1,0,56,1,1,1,1,9:12:13,7
1,0,56,1,1,1,1,8:20:53,7
1,0,56,1,1,1,1,7:47:19,7
1,0,56,1,1,1,1,6:57:19,7
1,0,57,2,1,1,1,15:38:27,8
1,0,58,1,1,1,1,0:00:06,8
1,0,59,1,1,1,1,18:13:40,8
1,0,60,2,1,1,1,16:41:43,8
1,0,61,2,1,1,1,16:04:51,8
1,0,62,1,1,1,1,11:22:09,8
1,0,63,1,1,1,1,2:54:23,9
1,0,63,1,1,1,1,1:28:10,9
1,0,63,1,1,1,1,0:50:10,9
1,0,63,1,1,1,1,3:59:01,7
1,0,63,1,1,1,1,2:58:45,7
1,0,63,1,1,1,1,2:27:59,7
1,0,63,1,1,1,1,6:18:04,7
1,0,63,1,1,1,1,4:47:22,7
1,0,63,1,1,1,1,5:33:41,7
1,0,63,1,1,1,1,1:41:49,7
1,0,63,1,1,1,1,0:50:40,7
1,0,63,1,1,1,1,0:06:07,7
1,0,63,1,1,1,1,1:01:53,7
1,0,63,1,1,1,1,2:39:06,6
1,0,63,1,1,1,1,3:17:54,6
1,0,63,1,1,1,1,4:03:47,6
1,0,63,1,1,1,1,4:51:21,6
1,0,63,1,1,1,1,1:21:07,6
1,0,63,1,1,1,1,2:09:22,6
1,0,63,1,1,1,1,20:18:12,5
1,0,63,1,1,1,1,21:38:13,5
1,0,63,1,1,1,1,22:16:15,5
1,0,63,1,1,1,1,22:55:07,5
1,0,63,2,1,1,1,5:03:29,9
1,0,63,2,1,1,1,4:14:47,9
1,0,63,2,1,1,1,3:26:48,9
1,0,63,2,1,1,1,3:01:13,9
1,0,63,2,1,1,1,5:48:37,8
1,0,64,1,1,1,1,3:05:44,13
1,0,64,1,1,1,1,4:38:22,13
1,0,64,1,1,1,1,1:00:44,13
1,0,64,1,1,1,1,1:46:27,13
1,0,64,1,1,1,1,2:28:13,13
1,0,64,1,1,1,1,3:48:40,13
1,0,64,1,1,1,1,5:15:25,13
1,0,64,1,1,1,1,23:47:54,13
1,0,64,1,1,1,1,22:16:59,13
1,0,64,1,1,1,1,21:35:52,13
1,0,64,1,1,1,1,23:02:56,13
1,0,64,1,1,1,1,9:21:28,12
1,0,64,1,1,1,1,21:26:21,12
1,0,64,1,1,1,1,18:14:36,12
1,0,64,1,1,1,1,15:53:21,12
1,0,64,1,1,1,1,8:45:41,12
1,0,64,1,1,1,1,16:33:24,12
1,0,64,1,1,1,1,12:56:07,12
1,0,64,1,1,1,1,10:10:14,12
1,0,64,1,1,1,1,23:01:17,12
1,0,64,1,1,1,1,11:30:00,12
1,0,64,1,1,1,1,22:19:27,12
1,0,64,1,1,1,1,10:44:07,12
1,0,64,1,1,1,1,19:04:17,12
1,0,64,1,1,1,1,17:29:08,12
1,0,64,1,1,1,1,15:13:20,12
1,0,64,1,1,1,1,13:46:05,12
1,0,64,1,1,1,1,12:24:25,12
1,0,64,1,1,1,1,4:35:58,12
1,0,64,1,1,1,1,3:04:42,12
1,0,64,1,1,1,1,2:14:24,12
1,0,64,1,1,1,1,5:15:45,12
1,0,64,1,1,1,1,6:07:32,12
1,0,64,1,1,1,1,0:46:45,12
1,0,64,1,1,1,1,1:38:50,12
1,0,64,1,1,1,1,5:04:18,11
1,0,64,1,1,1,1,10:43:09,11
1,0,64,1,1,1,1,9:58:38,11
1,0,64,1,1,1,1,8:35:37,11
1,0,64,1,1,1,1,2:22:18,11
1,0,64,1,1,1,1,1:32:28,11
1,0,64,1,1,1,1,5:50:06,11
1,0,64,1,1,1,1,0:52:46,11
1,0,64,1,1,1,1,11:32:29,11
1,0,64,1,1,1,1,9:14:08,11
1,0,64,1,1,1,1,8:20:48,11
1,0,64,1,1,1,1,4:23:09,11
1,0,64,1,1,1,1,2:54:59,11
1,0,64,1,1,1,1,6:32:16,11
1,0,64,1,1,1,1,7:18:38,11
1,0,64,1,1,1,1,6:06:41,9
1,0,64,1,1,1,1,4:15:36,9
1,0,64,1,1,1,1,5:19:37,9
1,0,64,1,1,1,1,4:19:32,9
1,0,64,1,1,1,1,4:17:08,9
1,0,64,1,1,1,1,4:34:09,9
1,0,64,1,1,1,1,7:31:09,9
1,0,64,1,1,1,1,6:42:58,9
1,0,64,1,1,1,1,11:02:16,8
1,0,64,1,1,1,1,10:21:06,8
1,0,64,1,1,1,1,3:53:03,8
1,0,64,1,1,1,1,11:53:34,8
1,0,64,1,1,1,1,5:08:27,8
1,0,64,1,1,1,1,9:00:38,8
1,0,64,1,1,1,1,18:02:58,8
1,0,64,1,1,1,1,6:38:23,8
1,0,64,1,1,1,1,14:05:13,8
1,0,64,1,1,1,1,15:30:49,8
1,0,64,1,1,1,1,4:25:08,8
1,0,64,1,1,1,1,5:54:40,8
1,0,64,1,1,1,1,14:49:55,8
1,0,64,1,1,1,1,16:21:03,8
1,0,64,1,1,1,1,13:18:35,8
1,0,64,1,1,1,1,2:54:28,8
1,0,64,1,1,1,1,8:14:58,8
1,0,64,1,1,1,1,9:43:39,8
1,0,64,1,1,1,1,23:22:15,8
1,0,64,1,1,1,1,22:35:11,8
1,0,64,1,1,1,1,21:55:35,7
1,0,64,1,1,1,1,20:57:29,7
1,0,64,1,1,1,1,22:45:57,7
1,0,64,1,1,1,1,23:34:41,7
1,0,64,1,1,1,1,4:30:00,7
1,0,64,1,1,1,1,3:03:49,7
1,0,64,1,1,1,1,0:05:21,7
1,0,64,1,1,1,1,17:07:56,7
1,0,64,1,1,1,1,17:58:09,7
1,0,64,1,1,1,1,23:12:04,7
1,0,64,1,1,1,1,18:38:34,7
1,0,64,1,1,1,1,15:35:01,7
1,0,64,1,1,1,1,11:50:54,7
1,0,64,1,1,1,1,16:34:22,7
1,0,64,1,1,1,1,11:13:30,7
1,0,64,1,1,1,1,9:16:44,7
1,0,64,1,1,1,1,14:09:49,7
1,0,64,1,1,1,1,13:24:24,7
1,0,64,1,1,1,1,5:15:02,7
1,0,64,1,1,1,1,3:51:13,7
1,0,64,1,1,1,1,12:36:24,7
1,0,64,1,1,1,1,14:54:04,7
1,0,64,1,1,1,1,19:30:20,7
1,0,64,1,1,1,1,8:33:04,7
1,0,64,1,1,1,1,7:32:37,7
1,0,64,1,1,1,1,7:18:18,7
1,0,64,1,1,1,1,6:04:04,7
1,0,64,1,1,1,1,5:20:18,7
1,0,64,1,1,1,1,1:28:05,7
1,0,64,1,1,1,1,22:11:03,7
1,0,64,1,1,1,1,23:37:57,7
1,0,64,1,1,1,1,4:32:29,7
1,0,64,1,1,1,1,3:50:28,7
1,0,64,1,1,1,1,3:06:50,7
1,0,64,1,1,1,1,2:20:28,7
1,0,64,1,1,1,1,0:17:42,7
1,0,64,1,1,1,1,22:51:17,7
1,0,64,1,1,1,1,21:29:00,7
1,0,64,1,1,1,1,6:03:23,7
1,0,64,1,1,1,1,0:57:51,7
1,0,64,1,1,1,1,13:06:23,7
1,0,64,1,1,1,1,2:46:17,7
1,0,64,1,1,1,1,4:13:14,7
1,0,64,1,1,1,1,12:19:39,7
1,0,64,1,1,1,1,3:31:37,7
1,0,64,1,1,1,1,22:35:34,7
1,0,64,1,1,1,1,13:45:51,7
1,0,64,1,1,1,1,21:02:21,7
1,0,64,1,1,1,1,21:46:07,7
1,0,64,1,1,1,1,0:41:52,7
1,0,64,1,1,1,1,5:46:28,7
1,0,64,1,1,1,1,6:30:32,7
1,0,64,1,1,1,1,9:32:44,7
1,0,64,1,1,1,1,10:52:38,7
1,0,64,1,1,1,1,8:53:26,7
1,0,64,1,1,1,1,7:20:22,7
1,0,64,1,1,1,1,15:56:39,7
1,0,64,1,1,1,1,20:28:40,7
1,0,64,1,1,1,1,0:03:37,7
1,0,64,1,1,1,1,1:20:36,7
1,0,64,1,1,1,1,5:00:55,7
1,0,64,1,1,1,1,10:14:13,7
1,0,64,1,1,1,1,11:59:58,7
1,0,64,1,1,1,1,14:24:52,7
1,0,64,1,1,1,1,16:38:58,7
1,0,64,1,1,1,1,17:24:45,7
1,0,64,1,1,1,1,18:07:56,7
1,0,64,1,1,1,1,18:55:15,7
1,0,64,1,1,1,1,19:47:28,7
1,0,64,1,1,1,1,5:05:40,7
1,0,64,1,1,1,1,18:13:36,7
1,0,64,1,1,1,1,17:33:36,7
1,0,64,1,1,1,1,12:19:21,7
1,0,64,1,1,1,1,6:44:44,7
1,0,64,1,1,1,1,4:29:38,7
1,0,64,1,1,1,1,2:16:28,7
1,0,64,1,1,1,1,10:13:13,7
1,0,64,1,1,1,1,0:38:45,7
1,0,64,1,1,1,1,16:54:04,7
1,0,64,1,1,1,1,2:56:19,7
1,0,64,1,1,1,1,13:06:07,7
1,0,64,1,1,1,1,13:09:19,7
1,0,64,1,1,1,1,9:39:11,7
1,0,64,1,1,1,1,1:35:39,7
1,0,64,1,1,1,1,15:16:49,7
1,0,64,1,1,1,1,14:05:01,7
1,0,64,1,1,1,1,11:47:52,7
1,0,64,1,1,1,1,16:00:03,7
1,0,64,1,1,1,1,14:38:17,7
1,0,64,1,1,1,1,5:59:46,7
1,0,64,1,1,1,1,14:47:35,6
1,0,64,1,1,1,1,13:19:22,6
1,0,64,1,1,1,1,15:29:19,6
1,0,64,1,1,1,1,14:02:56,6
1,0,64,1,1,1,1,12:32:18,6
1,0,64,1,1,1,1,11:49:55,6
1,0,64,1,1,1,1,9:30:47,6
1,0,64,1,1,1,1,3:33:23,6
1,0,64,1,1,1,1,4:58:40,6
1,0,64,1,1,1,1,4:11:22,6
1,0,64,1,1,1,1,3:44:23,6
1,0,64,1,1,1,1,7:13:05,6
1,0,64,1,1,1,1,10:16:25,6
1,0,64,1,1,1,1,23:20:31,6
1,0,64,1,1,1,1,0:08:43,6
1,0,64,1,1,1,1,8:42:37,6
1,0,64,1,1,1,1,10:08:14,6
1,0,64,1,1,1,1,10:06:04,6
1,0,64,1,1,1,1,11:11:02,6
1,0,64,1,1,1,1,15:23:45,6
1,0,64,1,1,1,1,13:39:18,6
1,0,64,1,1,1,1,9:11:13,6
1,0,64,1,1,1,1,12:01:51,6
1,0,64,1,1,1,1,17:07:01,6
1,0,64,1,1,1,1,18:04:03,6
1,0,64,1,1,1,1,18:56:16,6
1,0,64,1,1,1,1,16:09:42,6
1,0,64,1,1,1,1,14:29:16,6
1,0,64,1,1,1,1,12:39:28,6
1,0,64,1,1,1,1,8:22:13,6
1,0,64,1,1,1,1,16:31:15,5
1,0,64,1,1,1,1,18:58:03,5
1,0,64,1,1,1,1,16:50:38,5
1,0,64,1,1,1,1,18:19:49,5
1,0,64,1,1,1,1,18:41:51,5
1,0,64,1,1,1,1,13:34:18,5
1,0,64,1,1,1,1,12:39:01,5
1,0,64,1,1,1,1,4:08:56,5
1,0,64,1,1,1,1,21:19:27,5
1,0,64,1,1,1,1,19:43:29,5
1,0,64,1,1,1,1,16:12:31,5
1,0,64,1,1,1,1,2:39:58,5
1,0,64,1,1,1,1,14:48:50,5
1,0,64,1,1,1,1,4:53:43,5
1,0,64,1,1,1,1,14:03:18,5
1,0,64,1,1,1,1,21:59:56,5
1,0,64,1,1,1,1,20:36:13,5
1,0,64,1,1,1,1,3:30:38,5
1,0,64,1,1,1,1,9:43:17,5
1,0,64,1,1,1,1,12:32:58,5
1,0,64,1,1,1,1,13:04:34,5
1,0,64,1,1,1,1,11:44:18,5
1,0,64,1,1,1,1,14:43:15,5
1,0,64,1,1,1,1,17:33:43,5
1,0,64,1,1,1,1,16:07:39,5
1,0,64,1,1,1,1,13:58:24,5
1,0,64,1,1,1,1,15:27:56,5
1,0,64,1,1,1,1,11:04:53,5
1,0,64,1,1,1,1,16:55:24,5
1,0,64,1,1,1,1,18:20:50,5
1,0,64,1,1,1,1,10:19:15,5
1,0,64,1,1,1,1,6:38:42,5
1,0,64,1,1,1,1,22:02:48,5
1,0,64,1,1,1,1,21:17:05,5
1,0,64,1,1,1,1,5:48:06,5
1,0,64,1,1,1,1,8:04:07,5
1,0,64,1,1,1,1,7:12:02,5
1,0,64,1,1,1,1,9:34:34,5
1,0,64,1,1,1,1,8:48:46,5
1,0,64,1,1,1,1,5:12:21,5
1,0,64,1,1,1,1,10:22:41,5
1,0,64,1,1,1,1,11:00:54,5
1,0,64,1,1,1,1,0:06:11,5
1,0,64,1,1,1,1,23:27:07,5
1,0,64,1,1,1,1,7:01:52,5
1,0,64,2,1,1,1,23:49:28,12
1,0,64,2,1,1,1,18:30:26,8
1,0,64,2,1,1,1,20:34:31,6
1,0,64,2,1,1,1,14:38:49,6
1,0,64,2,1,1,1,13:04:33,6
1,0,64,2,1,1,1,17:04:17,6
1,0,64,2,1,1,1,22:25:00,6
1,0,64,2,1,1,1,16:17:58,6
1,0,64,2,1,1,1,19:38:48,6
1,0,64,2,1,1,1,18:52:17,6
1,0,64,2,1,1,1,21:32:57,6
1,0,64,2,1,1,1,17:59:27,6
1,0,64,2,1,1,1,19:46:55,6
1,0,64,2,1,1,1,8:58:45,5
1,0,64,2,1,1,1,12:06:50,5
1,0,65,2,1,1,1,11:02:59,6
1,0,65,2,1,1,1,10:16:53,6
1,0,66,2,-1,1,-1,3:30:45,6
1,0,67,2,-1,1,-1,5:19:04,6
1,0,68,2,-1,-1,-1,2:39:26,6
1,0,69,2,-1,1,-1,4:26:27,6
1,0,70,2,-1,1,-1,6:17:51,6
1,0,72,2,1,1,-1,8:45:37,2
1,0,72,2,1,1,1,8:45:37,5
1,0,73,1,1,-1,1,7:41:29,2
1,0,73,1,1,1,1,7:41:29,5
1,0,74,1,1,1,1,5:42:36,7
1,0,74,1,1,1,1,16:30:46,5
1,0,74,1,1,1,1,15:47:43,5
1,0,83,1,1,-1,1,18:51:07,2
1,0,83,1,1,1,1,18:51:07,4
1,0,84,1,1,1,1,22:40:06,6
1,0,85,1,1,1,1,20:10:29,6
1,0,85,1,1,1,1,19:34:30,6
1,0,86,1,1,1,1,18:14:18,6
1,0,87,1,1,1,1,17:30:34,6
1,0,88,1,1,-1,-1,4:05:21,4
1,0,88,1,1,-1,1,4:05:21,2
1,0,89,1,1,1,1,7:19:21,6
1,0,89,1,1,1,1,7:56:16,6
1,0,89,1,1,1,1,8:31:58,6
1,0,90,1,1,1,1,9:09:33,6
1,0,91,1,1,1,1,9:53:04,6
1,0,92,1,1,1,1,10:33:28,6
1,0,93,1,1,1,1,9:33:44,10
1,0,93,1,1,1,1,8:56:18,10
1,0,93,1,1,1,1,10:19:10,10
1,0,93,1,1,1,1,11:01:52,10
1,0,93,1,1,1,1,8:08:15,10
1,0,93,1,1,1,1,7:15:22,10
1,0,93,1,1,1,1,0:11:48,9
1,0,93,1,1,1,1,23:32:35,9
1,0,93,1,1,1,1,22:46:38,9
1,0,93,1,1,1,1,21:28:57,9
1,0,93,1,1,1,1,22:08:58,9
1,0,93,1,1,1,1,15:06:40,9
1,0,93,1,1,1,1,14:21:40,9
1,0,93,1,1,1,1,13:38:16,9
1,0,93,1,1,1,1,12:51:55,9
1,0,93,1,1,1,1,11:27:23,9
1,0,93,1,1,1,1,10:40:44,9
1,0,93,1,1,1,1,9:55:33,9
1,0,93,1,1,1,1,9:17:33,9
1,0,93,1,1,1,1,8:34:01,9
1,0,93,1,1,1,1,7:49:53,9
1,0,93,1,1,1,1,6:24:24,9
1,0,93,1,1,1,1,5:43:08,9
1,0,93,1,1,1,1,5:02:03,9
1,0,93,1,1,1,1,4:17:59,9
1,0,93,1,1,1,1,3:36:07,9
1,0,93,1,1,1,1,12:12:41,9
1,0,93,1,1,1,1,6:17:48,7
1,0,93,1,1,1,1,5:40:40,7
1,0,93,1,1,1,1,4:27:05,7
1,0,93,1,1,1,1,3:46:52,7
1,0,93,1,1,1,1,2:24:05,7
1,0,93,1,1,1,1,1:39:44,7
1,0,93,1,1,1,1,1:03:02,7
1,0,93,1,1,1,1,3:08:54,7
1,0,93,1,1,1,1,19:17:29,7
1,0,93,1,1,1,1,11:58:20,6
1,0,93,1,1,1,1,0:53:21,6
1,0,93,1,1,1,1,5:43:37,5
1,0,93,1,1,1,1,6:26:14,5
1,0,93,1,1,1,1,7:13:34,5
1,0,93,1,1,1,1,7:44:56,5
1,0,93,1,1,1,1,8:39:32,5
1,0,93,1,1,1,1,9:17:38,5
1,0,94,1,1,1,1,12:40:25,6
1,0,95,2,1,1,1,14:04:37,6
1,0,96,1,1,-1,1,11:13:39,1
1,0,96,1,1,1,1,11:13:39,5
1,0,97,1,1,1,1,20:51:36,8
1,0,98,2,1,1,1,21:44:02,8
1,0,98,2,1,1,1,22:26:42,8
1,0,98,2,1,1,1,23:07:25,8
1,0,98,2,1,1,1,23:33:55,8
1,0,98,2,1,1,1,0:36:12,8
1,0,98,2,1,1,1,14:22:24,7
1,0,98,2,1,1,1,15:03:32,7
1,0,98,2,1,1,1,15:48:43,7
1,0,98,2,1,1,1,17:12:59,7
1,0,98,2,1,1,1,2:43:43,6
1,0,98,2,1,1,1,1:15:41,6
1,0,98,2,1,1,1,21:32:25,6
1,0,98,2,1,1,1,20:51:22,6
1,0,98,2,1,1,1,19:29:19,5
1,0,98,2,1,1,1,20:02:03,5
1,0,99,2,1,-1,-1,5:30:28,7
1,0,99,2,1,-1,1,5:30:28,1
1,0,100,1,1,-1,-1,4:07:25,7
1,0,100,1,1,-1,1,4:07:25,1
1,0,101,1,1,1,1,2:00:22,6
1,0,101,1,1,1,1,0:39:12,6
1,0,101,1,1,1,1,1:23:28,6
1,0,102,2,1,1,1,17:00:07,5
