IsolationForest,LOF,OneClassSVM,sample_time_continuous_caster,count
1,1,1,13:27:58,6
1,1,1,9:14:05,6
1,1,1,18:09:23,6
1,1,1,17:26:00,6
1,1,1,16:35:24,6
1,1,1,8:19:53,6
1,1,1,6:40:56,6
1,1,1,6:04:00,6
1,1,1,5:20:47,6
1,1,1,9:42:14,6
1,1,1,1:14:50,6
1,1,1,1:50:46,6
1,1,1,2:37:03,6
1,1,1,3:18:35,6
1,1,1,3:58:06,6
1,1,1,4:37:41,6
1,1,1,0:37:45,6
1,1,1,9:01:07,6
1,1,1,18:45:49,6
1,1,1,23:14:49,6
1,1,1,23:52:41,6
1,1,1,19:24:59,6
1,1,1,10:26:38,6
1,1,1,18:06:42,6
1,1,1,17:27:32,6
1,1,1,14:22:56,6
1,1,1,13:45:10,6
1,1,1,13:06:26,6
1,1,1,12:22:36,6
1,1,1,22:35:16,6
1,1,1,20:39:24,6
1,1,1,21:53:13,6
1,1,1,11:03:02,6
1,1,1,11:42:28,6
1,1,1,21:17:16,6
1,1,1,20:02:18,6
1,1,1,13:16:35,6
1,1,1,3:18:42,6
1,1,1,9:56:43,6
1,1,1,8:39:00,6
1,1,1,4:50:21,6
1,1,1,4:11:59,6
1,1,1,2:33:43,6
1,1,1,10:39:45,6
1,1,1,5:34:38,6
1,1,1,17:48:57,6
1,1,1,7:43:30,6
1,1,1,9:14:06,6
1,1,1,1:48:14,6
1,1,1,14:54:49,6
1,1,1,1:05:23,6
1,1,1,6:55:51,6
1,1,1,12:04:24,6
1,1,1,13:32:21,6
1,1,1,14:17:28,6
1,1,1,17:04:43,6
1,1,1,15:48:47,6
1,1,1,20:12:52,6
1,1,1,18:58:55,6
1,1,1,18:22:01,6
1,1,1,16:59:02,6
1,1,1,16:21:43,6
1,1,1,20:50:52,6
1,1,1,17:38:00,6
1,1,1,2:42:25,6
1,1,1,1:18:51,6
1,1,1,10:59:51,6
1,1,1,10:23:35,6
1,1,1,9:43:25,6
1,1,1,8:58:34,6
1,1,1,8:20:49,6
1,1,1,7:25:59,6
1,1,1,0:36:04,6
1,1,1,6:56:04,6
1,1,1,5:24:31,6
1,1,1,4:42:37,6
1,1,1,4:03:33,6
1,1,1,3:27:20,6
1,1,1,15:43:37,6
1,1,1,1:58:56,6
1,1,1,6:05:30,6
1,1,1,15:02:45,6
1,1,1,12:15:26,6
1,1,1,13:43:11,6
1,1,1,14:19:42,6
1,1,1,13:03:07,6
1,1,1,11:42:41,6
1,1,1,21:57:54,6
1,1,1,23:59:08,6
1,1,1,23:17:52,6
1,1,1,1:11:42,6
1,1,1,7:48:53,6
1,1,1,7:10:30,6
1,1,1,6:27:23,6
1,1,1,5:53:53,6
1,1,1,5:15:00,6
1,1,1,3:50:33,6
1,1,1,3:08:28,6
1,1,1,2:31:00,6
1,1,1,1:45:36,6
1,1,1,0:17:52,6
1,1,1,22:08:34,6
1,1,1,21:25:49,6
1,1,1,20:48:59,6
1,1,1,20:13:07,6
1,1,1,19:17:16,6
1,1,1,18:35:38,6
1,1,1,17:56:30,6
1,1,1,17:26:07,6
1,1,1,8:35:05,6
1,1,1,21:15:50,6
1,1,1,19:44:46,6
1,1,1,20:27:34,6
1,1,1,21:55:31,6
1,1,1,22:35:37,6
1,1,1,19:00:50,6
1,1,1,18:18:42,6
1,1,1,17:36:08,6
1,1,1,8:07:20,6
1,1,1,0:49:48,6
1,1,1,1:16:28,6
1,1,1,1:56:57,6
1,1,1,2:36:24,6
1,1,1,3:18:44,6
1,1,1,4:47:51,6
1,1,1,5:19:48,6
1,1,1,6:02:46,6
1,1,1,7:21:30,6
1,1,1,8:44:12,6
1,1,1,10:03:00,6
1,1,1,12:45:58,6
1,1,1,11:25:22,6
1,1,1,12:06:12,6
1,1,1,12:49:04,6
1,1,1,13:40:13,6
1,1,1,14:13:00,6
1,1,1,14:51:44,6
1,1,1,15:33:24,6
1,1,1,16:13:22,6
1,1,1,9:27:59,6
1,1,1,20:57:30,6
1,1,1,21:15:04,6
1,1,1,21:54:50,6
1,1,1,22:36:57,6
1,1,1,23:18:26,6
1,1,1,0:05:37,6
1,1,1,1:49:21,6
1,1,1,2:33:14,6
1,1,1,3:11:05,6
1,1,1,5:36:59,6
1,1,1,6:25:10,6
1,1,1,7:05:55,6
1,1,1,7:44:28,6
1,1,1,9:06:54,6
1,1,1,9:47:30,6
1,1,1,10:32:56,6
1,1,1,11:12:16,6
1,1,1,19:45:01,6
1,1,1,18:55:20,6
1,1,1,17:45:05,6
1,1,1,12:00:57,6
1,1,1,16:42:33,6
1,1,1,18:14:28,6
1,1,1,7:06:02,5
1,1,1,6:19:48,5
1,1,1,4:43:59,5
1,1,1,3:51:09,5
1,1,1,3:06:58,5
1,1,1,2:18:58,5
1,1,1,1:28:25,5
1,1,1,7:49:46,5
1,1,1,8:34:28,5
1,1,1,9:19:29,5
1,1,1,3:30:33,5
1,1,1,16:31:15,5
1,1,1,8:45:37,5
1,1,1,7:41:29,5
1,1,1,16:38:45,5
1,1,1,11:13:39,5
1,1,1,23:17:34,5
1,1,1,2:04:02,5
1,1,1,10:10:38,5
1,1,1,18:37:00,5
1,1,1,23:34:47,5
1,1,1,12:37:32,5
1,1,1,1:17:39,5
1,1,1,21:30:56,5
1,1,1,19:09:20,5
1,1,1,23:27:38,5
1,1,1,0:09:56,5
1,1,1,5:37:43,5
1,1,1,6:20:29,5
1,1,1,18:58:03,5
1,1,1,8:27:59,5
1,1,1,16:50:38,5
1,1,1,18:19:49,5
1,1,1,18:41:51,5
1,1,1,13:34:18,5
1,1,1,9:55:05,5
1,1,1,7:48:02,5
1,1,1,12:39:01,5
1,1,1,4:08:56,5
1,1,1,11:13:44,5
1,1,1,21:19:27,5
1,1,1,19:43:29,5
1,1,1,16:12:31,5
1,1,1,11:59:07,5
1,1,1,2:39:58,5
1,1,1,9:08:02,5
1,1,1,10:35:21,5
1,1,1,14:48:50,5
1,1,1,4:53:43,5
1,1,1,1:13:31,5
1,1,1,14:03:18,5
1,1,1,21:59:56,5
1,1,1,20:36:13,5
1,1,1,3:30:38,5
1,1,1,9:43:17,5
1,1,1,5:16:03,5
1,1,1,8:58:45,5
1,1,1,4:32:46,5
1,1,1,2:25:02,5
1,1,1,12:32:58,5
1,1,1,13:04:34,5
1,1,1,19:53:29,5
1,1,1,22:00:01,5
1,1,1,23:28:01,5
1,1,1,11:44:18,5
1,1,1,1:41:17,5
1,1,1,0:57:53,5
1,1,1,22:24:46,5
1,1,1,20:39:23,5
1,1,1,14:43:15,5
1,1,1,17:33:43,5
1,1,1,16:07:39,5
1,1,1,13:58:24,5
1,1,1,0:12:08,5
1,1,1,22:46:03,5
1,1,1,15:27:56,5
1,1,1,11:04:53,5
1,1,1,6:03:48,5
1,1,1,6:39:44,5
1,1,1,7:26:38,5
1,1,1,16:55:24,5
1,1,1,18:20:50,5
1,1,1,10:19:15,5
1,1,1,0:17:37,5
1,1,1,22:31:29,5
1,1,1,20:58:41,5
1,1,1,0:56:53,5
1,1,1,23:24:49,5
1,1,1,14:58:11,5
1,1,1,6:38:42,5
1,1,1,1:03:17,5
1,1,1,22:02:48,5
1,1,1,13:58:19,5
1,1,1,15:30:34,5
1,1,1,19:45:03,5
1,1,1,21:17:05,5
1,1,1,5:48:06,5
1,1,1,1:42:50,5
1,1,1,8:04:07,5
1,1,1,20:26:21,5
1,1,1,7:12:02,5
1,1,1,9:34:34,5
1,1,1,8:48:46,5
1,1,1,16:21:31,5
1,1,1,17:09:24,5
1,1,1,18:01:21,5
1,1,1,18:53:12,5
1,1,1,5:12:21,5
1,1,1,4:17:38,5
1,1,1,3:29:13,5
1,1,1,10:22:41,5
1,1,1,11:00:54,5
1,1,1,12:06:50,5
1,1,1,2:47:46,5
1,1,1,0:06:11,5
1,1,1,4:16:46,5
1,1,1,8:09:44,5
1,1,1,7:01:52,5
1,1,1,2:20:43,5
1,1,1,5:43:37,5
1,1,1,6:26:14,5
1,1,1,7:13:34,5
1,1,1,7:44:56,5
1,1,1,8:39:32,5
1,1,1,9:56:20,5
1,1,1,10:36:41,5
1,1,1,12:08:16,5
1,1,1,13:22:15,5
1,1,1,9:17:38,5
1,1,1,4:56:24,5
1,1,1,2:42:06,5
1,1,1,3:31:20,5
1,1,1,1:54:58,5
1,1,1,4:16:43,5
1,1,1,14:13:44,5
1,1,1,16:13:16,5
1,1,1,15:40:25,5
1,1,1,17:02:00,5
1,1,1,17:51:47,5
1,1,1,18:25:51,5
1,1,1,1:16:32,5
1,1,1,23:09:30,5
1,1,1,19:07:42,5
1,1,1,18:35:03,5
1,1,1,22:39:34,5
1,1,1,7:57:12,5
1,1,1,6:00:09,5
1,1,1,6:35:59,5
1,1,1,8:37:16,5
1,1,1,5:26:45,5
1,1,1,7:24:54,5
1,1,1,9:13:28,5
1,1,1,13:21:20,5
1,1,1,12:26:37,5
1,1,1,23:56:26,5
1,1,1,23:10:54,5
1,1,1,22:25:48,5
1,1,1,21:48:20,5
1,1,1,17:45:36,5
1,1,1,17:03:42,5
1,1,1,16:14:23,5
1,1,1,15:31:41,5
1,1,1,14:47:28,5
1,1,1,14:04:53,5
1,1,1,4:03:10,5
1,1,1,12:38:56,5
1,1,1,12:00:16,5
1,1,1,12:28:37,5
1,1,1,12:25:03,5
1,1,1,3:22:44,5
1,1,1,1:22:00,5
1,1,1,2:01:14,5
1,1,1,0:35:16,5
1,1,1,2:45:25,5
1,1,1,13:59:06,5
1,1,1,8:40:16,5
1,1,1,13:18:15,5
1,1,1,12:41:07,5
1,1,1,11:58:00,5
1,1,1,11:20:02,5
1,1,1,10:39:07,5
1,1,1,10:04:03,5
1,1,1,9:21:11,5
1,1,1,8:00:33,5
1,1,1,2:29:35,5
1,1,1,6:44:01,5
1,1,1,5:57:13,5
1,1,1,5:18:19,5
1,1,1,4:35:23,5
1,1,1,3:51:23,5
1,1,1,3:08:17,5
1,1,1,1:49:12,5
1,1,1,1:07:21,5
1,1,1,0:31:04,5
1,1,1,14:36:15,5
1,1,1,7:21:20,5
1,1,1,15:15:33,5
1,1,1,16:38:06,5
1,1,1,23:48:46,5
1,1,1,22:27:55,5
1,1,1,21:54:03,5
1,1,1,21:02:25,5
1,1,1,19:14:39,5
1,1,1,18:35:20,5
1,1,1,17:53:52,5
1,1,1,15:56:42,5
1,1,1,17:15:27,5
1,1,1,0:04:06,5
1,1,1,0:28:19,5
1,1,1,22:15:23,5
1,1,1,21:35:17,5
1,1,1,20:55:32,5
1,1,1,20:06:04,5
1,1,1,18:32:52,5
1,1,1,22:57:57,5
1,1,1,23:34:13,5
1,1,1,0:11:45,5
1,1,1,7:44:18,5
1,1,1,8:25:53,5
1,1,1,9:05:57,5
1,1,1,9:47:17,5
1,1,1,10:27:10,5
1,1,1,13:10:42,5
1,1,1,11:47:29,5
1,1,1,12:29:51,5
1,1,1,7:03:11,5
1,1,1,11:15:34,5
1,1,1,6:24:57,5
1,1,1,5:04:55,5
1,1,1,4:21:14,5
1,1,1,3:46:43,5
1,1,1,2:59:06,5
1,1,1,0:56:32,5
1,1,1,1:40:19,5
1,1,1,2:10:20,5
1,1,1,5:41:28,5
1,1,1,14:19:14,5
1,1,1,15:01:48,5
1,1,1,15:37:16,5
1,1,1,16:17:17,5
1,1,1,17:01:23,5
1,1,1,18:21:55,5
1,1,1,19:04:26,5
1,1,1,19:48:23,5
1,1,1,13:40:39,5
1,1,1,20:18:12,5
1,1,1,21:38:13,5
1,1,1,22:16:15,5
1,1,1,22:55:07,5
1,1,1,23:38:24,5
1,1,1,12:59:51,5
1,1,1,5:42:11,4
1,1,1,22:29:29,4
1,1,1,17:38:53,4
1,1,1,18:51:07,4
1,1,1,22:47:11,4
1,1,1,9:17:15,4
1,1,1,8:06:38,4
1,1,1,9:46:21,4
1,1,1,3:00:14,4
1,1,1,4:35:49,4
1,1,1,10:46:49,4
1,1,1,2:47:31,4
1,1,1,4:04:07,4
1,1,1,1:46:49,4
1,1,1,22:40:07,4
1,1,1,15:42:07,4
1,1,1,7:24:25,4
1,1,1,20:41:57,4
1,1,1,16:21:39,4
1,1,1,4:45:46,4
1,1,1,5:13:57,4
1,1,1,4:14:38,4
1,1,1,5:57:45,4
1,1,1,9:31:03,4
1,1,1,7:17:24,4
1,1,1,0:03:50,4
1,1,1,23:18:04,4
1,1,1,22:36:05,4
1,1,1,21:54:47,4
1,1,1,21:12:55,4
1,1,1,20:27:43,4
1,1,1,19:52:21,4
1,1,1,18:32:14,4
1,1,1,17:51:31,4
1,1,1,17:03:01,4
1,1,1,6:31:17,4
1,1,1,16:27:29,4
1,1,1,15:07:00,4
1,1,1,14:27:07,4
1,1,1,13:45:11,4
1,1,1,13:04:08,4
1,1,1,12:11:50,4
1,1,1,11:39:26,4
1,1,1,10:14:17,4
1,1,1,8:48:41,4
1,1,1,7:53:04,4
1,1,1,15:46:51,4
1,1,1,19:14:55,4
1,1,1,4:51:59,4
1,1,1,3:54:08,4
1,1,1,15:54:15,4
1,1,1,15:06:20,4
1,1,1,14:17:14,4
1,1,1,13:29:24,4
1,1,1,12:35:01,4
1,1,1,19:59:28,4
1,1,1,16:06:31,4
1,1,1,17:09:25,4
1,1,1,17:40:28,4
1,1,1,18:21:42,4
1,1,1,19:06:22,4
1,1,1,22:38:00,4
1,1,1,23:06:29,4
1,1,1,23:42:38,4
1,1,1,9:54:03,4
1,1,1,17:20:19,4
1,1,1,14:44:16,4
1,1,1,14:03:02,4
1,1,1,13:20:04,4
1,1,1,12:32:30,4
1,1,1,11:50:31,4
1,1,1,11:10:38,4
1,1,1,7:08:37,4
1,1,1,6:29:06,4
1,1,1,5:40:18,4
1,1,1,4:57:59,4
1,1,1,4:16:30,4
1,1,1,3:37:55,4
1,1,1,2:53:36,4
1,1,1,2:10:35,4
1,1,1,1:23:04,4
1,1,1,0:42:14,4
1,1,1,9:10:59,4
1,1,1,7:45:04,4
1,1,1,8:22:28,4
1,1,1,10:29:34,4
1,1,1,13:45:22,4
1,1,1,12:32:10,4
1,1,1,11:45:09,4
1,1,1,11:05:29,4
1,1,1,10:24:01,4
1,1,1,9:48:45,4
1,1,1,8:33:56,4
1,1,1,13:05:35,4
1,1,1,8:59:13,4
1,1,1,19:07:57,4
1,1,1,0:27:11,4
1,1,1,17:41:13,4
1,1,1,17:00:52,4
1,1,1,16:22:16,4
1,1,1,15:03:42,4
1,1,1,14:24:17,4
1,1,1,8:30:45,4
1,1,1,7:23:00,4
1,1,1,6:20:27,4
1,1,1,6:17:25,4
1,1,1,4:19:33,4
1,1,1,3:45:54,4
1,1,1,3:00:03,4
1,1,1,2:20:52,4
1,1,1,1:42:34,4
1,1,1,1:00:56,4
1,1,1,20:30:59,4
1,1,1,21:54:21,4
1,1,1,21:14:00,4
1,1,1,19:47:10,4
1,1,1,18:20:58,4
1,1,1,0:21:58,4
1,1,1,23:42:46,4
1,1,1,22:16:28,4
1,1,1,21:37:40,4
1,1,1,20:54:35,4
1,1,1,19:44:14,4
1,1,1,19:06:43,4
1,1,1,18:19:59,4
1,1,1,17:45:48,4
1,1,1,9:23:00,4
1,1,1,8:43:01,4
1,1,1,7:50:20,4
1,1,1,7:05:24,4
1,1,1,6:41:32,4
1,1,1,5:41:14,4
1,1,1,5:03:08,4
1,1,1,2:38:11,4
1,1,1,1:52:44,4
1,1,1,1:03:58,4
1,1,1,19:18:58,4
1,1,1,3:59:24,4
1,1,1,7:04:45,4
1,1,1,6:20:12,4
1,1,1,5:30:44,4
1,1,1,5:00:05,4
1,1,1,3:12:02,4
1,1,1,2:25:07,4
1,1,1,1:39:34,4
1,1,1,0:53:04,4
1,1,1,14:40:01,4
1,1,1,13:50:56,4
1,1,1,15:28:37,4
1,1,1,17:07:22,4
1,1,1,20:50:24,4
1,1,1,22:37:08,4
1,1,1,23:26:22,4
1,1,1,0:13:39,4
1,1,1,16:17:56,4
1,1,1,0:53:58,4
1,1,1,4:49:57,4
1,1,1,4:10:00,4
1,1,1,3:14:51,4
1,1,1,2:24:14,4
1,1,1,1:44:08,4
1,1,1,6:18:16,4
1,1,1,7:05:30,4
1,1,1,18:00:45,3
1,1,1,14:12:29,3
1,1,1,15:46:31,3
1,1,1,19:40:00,3
1,1,1,21:11:52,3
1,1,1,14:59:52,3
1,1,1,20:35:13,3
1,1,1,22:02:33,3
1,1,1,16:43:51,3
1,1,1,17:20:36,3
1,1,1,18:50:55,3
1,1,1,22:47:04,3
1,1,1,23:33:40,3
1,1,1,0:20:12,3
1,1,1,10:25:45,3
1,1,1,7:05:21,3
1,1,1,21:30:33,3
1,1,1,18:32:49,3
1,1,1,15:41:04,3
1,1,1,1:52:12,3
1,1,1,5:07:19,3
1,1,1,3:08:39,3
1,1,1,3:46:57,3
1,1,1,4:24:39,3
1,1,1,5:50:00,3
1,1,1,6:27:07,3
1,1,1,7:05:37,3
1,1,1,2:25:41,3
1,1,1,5:46:09,3
1,1,1,8:23:27,3
1,1,1,7:25:24,3
1,1,1,6:39:20,3
1,1,1,14:49:21,3
1,1,1,20:11:30,3
1,1,1,16:20:02,3
1,1,1,12:19:57,3
1,1,1,15:51:48,3
1,1,1,11:43:15,3
1,1,1,17:53:20,3
1,1,1,18:34:12,3
1,1,1,19:23:23,3
1,1,1,20:56:24,3
1,1,1,21:41:25,3
1,1,1,22:27:42,3
1,1,1,0:07:40,3
1,1,1,23:24:04,3
1,1,1,4:56:48,3
1,1,1,3:20:27,3
1,1,1,13:12:41,3
1,1,1,4:08:12,3
1,1,1,2:35:45,3
1,1,1,1:48:12,3
1,1,1,1:00:24,3
1,1,1,0:13:59,3
1,1,1,21:58:47,3
1,1,1,8:16:20,3
1,1,1,10:22:47,2
1,1,1,15:43:43,2
1,1,1,4:20:48,2
1,1,1,3:01:29,2
1,1,1,21:18:38,2
1,1,1,20:35:35,2
1,1,1,5:21:47,2
1,1,1,18:59:02,2
1,1,1,10:10:08,2
1,1,1,10:34:46,2
1,1,1,8:36:10,2
1,1,1,1:11:09,2
1,1,1,23:28:52,2
1,1,1,22:41:58,2
1,1,1,18:45:21,2
1,1,1,21:07:52,2
1,1,1,20:17:49,2
1,1,1,19:36:15,2
1,1,1,18:00:20,2
1,1,1,21:53:08,2
1,1,1,17:11:46,2
1,1,1,16:22:28,2
1,1,1,13:17:22,2
1,1,1,14:53:12,2
1,1,1,7:50:53,2
1,1,1,8:25:28,2
1,1,1,10:03:10,2
1,1,1,10:47:40,2
1,1,1,11:37:03,2
1,1,1,12:22:53,2
1,1,1,14:04:47,2
1,1,1,15:42:14,2
1,1,1,15:52:14,1
1,1,1,15:28:38,1
1,1,1,9:43:27,1
1,1,1,12:07:47,1
1,1,1,7:36:51,1
1,1,1,15:29:51,1
1,1,1,22:31:26,1
1,1,1,6:39:21,1
1,1,1,15:48:22,1
1,1,1,22:05:25,1
1,1,1,10:01:25,1
1,1,1,10:02:58,1
1,1,1,1:03:37,1
1,1,1,19:41:08,1
1,1,1,18:14:08,1
1,1,1,11:57:04,1
1,1,1,21:21:11,1
1,1,1,14:01:19,1
