feature,importance
cat__timestamp_2020-05-21 20:35:44,1.0396130776548223e-05
cat__timestamp_2020-03-09 18:06:50,1.036070993887752e-05
cat__timestamp_2020-07-25 11:23:45,1.0330485493881734e-05
cat__timestamp_2020-08-08 20:12:52,1.0308464099574592e-05
cat__timestamp_2020-05-27 03:09:17,1.0259628950438147e-05
cat__timestamp_2020-03-05 07:24:39,1.0232199550030147e-05
cat__timestamp_2020-03-05 23:34:41,1.0219535556463919e-05
cat__timestamp_2020-08-09 14:57:29,1.018741411607761e-05
cat__timestamp_2020-01-07 19:50:34,1.0177133026837185e-05
cat__timestamp_2020-01-07 20:25:50,1.0157795340281101e-05
cat__timestamp_2020-05-19 04:58:47,1.0134893774732364e-05
cat__timestamp_2020-08-24 05:30:44,1.0105626514286418e-05
cat__timestamp_2020-01-10 12:43:12,1.000300260999225e-05
cat__timestamp_2020-08-18 07:45:04,9.947655347734684e-06
cat__timestamp_2020-05-22 05:54:21,9.876722851347284e-06
cat__timestamp_2020-08-18 02:53:36,9.866668096017826e-06
cat__timestamp_2020-08-09 08:14:09,9.857382837595744e-06
cat__timestamp_2020-07-24 05:05:44,9.853134875980099e-06
cat__timestamp_2020-02-08 00:05:28,9.826064035841991e-06
cat__timestamp_2020-03-08 00:50:10,9.671521291949451e-06
cat__timestamp_2020-01-10 01:41:49,9.653926395615773e-06
cat__timestamp_2020-05-17 08:20:48,9.635835789560458e-06
cat__timestamp_2020-05-30 00:03:47,9.619152480750796e-06
cat__timestamp_2020-07-25 14:50:48,9.617682621830253e-06
cat__timestamp_2020-08-19 02:20:52,9.603439429142822e-06
cat__timestamp_2020-05-17 01:32:28,9.57705454889379e-06
cat__timestamp_2020-03-09 10:35:52,9.564606900611537e-06
cat__timestamp_2020-08-17 17:45:05,9.562716146308937e-06
cat__timestamp_2020-05-24 12:01:51,9.491468294871059e-06
cat__timestamp_2020-02-09 23:33:55,9.49122376224381e-06
cat__timestamp_2020-05-30 20:58:10,9.478000422015389e-06
cat__timestamp_2020-03-05 05:08:27,9.434637704564893e-06
cat__timestamp_2020-06-09 00:47:28,9.424583386285847e-06
cat__timestamp_2020-07-25 22:39:12,9.409908144225114e-06
cat__timestamp_2020-07-24 06:23:55,9.379739132229949e-06
cat__timestamp_2020-05-19 06:43:31,9.332193724627968e-06
cat__timestamp_2020-05-08 17:42:20,9.285722378502624e-06
cat__timestamp_2020-05-27 04:02:24,9.270778772245999e-06
cat__timestamp_2020-08-24 02:25:07,9.223109593644726e-06
cat__timestamp_2020-05-22 16:44:20,9.207606580766929e-06
cat__timestamp_2020-08-23 14:01:19,9.177662392893193e-06
cat__timestamp_2020-08-22 10:03:10,9.131707339301251e-06
cat__timestamp_2020-08-15 02:36:24,9.108322765346502e-06
cat__timestamp_2020-08-22 16:22:28,9.098264715174677e-06
cat__timestamp_2020-05-08 12:04:28,9.078359901450867e-06
cat__timestamp_2020-03-05 03:53:03,9.056231287919887e-06
cat__timestamp_2020-07-24 01:50:55,9.007889599287188e-06
cat__timestamp_2020-07-29 12:53:51,8.96331920906264e-06
cat__timestamp_2020-08-23 01:00:24,8.944071448085981e-06
cat__timestamp_2020-05-17 10:43:09,8.94065632089105e-06
cat__timestamp_2020-08-22 18:00:20,8.937931464632757e-06
cat__timestamp_2020-07-26 17:30:51,8.93160869066686e-06
cat__timestamp_2020-08-15 03:59:40,8.87370494729094e-06
cat__timestamp_2020-05-30 15:46:12,8.834652546179285e-06
cat__timestamp_2020-06-09 11:27:07,8.831350778924297e-06
cat__timestamp_2020-08-22 14:53:12,8.765936406876956e-06
cat__timestamp_2020-08-22 08:25:28,8.740924401561131e-06
cat__timestamp_2020-08-15 03:18:44,8.68190538175407e-06
cat__timestamp_2020-05-30 11:49:04,8.672519793432556e-06
cat__timestamp_2020-08-25 21:58:47,8.641364461812561e-06
cat__timestamp_2020-07-29 05:03:40,8.630406215692996e-06
cat__timestamp_2020-08-18 03:37:55,8.614999649551604e-06
cat__timestamp_2020-08-18 04:16:30,8.555055963522713e-06
cat__timestamp_2020-05-09 09:16:52,8.55229612865261e-06
cat__timestamp_2020-08-26 17:01:23,8.52941983691444e-06
cat__timestamp_2020-08-18 11:50:31,8.497993443103055e-06
cat__timestamp_2020-08-19 08:59:13,8.436909944450691e-06
cat__timestamp_2020-06-05 09:53:50,8.429074502855062e-06
cat__timestamp_2020-07-09 14:47:38,8.400117421999532e-06
cat__timestamp_2020-08-15 07:21:30,8.399929562707285e-06
cat__timestamp_2020-02-08 09:09:33,8.36935137758745e-06
cat__timestamp_2020-08-23 14:49:21,8.311194428118817e-06
cat__timestamp_2020-03-09 16:00:39,8.309635954077524e-06
cat__timestamp_2020-07-26 04:07:23,8.254905920395828e-06
cat__timestamp_2020-07-30 15:03:29,8.226599178297965e-06
cat__timestamp_2020-07-29 15:42:07,8.209081122661515e-06
cat__timestamp_2020-01-10 03:59:01,8.151308115543681e-06
cat__timestamp_2020-01-10 00:50:40,8.14804583472898e-06
cat__timestamp_2020-03-09 11:18:08,8.099800882284927e-06
cat__timestamp_2020-08-18 07:08:37,8.09362360582367e-06
cat__timestamp_2020-05-19 18:14:36,8.01677940613926e-06
cat__timestamp_2020-05-24 13:39:18,8.015327861558693e-06
cat__timestamp_2020-08-09 08:47:38,7.986073013934321e-06
cat__timestamp_2020-05-19 04:07:17,7.939423635941244e-06
cat__timestamp_2020-08-19 00:27:11,7.930748316206994e-06
cat__timestamp_2020-07-24 19:34:45,7.860927554153254e-06
cat__timestamp_2020-08-08 00:36:04,7.805442631372858e-06
cat__timestamp_2020-05-09 03:49:32,7.79116539351767e-06
cat__timestamp_2020-05-17 12:59:17,7.785659967700892e-06
cat__timestamp_2020-08-17 09:06:54,7.750937388076185e-06
cat__timestamp_2020-03-05 13:18:35,7.74353878028379e-06
cat__timestamp_2020-03-05 04:25:08,7.727838139775152e-06
cat__timestamp_2020-05-27 23:47:54,7.708363036821789e-06
cat__timestamp_2020-08-15 06:02:46,7.700205362408718e-06
cat__timestamp_2020-08-15 06:47:32,7.673040378967813e-06
cat__timestamp_2020-05-08 06:59:06,7.606340191448795e-06
cat__timestamp_2020-05-09 01:01:05,7.564125611553701e-06
cat__timestamp_2020-07-23 15:11:15,7.52020636964411e-06
cat__timestamp_2020-08-09 15:38:34,7.5167817287959894e-06
cat__timestamp_2020-07-25 08:05:00,7.513079182970414e-06
cat__timestamp_2020-07-25 12:04:58,7.4967234453921356e-06
cat__timestamp_2020-07-31 00:37:28,7.406942625574109e-06
cat__timestamp_2020-05-22 10:32:47,7.3649907999925794e-06
cat__timestamp_2020-05-22 13:39:39,7.3502099588863195e-06
cat__timestamp_2020-03-08 01:28:10,7.3482193721465475e-06
cat__timestamp_2020-05-22 08:12:51,7.3047329928086615e-06
cat__timestamp_2020-08-09 01:01:53,7.276769785715082e-06
cat__timestamp_2020-05-23 00:05:21,7.246098199773988e-06
cat__timestamp_2020-08-09 02:08:51,7.238334900533189e-06
cat__timestamp_2020-02-09 23:07:25,7.223848818931778e-06
cat__timestamp_2020-08-24 00:53:04,7.217958765181964e-06
cat__timestamp_2020-07-30 13:45:10,7.212227468760335e-06
cat__timestamp_2020-02-09 05:30:28,7.196353775555657e-06
cat__timestamp_2020-07-31 01:17:27,7.173074127415213e-06
cat__timestamp_2020-07-05 06:25:49,7.06604937634542e-06
cat__timestamp_2020-07-09 18:13:58,7.040747155687496e-06
cat__timestamp_2020-03-08 08:53:35,7.021874763109127e-06
cat__timestamp_2020-07-05 14:59:32,7.013396715086388e-06
cat__timestamp_2020-07-25 20:43:10,7.011977735467305e-06
cat__timestamp_2020-04-09 11:24:52,6.974312546093449e-06
cat__timestamp_2020-01-05 20:35:13,6.967952836323682e-06
cat__timestamp_2020-06-09 03:25:42,6.956204527447259e-06
cat__timestamp_2020-03-05 11:53:34,6.9137724716555895e-06
cat__timestamp_2020-03-08 08:14:42,6.889546305920476e-06
cat__timestamp_2020-08-19 07:23:00,6.878538115191509e-06
cat__timestamp_2020-05-22 09:01:20,6.873002906560353e-06
cat__timestamp_2020-04-09 07:27:00,6.869874894813178e-06
cat__timestamp_2020-05-30 18:40:15,6.777539562096685e-06
cat__timestamp_2020-05-08 03:31:55,6.6832102313829285e-06
cat__timestamp_2020-08-15 05:19:48,6.665740564821922e-06
cat__timestamp_2020-07-18 02:23:21,6.595837752184543e-06
cat__timestamp_2020-08-19 07:20:54,6.5690028892074256e-06
cat__timestamp_2020-03-05 02:54:28,6.548080076856201e-06
cat__timestamp_2020-05-22 15:07:31,6.538406196682138e-06
cat__timestamp_2020-06-09 05:29:50,6.527696000589838e-06
cat__timestamp_2020-01-07 15:43:40,6.512747500563038e-06
cat__timestamp_2020-02-05 18:41:05,6.493078799696573e-06
cat__timestamp_2020-01-07 16:59:13,6.478814456887716e-06
cat__timestamp_2020-07-25 14:05:15,6.471864387906016e-06
cat__timestamp_2020-08-23 15:51:48,6.464132327318117e-06
cat__timestamp_2020-08-26 05:32:20,6.451124318280107e-06
cat__timestamp_2020-07-25 08:44:20,6.400894920325375e-06
cat__timestamp_2020-08-09 03:24:44,6.38116328443397e-06
cat__timestamp_2020-08-09 04:12:14,6.369550310447672e-06
cat__timestamp_2020-05-19 02:22:57,6.3674136102332435e-06
cat__timestamp_2020-05-24 09:11:13,6.35225943859418e-06
cat__timestamp_2020-07-05 09:04:01,6.329107603487015e-06
cat__timestamp_2020-07-26 16:45:07,6.3266407202587025e-06
cat__timestamp_2020-07-05 08:11:13,6.3265009258906155e-06
cat__timestamp_2020-07-29 13:38:21,6.321031908299387e-06
cat__timestamp_2020-08-22 19:36:15,6.279231308446486e-06
cat__timestamp_2020-08-23 23:24:04,6.228851338905375e-06
cat__timestamp_2020-08-19 03:00:03,6.191651091401491e-06
cat__timestamp_2020-08-22 12:22:53,6.172949015363966e-06
cat__timestamp_2020-01-09 23:53:32,6.148725735983513e-06
cat__timestamp_2020-08-08 02:42:25,6.119073631794573e-06
cat__timestamp_2020-05-22 11:18:54,6.095760168684872e-06
cat__timestamp_2020-07-05 07:03:31,6.0576090258558195e-06
cat__timestamp_2020-03-09 05:32:03,6.03493112439129e-06
cat__timestamp_2020-05-24 03:50:28,6.007653036027123e-06
cat__timestamp_2020-07-18 15:51:42,6.004824634655523e-06
cat__timestamp_2020-07-19 10:57:27,5.991175081767208e-06
cat__timestamp_2020-05-17 12:12:01,5.9882640926726844e-06
cat__timestamp_2020-08-15 14:51:44,5.984424067274522e-06
cat__timestamp_2020-05-17 02:22:18,5.9829904204659e-06
cat__timestamp_2020-07-26 15:22:52,5.971309784420071e-06
cat__timestamp_2020-07-17 22:59:13,5.9663334813233664e-06
cat__timestamp_2020-04-09 03:17:54,5.960294625726692e-06
cat__timestamp_2020-08-23 01:48:12,5.933731615416498e-06
cat__timestamp_2020-01-07 12:57:37,5.906064192548848e-06
cat__timestamp_2020-05-22 15:56:45,5.884325923665122e-06
cat__timestamp_2020-08-19 08:33:56,5.8689144754210575e-06
cat__timestamp_2020-05-17 07:18:38,5.851403185078804e-06
cat__timestamp_2020-08-22 09:13:31,5.820488638632136e-06
cat__timestamp_2020-07-19 11:41:57,5.807419622692089e-06
cat__timestamp_2020-05-20 13:51:06,5.79752541043389e-06
cat__timestamp_2020-08-23 10:56:23,5.781105138051224e-06
cat__timestamp_2020-07-27 08:08:10,5.770340178217075e-06
cat__timestamp_2020-03-09 19:35:43,5.7670418946114855e-06
cat__timestamp_2020-07-23 08:16:33,5.740632338168606e-06
cat__timestamp_2020-03-09 07:57:52,5.7363693215764074e-06
cat__timestamp_2020-08-19 09:48:45,5.73427496603168e-06
cat__timestamp_2020-07-24 09:41:04,5.729374625642535e-06
cat__timestamp_2020-08-23 00:07:40,5.705876956290959e-06
cat__timestamp_2020-07-26 20:05:19,5.672503877176043e-06
cat__timestamp_2020-05-17 09:14:08,5.664669147654293e-06
cat__timestamp_2020-05-25 21:46:39,5.658566762019001e-06
cat__timestamp_2020-04-08 18:42:27,5.656565205754862e-06
cat__timestamp_2020-06-08 12:34:46,5.638926434503433e-06
cat__timestamp_2020-07-17 20:15:02,5.6263357669783054e-06
cat__timestamp_2020-01-09 15:06:35,5.6151363748374384e-06
cat__timestamp_2020-07-05 14:16:33,5.597138434068486e-06
cat__timestamp_2020-07-19 12:23:34,5.597037475363399e-06
cat__timestamp_2020-01-07 18:24:45,5.57762503780233e-06
cat__timestamp_2020-07-29 03:53:24,5.533685029175775e-06
cat__timestamp_2020-05-27 18:36:58,5.498807287904026e-06
cat__timestamp_2020-01-09 02:53:13,5.454257563441152e-06
cat__timestamp_2020-08-21 11:58:00,5.444330630047391e-06
cat__timestamp_2020-03-05 10:21:06,5.443260574950932e-06
cat__timestamp_2020-05-22 22:53:37,5.411889048171243e-06
cat__timestamp_2020-05-07 09:17:15,5.391856822097903e-06
cat__timestamp_2020-07-05 15:58:19,5.384647585850574e-06
cat__timestamp_2020-05-30 05:08:23,5.38303586514602e-06
cat__timestamp_2020-07-13 06:17:48,5.3786253761359575e-06
cat__timestamp_2020-05-08 05:34:42,5.361196424702118e-06
cat__timestamp_2020-05-20 03:33:23,5.35457855975034e-06
cat__timestamp_2020-07-19 10:16:30,5.321478706604413e-06
cat__timestamp_2020-05-17 00:52:46,5.306524015289531e-06
cat__timestamp_2020-05-31 04:34:09,5.279954382497696e-06
cat__timestamp_2020-05-31 04:17:08,5.261770486344826e-06
cat__timestamp_2020-02-08 04:05:21,5.2535776704240515e-06
cat__timestamp_2020-05-16 12:06:50,5.252599375513461e-06
cat__timestamp_2020-01-05 12:42:17,5.239861630313533e-06
cat__timestamp_2020-07-30 16:39:12,5.237630138526041e-06
cat__timestamp_2020-07-19 03:30:32,5.234749147701299e-06
cat__timestamp_2020-08-15 10:03:00,5.204792850757158e-06
cat__timestamp_2020-07-09 19:40:25,5.194001265475187e-06
cat__timestamp_2020-07-24 21:50:39,5.19398764136754e-06
cat__timestamp_2020-07-23 20:00:07,5.1705804833793764e-06
cat__timestamp_2020-05-08 06:55:52,5.1624674700158404e-06
cat__timestamp_2020-08-08 11:42:41,5.15761240561794e-06
cat__timestamp_2020-08-14 21:07:41,5.140583022361999e-06
cat__timestamp_2020-07-26 12:43:48,5.118859572078426e-06
cat__timestamp_2020-07-29 05:50:24,5.108788747333205e-06
cat__timestamp_2020-03-05 06:38:23,5.089573458860908e-06
cat__timestamp_2020-08-21 19:14:39,5.05370305076478e-06
cat__timestamp_2020-08-22 11:37:03,5.034334396250189e-06
cat__timestamp_2020-08-09 07:01:19,5.030273483319393e-06
cat__timestamp_2020-07-29 08:56:06,5.013071739829876e-06
cat__timestamp_2020-08-19 04:19:33,4.9880312337627714e-06
cat__timestamp_2020-08-09 01:28:57,4.983756148850243e-06
cat__timestamp_2020-03-05 05:54:40,4.960186418656875e-06
cat__timestamp_2020-08-20 19:06:43,4.951827193782318e-06
cat__timestamp_2020-05-24 12:39:28,4.920372754208005e-06
cat__timestamp_2020-07-27 12:13:58,4.894579651819577e-06
cat__timestamp_2020-05-29 01:35:39,4.887654881141587e-06
cat__timestamp_2020-07-18 03:14:25,4.882180438300485e-06
cat__timestamp_2020-08-16 21:12:55,4.874523153003668e-06
cat__timestamp_2020-08-26 23:38:24,4.8387386873696e-06
cat__timestamp_2020-07-30 01:50:46,4.831206032574851e-06
cat__timestamp_2020-08-25 11:47:29,4.8277432850819e-06
cat__timestamp_2020-02-08 02:45:57,4.823952257598956e-06
cat__timestamp_2020-08-21 12:41:07,4.82373852165015e-06
cat__timestamp_2020-08-23 03:20:27,4.808474767079845e-06
cat__timestamp_2020-07-25 01:44:57,4.80356794883458e-06
cat__timestamp_2020-08-20 18:19:59,4.772038604031089e-06
cat__timestamp_2020-05-08 10:12:32,4.760526420105642e-06
cat__timestamp_2020-08-18 04:57:59,4.752855726620631e-06
cat__timestamp_2020-05-23 20:52:50,4.737634307962417e-06
cat__timestamp_2020-08-16 18:32:14,4.724098282810743e-06
cat__timestamp_2020-08-13 04:30:19,4.702021022439554e-06
cat__timestamp_2020-02-07 02:23:25,4.683889864167394e-06
cat__timestamp_2020-02-05 03:30:45,4.675515367775694e-06
cat__timestamp_2020-07-27 15:02:24,4.66558316251738e-06
cat__timestamp_2020-05-28 21:02:21,4.664994577094265e-06
cat__timestamp_2020-05-23 17:07:56,4.6622148272769295e-06
cat__timestamp_2020-05-09 07:46:56,4.661179248666823e-06
cat__timestamp_2020-05-08 04:14:18,4.6499463288632245e-06
cat__timestamp_2020-05-22 03:44:08,4.647259776337411e-06
cat__timestamp_2020-08-25 02:59:06,4.616612080715348e-06
cat__timestamp_2020-02-08 06:01:07,4.603298454621384e-06
cat__timestamp_2020-08-15 01:56:57,4.578784322022667e-06
cat__timestamp_2020-05-08 02:13:22,4.575910084792282e-06
cat__timestamp_2020-05-31 19:34:09,4.543023201025136e-06
cat__timestamp_2020-02-09 20:51:36,4.534589958490977e-06
cat__timestamp_2020-07-09 20:58:07,4.523416949013781e-06
cat__timestamp_2020-08-23 11:43:15,4.504189025554052e-06
cat__timestamp_2020-08-15 04:47:51,4.492045209291434e-06
cat__timestamp_2020-07-18 23:57:12,4.485655696120255e-06
cat__timestamp_2020-07-23 18:48:59,4.475487070837769e-06
cat__timestamp_2020-07-18 05:07:43,4.4647567409577344e-06
cat__timestamp_2020-05-23 20:15:42,4.452482047628713e-06
cat__timestamp_2020-05-29 06:44:44,4.44021012818993e-06
cat__timestamp_2020-05-17 04:23:09,4.430628428090142e-06
cat__timestamp_2020-07-27 23:13:19,4.4258209739435835e-06
cat__timestamp_2020-08-15 09:27:59,4.414688247228122e-06
cat__timestamp_2020-05-20 14:38:49,4.407765323978762e-06
cat__timestamp_2020-07-09 23:17:30,4.390796501214286e-06
cat__timestamp_2020-03-07 16:58:35,4.370926686165795e-06
cat__timestamp_2020-01-08 17:08:00,4.3706627989980186e-06
cat__timestamp_2020-07-19 13:10:28,4.358114918231304e-06
cat__timestamp_2020-04-09 04:51:21,4.357866479544978e-06
cat__timestamp_2020-07-24 19:17:22,4.350779649832962e-06
cat__timestamp_2020-05-27 00:46:19,4.350276542246593e-06
cat__timestamp_2020-05-21 22:54:52,4.333190142664078e-06
cat__timestamp_2020-01-08 17:42:25,4.326308076589673e-06
cat__timestamp_2020-07-28 19:09:57,4.3137491313718715e-06
cat__timestamp_2020-06-08 07:19:55,4.306346800260242e-06
cat__timestamp_2020-05-26 22:31:26,4.287685239848908e-06
cat__timestamp_2020-05-07 21:00:54,4.286958289169752e-06
cat__timestamp_2020-06-08 15:14:05,4.244057809166876e-06
cat__timestamp_2020-05-22 02:48:20,4.230264031849566e-06
cat__timestamp_2020-08-24 05:00:05,4.226802237349699e-06
cat__timestamp_2020-08-14 05:26:45,4.19141564323903e-06
cat__timestamp_2020-05-22 01:11:37,4.190873381152774e-06
cat__timestamp_2020-07-05 19:01:33,4.188486699918829e-06
cat__timestamp_2020-08-13 08:35:05,4.179123149544784e-06
cat__timestamp_2020-07-28 04:55:12,4.173518120398105e-06
cat__timestamp_2020-02-09 22:26:42,4.160608718463476e-06
cat__timestamp_2020-05-29 19:05:28,4.16019689125898e-06
cat__timestamp_2020-08-09 04:49:34,4.1554412212704055e-06
cat__timestamp_2020-08-13 00:17:52,4.135314516782208e-06
cat__timestamp_2020-03-08 03:26:48,4.129688627571173e-06
cat__timestamp_2020-01-09 17:36:03,4.128908265306583e-06
cat__timestamp_2020-08-08 06:05:30,4.112011951125291e-06
cat__timestamp_2020-08-23 17:11:15,4.1041718505690645e-06
cat__timestamp_2020-07-26 16:03:23,4.100945685021733e-06
cat__timestamp_2020-05-29 08:48:30,4.0999885667722085e-06
cat__timestamp_2020-05-31 01:36:57,4.0963049995665686e-06
cat__timestamp_2020-02-07 20:27:00,4.092448215147652e-06
cat__timestamp_2020-08-26 21:38:13,4.089049707216925e-06
cat__timestamp_2020-08-21 06:44:01,4.087403947953815e-06
cat__timestamp_2020-07-27 19:47:01,4.086050883282647e-06
cat__timestamp_2020-05-20 02:14:20,4.084720165757459e-06
cat__timestamp_2020-05-22 12:05:46,4.066829635526366e-06
cat__timestamp_2020-08-24 03:12:02,4.026623717819192e-06
cat__timestamp_2020-05-16 19:45:03,4.009242786380878e-06
cat__timestamp_2020-07-15 17:57:03,4.003211983318667e-06
cat__timestamp_2020-08-22 23:28:52,3.998276986939953e-06
cat__timestamp_2020-04-08 18:53:22,3.974538536642649e-06
cat__timestamp_2020-05-17 02:54:59,3.969847383199552e-06
cat__timestamp_2020-05-08 01:32:55,3.9617113774075675e-06
cat__timestamp_2020-02-09 21:44:02,3.960107504603457e-06
cat__timestamp_2020-08-13 17:56:30,3.901999812270188e-06
cat__timestamp_2020-08-23 17:53:20,3.89965605706101e-06
cat__timestamp_2020-08-26 19:04:26,3.894762226730085e-06
cat__timestamp_2020-04-07 13:49:37,3.891757262132833e-06
cat__timestamp_2020-01-08 19:47:52,3.886155862197261e-06
cat__timestamp_2020-04-07 18:37:00,3.871737787963105e-06
cat__timestamp_2020-01-09 00:46:17,3.830021561544518e-06
cat__timestamp_2020-02-09 04:48:01,3.82336124122288e-06
cat__timestamp_2020-05-30 01:05:55,3.8107094773423904e-06
cat__timestamp_2020-08-13 23:17:52,3.7765392520005945e-06
cat__timestamp_2020-08-14 02:45:25,3.7752317541427908e-06
cat__timestamp_2020-05-26 11:36:02,3.758832797164407e-06
cat__timestamp_2020-06-05 11:36:12,3.7295137297139914e-06
cat__timestamp_2020-05-16 13:58:19,3.727663265066677e-06
cat__timestamp_2020-08-23 04:56:48,3.7205339283318303e-06
cat__timestamp_2020-07-26 22:04:45,3.680079103498345e-06
cat__timestamp_2020-07-22 08:32:52,3.6611588540000244e-06
cat__timestamp_2020-07-21 22:56:59,3.6581542283272312e-06
cat__timestamp_2020-01-09 20:25:56,3.6555561238259354e-06
cat__timestamp_2020-07-14 08:56:05,3.6470656487744915e-06
cat__timestamp_2020-07-23 19:31:51,3.626261409404631e-06
cat__timestamp_2020-08-15 00:49:48,3.6198261699529324e-06
cat__timestamp_2020-08-13 03:08:28,3.611151286109748e-06
cat__timestamp_2020-02-08 00:44:41,3.6084694143621634e-06
cat__timestamp_2020-07-13 23:15:26,3.6022944461018767e-06
cat__timestamp_2020-02-05 14:47:35,3.584072971110982e-06
cat__timestamp_2020-05-22 07:31:38,3.5821623794126048e-06
cat__timestamp_2020-05-23 09:16:44,3.580368305690976e-06
cat__timestamp_2020-07-27 05:24:55,3.5772056889940073e-06
cat__timestamp_2020-07-18 19:46:50,3.5714310816799945e-06
cat__timestamp_2020-08-18 14:44:16,3.568944499375701e-06
cat__timestamp_2020-08-08 06:56:04,3.5527038950057917e-06
cat__timestamp_2020-07-23 03:59:12,3.5483064628018682e-06
cat__timestamp_2020-07-19 07:55:21,3.535190577644948e-06
cat__timestamp_2020-08-23 21:41:25,3.533398150273171e-06
cat__timestamp_2020-07-27 11:28:56,3.502744223356481e-06
cat__timestamp_2020-07-26 11:19:20,3.492811540932008e-06
cat__timestamp_2020-02-05 05:19:04,3.489560672845272e-06
cat__timestamp_2020-08-24 23:34:13,3.478280627589384e-06
cat__timestamp_2020-07-20 09:23:54,3.4780898650228273e-06
cat__timestamp_2020-07-16 11:09:45,3.4766351021536043e-06
cat__timestamp_2020-08-21 09:21:11,3.4754532432937814e-06
cat__timestamp_2020-05-22 23:43:02,3.4714381934051374e-06
cat__timestamp_2020-08-21 08:40:16,3.4631371667961913e-06
cat__timestamp_2020-06-08 09:10:38,3.455601683231461e-06
cat__timestamp_2020-05-20 03:44:23,3.4527165434942615e-06
cat__timestamp_2020-06-08 17:54:27,3.445055381660829e-06
cat__timestamp_2020-05-24 04:32:29,3.4376801709385057e-06
cat__timestamp_2020-05-13 14:03:18,3.4284518490396488e-06
cat__timestamp_2020-07-23 21:25:11,3.396659436410932e-06
cat__timestamp_2020-02-07 06:19:46,3.3915216992979922e-06
cat__timestamp_2020-07-30 09:42:14,3.37914896179649e-06
cat__timestamp_2020-05-05 20:35:35,3.377444890456334e-06
cat__timestamp_2020-05-17 11:32:29,3.3737847072623963e-06
cat__timestamp_2020-05-28 02:46:17,3.3643441396707284e-06
cat__timestamp_2020-07-16 17:27:23,3.364217793776297e-06
cat__timestamp_2020-08-20 21:37:40,3.3280882580612404e-06
cat__timestamp_2020-05-31 23:02:07,3.3273080982696117e-06
cat__timestamp_2020-05-28 21:46:07,3.3227519423773584e-06
cat__timestamp_2020-05-22 14:23:32,3.320638005869721e-06
cat__timestamp_2020-07-05 19:48:46,3.3119461907221198e-06
cat__timestamp_2020-06-08 14:34:53,3.3069711753326857e-06
cat__timestamp_2020-02-08 01:28:46,3.3067699019763937e-06
cat__timestamp_2020-08-15 19:44:46,3.3047043303118463e-06
cat__timestamp_2020-03-09 01:15:41,3.2727046314531495e-06
cat__timestamp_2020-08-23 20:11:30,3.2704285265134337e-06
cat__timestamp_2020-07-30 09:01:07,3.26482586386522e-06
cat__timestamp_2020-05-17 03:42:11,3.263852236793781e-06
cat__timestamp_2020-07-23 22:06:57,3.2597990579095228e-06
cat__timestamp_2020-07-05 03:17:09,3.2392676451884304e-06
cat__timestamp_2020-04-07 20:20:37,3.237664473758143e-06
cat__timestamp_2020-05-07 11:21:18,3.236313482118873e-06
cat__timestamp_2020-05-20 07:52:17,3.2285454327997826e-06
cat__timestamp_2020-05-30 13:30:14,3.226680273851708e-06
cat__timestamp_2020-05-08 07:35:03,3.206598932660141e-06
cat__timestamp_2020-05-31 18:42:32,3.201453295978879e-06
cat__timestamp_2020-07-09 21:46:01,3.1992086121129426e-06
cat__timestamp_2020-02-08 02:06:50,3.1966392126605815e-06
cat__timestamp_2020-01-07 04:59:24,3.1763607696973754e-06
cat__timestamp_2020-05-23 08:33:04,3.1752514619481356e-06
cat__timestamp_2020-05-05 01:16:59,3.1719673337547723e-06
cat__timestamp_2020-05-13 08:27:59,3.1666996414006233e-06
cat__timestamp_2020-07-08 19:41:08,3.166296956443521e-06
cat__timestamp_2020-07-16 00:56:36,3.1572405537823383e-06
cat__timestamp_2020-07-20 01:49:43,3.1570735265445657e-06
cat__timestamp_2020-02-08 10:33:28,3.151481410431524e-06
cat__timestamp_2020-05-29 20:34:18,3.1507833694626686e-06
cat__timestamp_2020-06-07 11:58:53,3.1506022459551228e-06
cat__timestamp_2020-05-14 08:58:45,3.1474024789015425e-06
cat__timestamp_2020-06-07 16:20:03,3.1440152452108375e-06
cat__timestamp_2020-07-23 17:19:03,3.1427776986547903e-06
cat__timestamp_2020-07-17 23:35:32,3.1392664423923463e-06
cat__timestamp_2020-08-17 18:55:20,3.134288586457537e-06
cat__timestamp_2020-05-30 14:19:44,3.13144691524769e-06
cat__timestamp_2020-07-22 18:46:49,3.1311160262024983e-06
cat__timestamp_2020-05-08 22:07:20,3.119878828606708e-06
cat__timestamp_2020-08-13 01:45:36,3.110332825253536e-06
cat__timestamp_2020-07-09 22:31:37,3.108791679921396e-06
cat__timestamp_2020-07-08 12:56:50,3.1060273621381637e-06
cat__timestamp_2020-05-30 04:16:21,3.0985498088786187e-06
cat__timestamp_2020-02-05 10:16:53,3.098324453105537e-06
cat__timestamp_2020-05-28 18:55:15,3.0950953274171704e-06
cat__timestamp_2020-08-26 19:48:23,3.0914056250564638e-06
cat__timestamp_2020-07-17 21:40:39,3.087720329926968e-06
cat__timestamp_2020-08-19 15:41:04,3.087310267803591e-06
cat__timestamp_2020-05-20 08:42:37,3.0870930684092663e-06
cat__timestamp_2020-06-07 20:26:46,3.085227516538153e-06
cat__timestamp_2020-05-20 07:13:05,3.0839943603430648e-06
cat__timestamp_2020-02-07 00:50:31,3.0833865454315444e-06
cat__timestamp_2020-08-14 23:56:26,3.0829769481634386e-06
