PC1,PC2,RUL,RUL_class
-0.31722673014866604,-0.22325808084385643,0.0,Critical
-0.6010171309023346,-0.16342823731522618,9717.0,Healthy
-0.41756423800665327,-0.009099502733613611,0.0,Critical
-0.4875977199381782,-0.20535870615866758,584.0,Medium
-0.6095018401537212,-1.0977266171626665,683.0,Medium
-0.7584108555479844,-1.1054807393298536,711.0,Medium
-0.2680860042736741,-1.0414409622721459,738.0,Medium
0.10153059621071533,-2.0640303800483877,9348.0,Healthy
-0.3691194344688628,-2.0172731155079227,9381.0,Healthy
-0.4237081582135225,-0.04427575214191584,9414.0,Healthy
-0.60101737975081,-0.1634295431190926,5487.0,Healthy
0.23601118670928548,-0.05477214035514789,478.0,Medium
-0.6951433520087692,-0.24686155748977182,0.0,Critical
-0.6001852417058321,-0.15911339976296432,0.0,Critical
0.3275853985447842,-0.42850724320162364,4695.0,Healthy
0.8438193172851554,-0.9451348031562741,4664.0,Healthy
-6.51207092353869,1.7415182929669442,4594.0,Healthy
-6.58719588425183,1.685021517878377,244.0,Low
0.3371345396082276,0.15825466781572992,381.0,Low
-0.36456677167276336,-0.23577068529713152,323.0,Low
0.7281724089676339,-0.9105420798850021,118.0,Critical
0.451714994430388,-1.1345654634721443,60.0,Critical
-6.427018570253512,1.8381306284493424,4440.0,Healthy
-6.626238059061528,1.4935952582316192,4386.0,Healthy
-7.499063477802278,1.3639048995110101,4249.0,Healthy
-0.6845267435841764,-0.2660581706061941,7339.0,Healthy
-0.31126447140464203,-0.37277523784618716,7315.0,Healthy
-0.4463132587126736,-0.5542745881779216,7288.0,Healthy
0.58293590250658,-0.5795871173372686,4725.0,Healthy
-6.512073926310294,1.7415025362669556,4413.0,Healthy
-3.354132823412684,-2.6359431773603172,4733.0,Healthy
0.6650015931543473,-1.752586054585786,30.0,Critical
-6.574423640109042,1.908561165473651,4033.0,Healthy
-6.512075485760741,1.7414943532293925,3976.0,Healthy
0.3371439129008055,0.15830385309469944,603.0,Medium
-0.3645573320205921,-0.2357211518037976,549.0,Medium
0.7281818817996019,-0.910492372284486,346.0,Low
0.45172443408255925,-1.1345159299788103,286.0,Low
-6.427020129703959,1.8381224454117793,4003.0,Healthy
-6.626239618511975,1.493587075194056,3949.0,Healthy
-7.499065037252725,1.363896716473447,3812.0,Healthy
-3.3541241303059395,-2.6358975612785827,4747.0,Healthy
0.688871255419399,-1.1052546950977287,0.0,Critical
-6.574422113838391,1.9085691744040318,4468.0,Healthy
-0.4464512037176014,-0.5549984387878891,275.0,Low
-0.6846646222295107,-0.2667816730017972,330.0,Low
-6.587192251064088,1.6850405826148271,4678.0,Healthy
-6.721601746039379,1.9489754987478922,4705.0,Healthy
0.6890069939678438,-1.104542422615377,6880.0,Healthy
0.6890069939678438,-1.104542422615377,8692.0,Healthy
-0.4463132587126736,-0.5542745881779216,9100.0,Healthy
-0.31126447140464203,-0.37277523784618716,9127.0,Healthy
-0.6845267435841764,-0.2660581706061941,9151.0,Healthy
0.028771893780518067,-0.04040537669435811,350.0,Low
-0.49874189669517194,-0.23589874535904512,293.0,Low
0.6691011493306424,-0.7341316346023524,88.0,Critical
-0.3114023998196715,-0.37349900140256354,303.0,Low
-3.354132823412684,-2.6359431773603172,2921.0,Healthy
0.6890069939678438,-1.104542422615377,5444.0,Healthy
-6.587192251064088,1.6850405826148271,2866.0,Healthy
-6.74460361168715,1.7038158438787574,1262.0,Healthy
-6.5907550416580225,1.7754368507482068,1289.0,Healthy
0.5710762403726541,-0.9714659906246534,5592.0,Healthy
0.4309490548445477,-1.2462946799083483,5622.0,Healthy
-0.4985977470682545,-0.23514233670600757,7944.0,Healthy
0.6692452989575596,-0.7333752259493148,7739.0,Healthy
-6.474887326116498,1.803264856368966,1235.0,Healthy
0.6651457427812645,-1.7518296459327485,7681.0,Healthy
0.843819615903326,-0.9451332361916343,5649.0,Healthy
0.3275856971629548,-0.42850567623698393,5680.0,Healthy
0.5829361513550556,-0.5795858115334022,5707.0,Healthy
-6.51206665993481,1.741540665739856,3813.0,Healthy
0.33727863946545,0.15901081530799419,8029.0,Healthy
-0.36442267181554105,-0.23501453780486725,7971.0,Healthy
-6.574414814283109,1.9086074779841142,3870.0,Healthy
0.7283165585945514,-0.9097856712319645,7769.0,Healthy
-7.415786614538495,1.4322684732812174,1205.0,Healthy
0.028916142946825686,-0.03964844571977393,5797.0,Healthy
-6.4270155674819085,1.838146385149331,1373.0,Healthy
0.45185919382700046,-1.1338087936583334,5504.0,Healthy
0.7283166083642464,-0.9097854100711913,5562.0,Healthy
-0.3644225722761509,-0.23501401548332068,5767.0,Healthy
0.3372787390048403,0.15901133762954076,5825.0,Healthy
-6.590750778054142,1.7754592235211186,3756.0,Healthy
0.02891599363774037,-0.03964922920209379,7998.0,Healthy
-6.74459934808327,1.7038382166516692,3729.0,Healthy
-7.415782350934615,1.4322908460541293,3672.0,Healthy
-6.51207092353869,1.7415182929669442,1346.0,Healthy
-6.574419111066787,1.9085849311040204,1401.0,Healthy
0.6651457925509597,-1.7518293847719753,5474.0,Healthy
0.6692453487272548,-0.7333749647885416,5532.0,Healthy
-0.4985976475288643,-0.235141814384461,5740.0,Healthy
-6.4748830625126175,1.8032872291418778,3702.0,Healthy
-6.721601746039379,1.9489754987478922,2893.0,Healthy
-6.587192251064088,1.6850405826148271,1430.0,Healthy
-3.354132823412684,-2.6359431773603172,1485.0,Healthy
-6.574419111066787,1.9085849311040204,2837.0,Healthy
0.6651457925509597,-1.7518293847719753,6910.0,Healthy
0.6692453487272548,-0.7333749647885416,6968.0,Healthy
-0.4985976475288643,-0.235141814384461,7176.0,Healthy
0.028916142946825686,-0.03964844571977393,7233.0,Healthy
-7.415786614538495,1.4322684732812174,2641.0,Healthy
-6.51207092353869,1.7415182929669442,2782.0,Healthy
-6.474887326116498,1.803264856368966,2671.0,Healthy
-6.5907550416580225,1.7754368507482068,2725.0,Healthy
0.5710762403726541,-0.9714659906246534,7028.0,Healthy
0.4309490548445477,-1.2462946799083483,7058.0,Healthy
0.843819615903326,-0.9451332361916343,7085.0,Healthy
0.3275856971629548,-0.42850567623698393,7116.0,Healthy
0.5829361513550556,-0.5795858115334022,7143.0,Healthy
-6.74460361168715,1.7038158438787574,2698.0,Healthy
-6.721601746039379,1.9489754987478922,1457.0,Healthy
0.3372787390048403,0.15901133762954076,7261.0,Healthy
0.7283166083642464,-0.9097854100711913,6998.0,Healthy
0.6650110825762136,-1.752536259931679,259.0,Low
-0.4463132587126736,-0.5542745881779216,5852.0,Healthy
-0.31126447140464203,-0.37277523784618716,5879.0,Healthy
-0.6845267435841764,-0.2660581706061941,5903.0,Healthy
-0.6845269426629568,-0.2660592152492872,4924.0,Healthy
-0.3112647202531175,-0.3727765436500535,4897.0,Healthy
-0.3644225722761509,-0.23501401548332068,7203.0,Healthy
-0.44631350756114907,-0.5542758939817881,4870.0,Healthy
-3.3541364566004264,-2.635962242096767,299.0,Low
-6.721605379227122,1.9489564340114423,271.0,Low
-7.499060541390267,1.3639203079966342,2614.0,Healthy
-6.62623508946972,1.4936108408244255,2753.0,Healthy
-6.4270155674819085,1.838146385149331,2809.0,Healthy
0.45185919382700046,-1.1338087936583334,6940.0,Healthy
0.6890066953496732,-1.1045439895800166,4459.0,Healthy
0.6691106221626103,-0.7340819270018363,316.0,Low
-6.574422711074733,1.9085660404747524,217.0,Low
0.028781333432689328,-0.04035584320102419,576.0,Medium
-6.721604748810984,1.948959742047904,4524.0,Healthy
-3.3541358261842884,-2.6359589340603056,4552.0,Healthy
0.6888627945712313,-1.105299092429188,0.0,Critical
-0.4464575078789811,-0.5550315191525058,405.0,Medium
-0.31140872057094965,-0.37353216882077134,432.0,Medium
0.3275856971629548,-0.42850567623698393,8928.0,Healthy
0.843819615903326,-0.9451332361916343,8897.0,Healthy
-0.6845268431235666,-0.26605869292774065,8107.0,Healthy
-0.6846709429807889,-0.2668148404200049,459.0,Medium
0.4518590942876102,-1.13380931597988,7708.0,Healthy
-6.427011303878028,1.8381687579222428,3840.0,Healthy
-6.626230825865839,1.4936332135973374,3784.0,Healthy
-7.499056277786386,1.363942680769546,3645.0,Healthy
0.4309490548445477,-1.2462946799083483,8870.0,Healthy
0.5710762403726541,-0.9714659906246534,8840.0,Healthy
-6.5907550416580225,1.7754368507482068,4537.0,Healthy
-6.74460361168715,1.7038158438787574,4510.0,Healthy
-6.587195287015489,1.6850246518076564,4495.0,Healthy
0.5829361513550556,-0.5795858115334022,8955.0,Healthy
-0.31126462071372735,-0.37277602132850696,8080.0,Healthy
-0.4463134080217589,-0.5542753716602415,8053.0,Healthy
0.582801375020716,-0.5802930349074702,488.0,Medium
-6.5871968132861385,1.6850166428772755,4060.0,Healthy
-6.721606308261431,1.9489515590103408,4087.0,Healthy
-3.354137385634735,-2.6359671170978687,4115.0,Healthy
0.6888723171728945,-1.1052491236678985,231.0,Low
-0.4464481345864033,-0.5549823338735362,627.0,Medium
-0.3113993472783719,-0.37348298354180176,654.0,Medium
-0.6846615530983127,-0.26676556808744434,682.0,Medium
-6.474887326116498,1.803264856368966,4483.0,Healthy
0.8438195661336307,-0.9451334973524077,7856.0,Healthy
0.5829361015853606,-0.5795860726941755,7914.0,Healthy
0.8436754165067133,-0.9458899060054451,205.0,Low
0.3274414479966473,-0.4292626072115681,233.0,Low
0.5827919519584431,-0.580342481347213,263.0,Low
-6.587187987460207,1.685062955387739,3897.0,Healthy
-6.721597449255702,1.9489980456279863,3926.0,Healthy
-3.354128526629007,-2.635920630480223,3954.0,Healthy
0.6890069939678438,-1.104542422615377,7654.0,Healthy
0.32758559762356454,-0.4285061985585305,7884.0,Healthy
0.32745092082861527,-0.42921289961105197,461.0,Medium
-7.415786614538495,1.4322684732812174,4453.0,Healthy
-7.499064041858823,1.3639019396889127,2223.0,Healthy
-6.721605379227122,1.9489564340114423,2494.0,Healthy
-3.3541364566004264,-2.635962242096767,2522.0,Healthy
0.6890066953496732,-1.1045439895800166,6682.0,Healthy
-0.44631350756114907,-0.5542758939817881,7093.0,Healthy
-0.3112647202531175,-0.3727765436500535,7120.0,Healthy
-0.6845269426629568,-0.2660592152492872,7147.0,Healthy
-6.62623508946972,1.4936108408244255,4565.0,Healthy
-6.4270155674819085,1.838146385149331,4621.0,Healthy
0.45185919382700046,-1.1338087936583334,8752.0,Healthy
0.7283166083642464,-0.9097854100711913,8810.0,Healthy
-0.3644225722761509,-0.23501401548332068,9015.0,Healthy
0.3372787390048403,0.15901133762954076,9073.0,Healthy
0.028916142946825686,-0.03964844571977393,9045.0,Healthy
-0.4985976475288643,-0.235141814384461,8988.0,Healthy
0.6692453487272548,-0.7333749647885416,8780.0,Healthy
0.6651457925509597,-1.7518293847719753,8722.0,Healthy
-6.574419111066787,1.9085849311040204,4649.0,Healthy
-6.58719588425183,1.685021517878377,2467.0,Healthy
0.58293590250658,-0.5795871173372686,6948.0,Healthy
0.3275853985447842,-0.42850724320162364,6918.0,Healthy
0.8438193172851554,-0.9451348031562741,6887.0,Healthy
-6.6262386231180725,1.493592298409522,2360.0,Healthy
-6.427019167489854,1.838127494520063,2412.0,Healthy
0.45185884543913457,-1.1338106217837465,6739.0,Healthy
0.7283162599763807,-0.9097872381966043,6797.0,Healthy
-0.3644228211246264,-0.23501532128718716,7008.0,Healthy
0.3372784901563647,0.15901003182567433,7066.0,Healthy
-6.512074490366839,1.7414995764448584,2387.0,Healthy
-6.574422711074733,1.9085660404747524,2440.0,Healthy
-7.499060541390267,1.3639203079966342,4426.0,Healthy
0.6651454441630941,-1.7518312128973883,6709.0,Healthy
-0.49859794614703495,-0.2351433813491007,6978.0,Healthy
0.028915894098350194,-0.03964975152364036,7038.0,Healthy
-7.415790098417153,1.4322501920270871,2251.0,Healthy
-6.474890859764851,1.8032463139540624,2278.0,Healthy
-6.744607145335503,1.7037973014638539,2305.0,Healthy
-6.590758558716477,1.7754183953868943,2333.0,Healthy
0.5710759417544835,-0.9714675575892933,6830.0,Healthy
0.43094875622637707,-1.246296246872988,6860.0,Healthy
0.6692449837494906,-0.7333768799675456,6766.0,Healthy
0.8436848561588846,-0.9458403725121112,431.0,Medium
-7.499056277786386,1.363942680769546,2737.0,Healthy
-6.626230825865839,1.4936332135973374,2876.0,Healthy
0.6651454441630941,-1.7518312128973883,4486.0,Healthy
0.6692449837494906,-0.7333768799675456,4543.0,Healthy
-0.49859794614703495,-0.2351433813491007,4755.0,Healthy
0.028915894098350194,-0.03964975152364036,4815.0,Healthy
0.570939406890917,-0.9721840086440174,82.0,Critical
-6.590746315371481,1.7754826409371236,4553.0,Healthy
-6.744594885400609,1.7038616340676742,4526.0,Healthy
-6.474878599829957,1.8033106465578828,4499.0,Healthy
-7.415789534360608,1.4322531518491846,4277.0,Healthy
-6.474890295708306,1.8032492737761596,4304.0,Healthy
-6.744606581278958,1.7038002612859513,4331.0,Healthy
-6.5907580112498305,1.7754212681554005,4358.0,Healthy
0.5709320409760417,-0.9722226604384643,148.0,Critical
0.4308048056782402,-1.2470516108829324,175.0,Low
-7.415777838482259,1.4323145246309075,4472.0,Healthy
0.028778264301491253,-0.040371948115377025,224.0,Low
-0.498735177786333,-0.23586348865465104,188.0,Low
-6.62623508946972,1.4936108408244255,1317.0,Healthy
-6.512074490366839,1.7414995764448584,164.0,Low
0.4308121218234203,-1.2470132202492588,106.0,Critical
0.8436825833428083,-0.9458522988540914,127.0,Critical
-7.4157911435807495,1.4322447076508482,3837.0,Healthy
-6.474891855158753,1.8032410907385965,3867.0,Healthy
-6.7446081407294045,1.7037920782483882,3894.0,Healthy
-6.590759570700277,1.7754130851178376,3921.0,Healthy
0.5709415138080096,-0.9721729528379481,376.0,Low
0.4308142951001065,-1.2470018162288252,404.0,Medium
0.5710761906029591,-0.9714662517854267,7799.0,Healthy
-7.499064041858823,1.3639019396889127,0.0,Critical
0.6691091622515538,-0.7340895877178528,61.0,Critical
-6.6262386231180725,1.493592298409522,137.0,Critical
0.45185884543913457,-1.1338106217837465,4516.0,Healthy
0.7283162599763807,-0.9097872381966043,4574.0,Healthy
-0.3644228211246264,-0.23501532128718716,4785.0,Healthy
0.3372784901563647,0.15901003182567433,4843.0,Healthy
-6.721593052932635,1.9490211148296268,4719.0,Healthy
-6.587183557957343,1.6850861986965617,4692.0,Healthy
0.5827990192551477,-0.5803053965174059,179.0,Low
0.3274485484731485,-0.42922534827457876,151.0,Low
-6.427019167489854,1.838127494520063,189.0,Low
0.6650098549237343,-1.75254270189742,18.0,Critical
-6.574410384780245,1.9086307212929372,4665.0,Healthy
-6.512062197252149,1.7415640831558608,4610.0,Healthy
0.8438195661336307,-0.9451334973524077,6948.0,Healthy
0.4309490050748527,-1.2462949410691215,6921.0,Healthy
0.5710761906029591,-0.9714662517854267,6891.0,Healthy
-6.590750778054142,1.7754592235211186,2848.0,Healthy
-6.74459934808327,1.7038382166516692,2821.0,Healthy
-6.4748830625126175,1.8032872291418778,2794.0,Healthy
-7.415782350934615,1.4322908460541293,2764.0,Healthy
0.02891599363774037,-0.03964922920209379,7090.0,Healthy
0.32758559762356454,-0.4285061985585305,6976.0,Healthy
-0.4985977470682545,-0.23514233670600757,7036.0,Healthy
0.6651457427812645,-1.7518296459327485,6773.0,Healthy
-6.574414814283109,1.9086074779841142,2962.0,Healthy
-6.51206665993481,1.741540665739856,2905.0,Healthy
0.33727863946545,0.15901081530799419,7121.0,Healthy
-0.36442267181554105,-0.23501453780486725,7063.0,Healthy
0.7283165585945514,-0.9097856712319645,6861.0,Healthy
0.4518590942876102,-1.13380931597988,6800.0,Healthy
-6.427011303878028,1.8381687579222428,2932.0,Healthy
0.6692452989575596,-0.7333752259493148,6831.0,Healthy
-0.498732473632899,-0.2358492989193023,518.0,Medium
0.5829361015853606,-0.5795860726941755,7006.0,Healthy
-6.721597449255702,1.9489980456279863,3018.0,Healthy
0.33714079399991237,0.15828748701957326,248.0,Low
-0.364560351382095,-0.23573699555737726,200.0,Low
-7.415790098417153,1.4322501920270871,28.0,Critical
-6.474890859764851,1.8032463139540624,55.0,Critical
-6.744607145335503,1.7037973014638539,82.0,Critical
-6.590758558716477,1.7754183953868943,110.0,Critical
0.5710759417544835,-0.9714675575892933,4607.0,Healthy
0.43094875622637707,-1.246296246872988,4637.0,Healthy
-6.587187987460207,1.685062955387739,2989.0,Healthy
0.72818017304007,-0.910501338804369,76.0,Critical
-6.427006841195367,1.8381921753382477,4637.0,Healthy
-6.626226363183179,1.4936566310133423,4581.0,Healthy
-7.499051781923929,1.363966272292733,4444.0,Healthy
-0.6845268431235666,-0.26605869292774065,7199.0,Healthy
-0.31126462071372735,-0.37277602132850696,7172.0,Healthy
-0.4463134080217589,-0.5542753716602415,7145.0,Healthy
0.6890069939678438,-1.104542422615377,6746.0,Healthy
-3.354128526629007,-2.635920630480223,3046.0,Healthy
0.45172310689068973,-1.134522894266098,39.0,Critical
-7.499060541390267,1.3639203079966342,1178.0,Healthy
0.4309490050748527,-1.2462949410691215,7829.0,Healthy
-0.498732473632899,-0.2358492989193023,287.0,Low
0.4308048056782402,-1.2470516108829324,175.0,Low
0.5709320409760417,-0.9722226604384643,148.0,Critical
-6.5907580112498305,1.7754212681554005,4358.0,Healthy
-6.744606581278958,1.7038002612859513,4331.0,Healthy
-6.474890295708306,1.8032492737761596,4304.0,Healthy
-7.415789534360608,1.4322531518491846,4277.0,Healthy
-6.744594885400609,1.7038616340676742,4526.0,Healthy
-6.474878599829957,1.8033106465578828,4499.0,Healthy
-7.415777838482259,1.4323145246309075,4472.0,Healthy
0.028778264301491253,-0.040371948115377025,224.0,Low
-6.590746315371481,1.7754826409371236,4553.0,Healthy
0.6691091622515538,-0.7340895877178528,61.0,Critical
-6.574410384780245,1.9086307212929372,4665.0,Healthy
-6.512062197252149,1.7415640831558608,4610.0,Healthy
0.028771893780518067,-0.04040537669435811,350.0,Low
-0.49874189669517194,-0.23589874535904512,293.0,Low
0.6691011493306424,-0.7341316346023524,88.0,Critical
0.6650015931543473,-1.752586054585786,30.0,Critical
-6.574422113838391,1.9085691744040318,4468.0,Healthy
-6.512073926310294,1.7415025362669556,4413.0,Healthy
0.33714079399991237,0.15828748701957326,248.0,Low
-0.364560351382095,-0.23573699555737726,200.0,Low
0.6650098549237343,-1.75254270189742,18.0,Critical
0.8436754165067133,-0.9458899060054451,205.0,Low
0.3274414479966473,-0.4292626072115681,233.0,Low
0.5827919519584431,-0.580342481347213,263.0,Low
-0.6846646222295107,-0.2667816730017972,330.0,Low
-0.3114023998196715,-0.37349900140256354,303.0,Low
-0.4464512037176014,-0.5549984387878891,275.0,Low
0.688871255419399,-1.1052546950977287,0.0,Critical
-6.626239618511975,1.493587075194056,3718.0,Healthy
-0.6846709429807889,-0.2668148404200049,459.0,Medium
-7.499065037252725,1.363896716473447,3581.0,Healthy
-3.3541241303059395,-2.6358975612785827,4747.0,Healthy
0.028781333432689328,-0.04035584320102419,345.0,Low
-0.31140872057094965,-0.37353216882077134,432.0,Medium
-0.4464575078789811,-0.5550315191525058,405.0,Medium
0.6888627945712313,-1.105299092429188,0.0,Critical
-3.3541358261842884,-2.6359589340603056,4552.0,Healthy
-6.721604748810984,1.948959742047904,4524.0,Healthy
-6.587195287015489,1.6850246518076564,4495.0,Healthy
-6.721593052932635,1.9490211148296268,4719.0,Healthy
-6.587183557957343,1.6850861986965617,4692.0,Healthy
0.5827990192551477,-0.5803053965174059,179.0,Low
0.3274485484731485,-0.42922534827457876,151.0,Low
-7.4157911435807495,1.4322447076508482,3606.0,Healthy
0.8436825833428083,-0.9458522988540914,127.0,Critical
0.4308121218234203,-1.2470132202492588,106.0,Critical
0.570939406890917,-0.9721840086440174,82.0,Critical
0.72818017304007,-0.910501338804369,76.0,Critical
0.45172310689068973,-1.134522894266098,39.0,Critical
-0.498735177786333,-0.23586348865465104,188.0,Low
-6.626226363183179,1.4936566310133423,4581.0,Healthy
-6.427018570253512,1.8381306284493424,4440.0,Healthy
-6.626238059061528,1.4935952582316192,4386.0,Healthy
-6.512075485760741,1.7414943532293925,3745.0,Healthy
-6.590759570700277,1.7754130851178376,3690.0,Healthy
0.4308142951001065,-1.2470018162288252,173.0,Low
0.8436848561588846,-0.9458403725121112,200.0,Low
0.32745092082861527,-0.42921289961105197,230.0,Low
-6.574423640109042,1.908561165473651,3802.0,Healthy
0.6650110825762136,-1.752536259931679,28.0,Critical
0.451714994430388,-1.1345654634721443,60.0,Critical
-7.499063477802278,1.3639048995110101,4249.0,Healthy
-0.6846615530983127,-0.26676556808744434,451.0,Medium
-6.427006841195367,1.8381921753382477,4637.0,Healthy
0.582801375020716,-0.5802930349074702,257.0,Low
-6.5871968132861385,1.6850166428772755,3829.0,Healthy
-6.721606308261431,1.9489515590103408,3856.0,Healthy
-3.354137385634735,-2.6359671170978687,3884.0,Healthy
0.6888723171728945,-1.1052491236678985,0.0,Critical
-0.4464481345864033,-0.5549823338735362,396.0,Low
-0.3113993472783719,-0.37348298354180176,423.0,Medium
0.6691106221626103,-0.7340819270018363,85.0,Critical
0.7281724089676339,-0.9105420798850021,118.0,Critical
0.5709415138080096,-0.9721729528379481,145.0,Critical
0.3371345396082276,0.15825466781572992,381.0,Low
-0.36456677167276336,-0.23577068529713152,323.0,Low
-7.499051781923929,1.363966272292733,4444.0,Healthy
-6.7446081407294045,1.7037920782483882,3663.0,Healthy
-6.427020129703959,1.8381224454117793,3772.0,Healthy
-6.474891855158753,1.8032410907385965,3636.0,Healthy
0.7281818817996019,-0.910492372284486,115.0,Critical
-0.3645573320205921,-0.2357211518037976,318.0,Low
0.3371439129008055,0.15830385309469944,372.0,Low
0.45172443408255925,-1.1345159299788103,55.0,Critical
-7.757379303072603,1.4336492378446346,4226.0,Healthy
-7.648462699317431,1.525553894476342,4253.0,Healthy
-7.467228376998161,1.6094978379160045,4278.0,Healthy
-8.196638268611471,1.2848658010677794,4335.0,Healthy
-7.8861412931662525,1.34812225081327,4308.0,Healthy
-6.997500822043944,1.0156457881751315,3869.0,Healthy
-6.691467699843247,1.5818690431479325,1803.0,Healthy
-6.541927241446403,1.57659427072532,1776.0,Healthy
-6.8101810829033065,1.6487886314316769,1747.0,Healthy
-6.709160796502818,1.8414420856320681,1719.0,Healthy
-6.498279964270626,1.7312569265286355,1692.0,Healthy
-8.226845422274813,0.6709462449745012,1889.0,Healthy
-6.580170511650733,1.0431523167794563,2384.0,Healthy
-6.753852067339519,1.4611565140627039,1833.0,Healthy
-6.139833705773006,1.3127702673041197,2083.0,Healthy
-6.247254434634934,1.0166956670863425,2139.0,Healthy
-5.556084005695113,1.5614835512091563,2276.0,Healthy
-7.757383848704755,1.4336253851606742,2516.0,Healthy
-6.997505317906402,1.0156221966519443,2162.0,Healthy
-5.988138031063867,1.655775037858668,2134.0,Healthy
-7.063906053742617,0.8583153730370252,2107.0,Healthy
-7.949545448532484,0.7896143303537047,2333.0,Healthy
-7.048195433770676,1.237854049973834,2080.0,Healthy
-7.539357865551762,1.3947796697943453,2587.0,Healthy
-5.9881335186115106,1.6557987164354464,3842.0,Healthy
-7.933135606750498,1.4131449210872356,2530.0,Healthy
-7.648467228359686,1.5255301288459726,2544.0,Healthy
-5.3996793385608735,1.5247227159247358,2357.0,Healthy
-7.897841433714452,1.4316504991925822,2362.0,Healthy
-4.583703322521355,1.8778334780417831,2300.0,Healthy
-6.498275418638473,1.731280779212596,1832.0,Healthy
-6.781142398684979,0.9290727370621713,4035.0,Healthy
-4.583698826658898,1.8778570695649701,4007.0,Healthy
-7.539353601947881,1.3948020425672571,2710.0,Healthy
-7.933131309966821,1.4131674679673296,2655.0,Healthy
-7.949541085389213,0.789637225448163,2462.0,Healthy
-5.556079576192249,1.561506794517979,2409.0,Healthy
-5.399674875878213,1.5247461333407408,4062.0,Healthy
-6.5801660489680724,1.0431757341954613,4089.0,Healthy
-6.691458575399145,1.5819169226230356,3655.0,Healthy
-6.541918166771995,1.5766418890396496,3625.0,Healthy
-6.810171975049102,1.6488364238531887,3598.0,Healthy
-4.583707752024219,1.8778102347329606,2167.0,Healthy
-6.78114686136764,0.9290493196461665,2330.0,Healthy
-6.247249988542172,1.0167189974487565,2273.0,Healthy
-8.226840943002253,0.6709697494440972,2025.0,Healthy
-7.048190937908219,1.2378776414970212,3787.0,Healthy
-7.063901524700363,0.8583391386673946,3816.0,Healthy
-6.197085667443148,1.1592783471615775,2055.0,Healthy
-6.519741206510931,1.184801253897151,2110.0,Healthy
-6.64373022626115,0.940182216117131,2305.0,Healthy
-7.712203972713601,1.4791347374536714,2557.0,Healthy
-6.70915163887892,1.8414901392143534,3573.0,Healthy
-6.709156217690869,1.8414661124232106,1861.0,Healthy
-6.810176504091357,1.6488126582228195,1889.0,Healthy
-6.541922695814249,1.5766181234092804,1916.0,Healthy
-6.691463154211094,1.581892895831893,1943.0,Healthy
-6.498270823236625,1.7313048930573296,3545.0,Healthy
-6.139829243090345,1.3127936847201247,2218.0,Healthy
-6.781151340640199,0.9290258151765703,2194.0,Healthy
-4.58371211516749,1.877787339638502,3373.0,Healthy
-6.580174974333395,1.0431288993634513,2249.0,Healthy
-6.8101810829033065,1.6487886314316769,3559.0,Healthy
-6.541927241446403,1.57659427072532,3588.0,Healthy
-6.691467699843247,1.5818690431479325,3615.0,Healthy
-4.583707752024219,1.8778102347329606,3979.0,Healthy
-6.580179370656462,1.0431058301618108,3453.0,Healthy
-5.399688197566602,1.5246762293070903,3426.0,Healthy
-6.7811557369632665,0.9290027459749298,3398.0,Healthy
-7.0415598973684155,1.243439163826005,3672.0,Healthy
-6.691471946857229,1.5818467574286117,3016.0,Healthy
-6.541931488460384,1.5765719850059992,2989.0,Healthy
-6.810185296737492,1.6487665198195383,2962.0,Healthy
-6.709165010337004,1.8414199740199295,2934.0,Healthy
-6.498284178104811,1.731234814916497,2907.0,Healthy
-7.539362394594016,1.3947559041639759,3783.0,Healthy
-7.933140102612955,1.4131213295640486,3728.0,Healthy
-7.949549878035348,0.7895910870448819,3535.0,Healthy
-5.55608840201818,1.5614604820075157,3480.0,Healthy
-7.041564177562194,1.243416703999502,3071.0,Healthy
-7.305625684719745,1.110154519982213,3123.0,Healthy
-6.197089980816724,1.1592557132278924,3264.0,Healthy
-6.5197455198845065,1.184778619963466,3319.0,Healthy
-6.643734639174116,0.9401590598618993,3508.0,Healthy
-7.897845896397112,1.4316270817765773,3562.0,Healthy
-6.709160796502818,1.8414420856320681,3531.0,Healthy
-7.712208468576058,1.4791111459304844,3755.0,Healthy
-5.3996838178334325,1.5246992114551399,4033.0,Healthy
-6.781151340640199,0.9290258151765703,4006.0,Healthy
-6.753856347533298,1.461134054236201,3044.0,Healthy
-8.226849735648388,0.6709236110408161,3098.0,Healthy
-6.13983803573648,1.3127475463168436,3291.0,Healthy
-6.2472587811883065,1.0166728590454752,3346.0,Healthy
-6.580174974333395,1.0431288993634513,4061.0,Healthy
-6.498279964270626,1.7312569265286355,3504.0,Healthy
-7.04155080610411,1.2434868691939258,3710.0,Healthy
-7.30561231326166,1.1102246851766366,3762.0,Healthy
-7.886150135582082,1.3480758512492155,2473.0,Healthy
-7.4672372028240925,1.6094515254055413,2444.0,Healthy
-7.64847155832316,1.5255074078586965,2417.0,Healthy
-7.757388178668229,1.4336026641733979,2389.0,Healthy
-6.997509797178961,1.0155986921823483,2026.0,Healthy
-5.988142493746528,1.655751620442663,1999.0,Healthy
-8.196647094437402,1.284819488557316,2501.0,Healthy
-7.063910533015176,0.8582918685674292,1971.0,Healthy
-6.139833705773006,1.3127702673041197,3895.0,Healthy
-8.226845422274813,0.6709462449745012,3701.0,Healthy
-6.753852067339519,1.4611565140627039,3645.0,Healthy
-8.196642797653725,1.28484203543741,2626.0,Healthy
-7.886145838798405,1.3480983981293095,2598.0,Healthy
