,PCA1,PCA2,tSNE1,tSNE2,UMAP1,UMAP2
5450,0.8131552432453066,1.3994872953671982,7.314589,49.34322,8.717285,12.677031
5451,1.7003003717608902,-0.4524258859235902,30.22052,37.23136,10.800447,11.625836
5452,0.2679809679224439,1.3554981064186886,4.197436,51.60093,8.378118,12.8904295
5453,-0.612304188135144,0.4576964663900519,-1.5104275,40.25758,7.756677,10.9997225
5454,-0.07999513644267772,-0.3521249365173674,9.738932,42.208355,9.213386,12.370237
5455,0.1320610776562581,-0.43024778097947874,9.738931,42.20836,9.213387,12.370237
5456,1.1057573434336796,0.9630094511992782,12.508993,50.140392,9.419791,12.9928875
5457,1.021548768156105,2.1328322241116657,15.270813,52.162193,9.79711,12.871882
5458,0.17012185894835305,1.363350414445423,4.5379677,51.37372,8.373474,12.887845
5459,2.615690580381279,-0.05751247862216495,29.655792,40.509716,10.910721,11.840162
5460,1.7406642302122135,-0.26014710876479763,30.22052,37.23136,10.800448,11.625835
5461,1.7064097830545049,-0.45127893074593245,30.22052,37.23136,10.800447,11.625836
5462,2.4951178772017473,-1.0965580248289095,13.499086,28.067816,8.871845,10.883585
5463,1.7498828990823243,-0.2586184723943693,30.22052,37.23136,10.800447,11.625835
5464,1.7095189878473245,-0.4508970639736785,30.22052,37.23136,10.800447,11.625836
5465,1.885963911615646,-0.500671639003703,26.053915,40.612804,10.622786,11.889593
5466,1.9592189908753452,-0.7430255165108616,30.031733,35.439594,10.805975,11.542899
5467,1.602952518505427,-0.32755119788610065,30.031733,35.439598,10.805974,11.5429
5468,0.2771997423599079,1.35702637163015,4.5320215,51.07973,8.44124,12.878581
5469,-0.6030854136976799,0.4592247316015134,-7.125229,28.474508,7.1572084,9.10877
5470,1.6132500637894136,-1.0095616660268063,30.22052,37.23136,10.800447,11.625835
5471,-0.07077636200521371,-0.35059667130590577,9.738932,42.208355,9.213386,12.370237
5472,1.1149759067364373,0.9645384587286732,12.692105,49.749397,9.455026,12.952922
5473,1.030767252283348,2.134361510010286,14.864993,52.055122,9.805129,12.859288
5474,1.5225334190105537,0.7601610276213919,31.716934,40.38682,11.074462,11.81336
5475,0.2007919675208835,1.5381023710990651,5.112036,50.612377,8.443393,12.853269
5476,1.0901848541909192,1.5716981264222485,4.936827,51.061127,8.435718,12.848798
5477,0.6618301169510857,-0.6186196989532496,9.738932,42.20836,9.213387,12.370237
5478,0.49529936705686267,0.5134641168341731,5.8357477,48.025173,8.718674,12.742968
5479,0.14127987848556028,-0.42871960855775876,9.738931,42.20836,9.213387,12.370237
5480,1.5735746311673615,-0.46250206448683656,24.689386,37.51475,10.44852,11.67928
5481,0.1086508997276068,0.4777632604549714,7.4961104,47.795765,8.844041,12.640081
5482,0.2591389868995887,0.9983987524918295,6.271131,48.500443,8.703736,12.768182
5483,2.6281407802145567,-0.05603205593218234,27.647465,40.04201,10.711565,11.803599
5484,1.7467736942895047,-0.25900033916662324,30.22052,37.23136,10.800448,11.625835
5485,1.610140858996594,-1.0099435327990602,30.22052,37.23136,10.800447,11.625835
5486,1.570465426374542,-0.4628839312590905,24.689386,37.51475,10.44852,11.67928
5487,0.10554169493478714,0.4773813936827175,7.4961104,47.795765,8.844041,12.640081
5488,0.2560297821067691,0.9980168857195756,6.06854,48.876484,8.689905,12.766756
5489,0.6447864096831617,0.6669159795965248,5.8461885,47.629807,8.707287,12.751912
5490,0.5202849859691683,0.5161253441382448,6.392081,47.765465,8.70418,12.791769
5491,0.6868157358633912,-0.6159584716491782,9.738932,42.208355,9.213386,12.370237
5492,1.1151706314542544,1.57435879698787,5.1523576,50.430244,8.504037,12.868086
5493,0.22577774478421858,1.5407630416646867,5.4796767,50.131744,8.506363,12.867999
5494,1.547519196273889,0.7628216981870134,29.48042,38.99624,10.868182,11.743083
5495,1.9842051112325778,-0.7403660522118818,28.680567,37.31587,10.757119,11.652898
5496,1.9109500055810402,-0.49801208191498186,25.35519,40.6497,10.638735,11.8266735
5497,0.5888947228047652,1.302670845618165,4.8627954,48.49644,8.66133,12.825491
5498,0.5920039275975849,1.303052712390419,4.8627954,48.49644,8.66133,12.825491
5499,0.6478956144759814,0.6672978463687788,5.8461885,47.629807,8.707287,12.751912
5500,0.5703383639443602,-2.5238176138937916,9.738932,42.20836,9.213386,12.370237
5501,0.8223740968582856,1.4010152822094346,7.3108263,49.3443,8.721735,12.677991
5502,0.17934065977765534,1.3648785868671427,4.5379677,51.37372,8.373474,12.887846
5503,2.844089525661131,0.2839898917154071,14.31856,24.349417,8.8099375,10.881024
5504,1.687764635979803,-0.4536055770607789,30.22052,37.231358,10.800447,11.625836
5505,0.8006203520030443,1.3983046349582757,8.198565,49.03344,8.786884,12.665512
5506,0.5485847774401484,-2.526528817883401,9.738931,42.20836,9.213387,12.370237
5507,0.25544583915363706,1.354316281117441,4.60429,51.282265,8.432833,12.850433
5508,-0.6248393169039506,0.4565146410888044,-1.5104275,40.25758,7.756677,10.9997225
5509,-0.09253034438699918,-0.35330648344938986,9.738931,42.208355,9.213387,12.370238
5510,0.11952586971193642,-0.43142932791150096,9.738931,42.20836,9.213387,12.370237
5511,1.093221449301563,0.9618303168005394,13.60625,49.378952,9.596268,12.909784
5512,1.9046091642577005,-0.4983453638478233,24.429888,41.167446,10.569195,11.876668
5513,1.9778642171255616,-0.7406991485652401,28.680567,37.315865,10.75712,11.652898
5514,1.6215974544454226,-0.32522380925332073,30.031733,35.439598,10.805974,11.5429
5515,1.5411782493831963,0.7624887874131386,31.861141,39.12113,11.055142,11.687334
5516,1.0090127948484737,2.1316533680821523,15.109998,52.285656,9.802988,12.839636
5517,0.21943666593433472,1.5404305948395203,5.0715823,50.69246,8.443382,12.873207
5518,1.1088294734288555,1.5740266285319287,4.864558,50.85859,8.444125,12.876944
5519,0.6804745778379925,-0.6162906401051194,9.738932,42.208355,9.213386,12.370237
5520,0.5139437487682548,0.5157934540515285,6.208342,47.92311,8.701344,12.785069
5521,1.7281285472148031,-0.2613269854814697,31.127201,40.43583,11.038682,11.861986
5522,1.937174401755248,-0.6171898893161656,28.803793,37.42553,10.751013,11.659544
5523,1.5914957119218922,-1.0122701791139066,31.167725,36.97823,10.921648,11.585742
5524,0.08689723404788036,0.4750523348345873,9.204643,46.099274,9.054286,12.459139
5525,2.498227081994567,-1.0961761580566556,13.499086,28.067816,8.871845,10.883585
5526,1.9339427124410513,-0.61714111889727,28.803793,37.42553,10.751013,11.659544
5527,2.6249091436840373,-0.05598347109276995,27.647465,40.042015,10.711565,11.803598
5528,2.840980320868311,0.2836080249431532,14.31856,24.349417,8.8099375,10.881024
5529,0.5170529535610745,0.5161753208237825,6.208342,47.92311,8.701344,12.785069
5530,0.6835837826308122,-0.6159087733328654,9.738932,42.208355,9.213386,12.370237
5531,1.1119386782216751,1.5744084953041826,5.152357,50.430244,8.504038,12.868086
5532,0.2225458707271544,1.5408124616117742,5.0715823,50.69246,8.443382,12.873207
5533,1.5442874541760159,0.7628706541853926,31.861141,39.12113,11.055142,11.687334
5534,1.6247066592382422,-0.3248419424810668,29.37199,36.36465,10.790301,11.598311
5535,1.9809734219183812,-0.7403172817929862,28.680567,37.31587,10.757119,11.652898
5536,1.9077183690505202,-0.49796349707556936,24.429888,41.167442,10.569195,11.876668
5537,2.603154739032839,-0.05869179860038703,31.60462,40.876408,11.092875,11.886723
5538,1.91218836057353,-0.6198496319843704,28.79132,37.46806,10.733452,11.680649
5539,2.4764728356943984,-1.0988850423027225,13.612326,28.122375,8.858458,10.911596
5540,2.822335437711992,0.2812804507308899,14.31856,24.349417,8.8099375,10.881024
5541,0.15758680935506097,1.3621683107749503,4.5379677,51.37372,8.373474,12.887845
5542,1.5518203056916784,-0.4652106703636785,22.747427,38.665607,10.321552,11.758224
5543,2.5014587185250865,-1.0962247428960679,13.499087,28.067816,8.871845,10.883585
5544,1.6279382957687623,-0.3248905273204792,28.680567,37.31587,10.757119,11.652898
5545,0.18257261301023434,1.3648288885508302,4.5379677,51.37372,8.373474,12.887846
5546,1.6310100241512488,-0.32437689911503576,28.680567,37.31587,10.757119,11.652898
5547,1.5505909246563756,0.7633353263924568,31.144907,38.671104,10.9819,11.675616
5548,0.22884947316670534,1.5412766698701301,5.4796767,50.131744,8.506363,12.867999
5549,1.118242359836741,1.5748724251933135,5.1523576,50.430244,8.504037,12.868086
5550,0.6898875434213927,-0.6154451218129597,9.738932,42.208355,9.213386,12.370237
5551,0.523356714351655,0.5166389723436883,6.392081,47.765465,8.70418,12.791769
5552,2.6217999388912174,-0.05636533786502389,27.647465,40.042015,10.711565,11.803598
5553,1.9308335076482317,-0.6175229856695239,28.79132,37.46806,10.733452,11.680649
5554,0.6541994544420767,0.6677612195194595,6.2375255,47.743217,8.697493,12.77184
5555,0.2654428268656841,0.9988621256425103,6.2711315,48.500443,8.703736,12.768182
5556,0.11495458134267268,0.47822719034410227,7.4961104,47.79576,8.84404,12.640081
5557,2.847321214975327,0.2839411212965113,18.173204,26.192142,9.241722,11.02044
5558,1.5798779432966918,-0.4620368355413221,24.689386,37.514755,10.44852,11.67928
5559,1.6195533231350674,-1.0090962515018085,30.22052,37.23136,10.800447,11.625835
5560,2.6312124030296906,-0.055518056567772124,28.99237,39.469093,10.802065,11.765079
5561,1.9402460245703814,-0.6166758899517555,29.601543,36.682762,10.799242,11.620832
5562,2.504530394123897,-1.095710929111141,13.499087,28.067816,8.871845,10.883585
5563,-0.5967818112581288,0.4596889398598693,-7.125229,28.474508,7.1572084,9.10877
5564,-0.06447283874117735,-0.35013218467832485,9.738932,42.208355,9.213386,12.370237
5565,0.14758340174959653,-0.42825512193017784,9.738931,42.20836,9.213387,12.370237
5566,1.1212790341228998,0.9650043372023794,12.692104,49.749397,9.455026,12.952921
5567,1.0370704588453252,2.134827110114767,14.864993,52.055126,9.805129,12.859288
5568,0.5672291591515405,-2.5241994806660455,9.738932,42.20836,9.213386,12.370237
5569,1.987276681264035,-0.7398518672679884,28.680567,37.31587,10.75712,11.652898
5570,0.8192648920654658,1.4006334154371807,7.3108263,49.3443,8.721734,12.677991
5571,1.7158222999766546,-0.45043183502816414,30.22052,37.23136,10.800447,11.625836
5572,1.756186158427978,-0.2581530578693716,30.22052,37.23136,10.800448,11.625835
5573,0.5766421247349407,-2.5233539623738857,9.738932,42.208355,9.213386,12.370237
5574,0.8286777784733512,1.4014792120985655,7.1825356,49.48274,8.726194,12.675287
5575,0.1856443413927211,1.3653425167562736,4.5379677,51.37372,8.373474,12.887846
5576,2.850392943357814,0.2844547495019547,18.173204,26.192142,9.241722,11.02044
5577,0.17623145498483567,1.3644967200948888,4.5379677,51.37372,8.373474,12.887846
5578,0.283503344799459,1.357490579888506,4.6135244,51.03414,8.433569,12.8842745
5579,1.9140215756124974,-0.4974978969710882,25.35519,40.6497,10.638735,11.8266735
5580,0.5983077675636802,1.3035160855410997,5.739185,48.559338,8.650278,12.837596
5581,-0.06754456712366422,-0.3506458128837683,9.738932,42.208355,9.213386,12.370237
5582,0.5702503410933731,1.3003415084008096,4.3739805,47.69517,8.730387,12.808263
5583,-0.5998535396406156,0.4591753116544259,-7.125229,28.474508,7.1572084,9.10877
5584,0.28043161641697223,1.3569769516830625,4.6135244,51.03414,8.433569,12.8842745
5585,-0.07388556679803338,-0.3509785380781597,9.738932,42.208355,9.213386,12.370237
5586,0.6261420279717697,0.6645866423791695,4.753586,47.642883,8.728256,12.789681
5587,0.23738537400353868,0.995687641291962,6.06854,48.876488,8.689905,12.766757
5588,1.0339988096383532,2.1343132035400987,14.864993,52.055122,9.805129,12.859288
5589,-0.6061946184904996,0.45884286482925946,-7.125229,28.474508,7.1572084,9.10877
5590,0.1381706736927406,-0.4291014753300127,9.738931,42.20836,9.213387,12.370237
5591,1.1118667019436177,0.9641565919564192,12.692105,49.749397,9.455026,12.952922
5592,1.0276580474905284,2.1339796432380322,15.270813,52.162193,9.79711,12.871882
5593,1.7127506243778445,-0.4509456488130909,30.22052,37.23136,10.800447,11.625836
5594,0.14451167336710977,-0.42876875013562127,9.738931,42.20836,9.213387,12.370237
5595,1.7531144828291678,-0.25866687165429836,30.22052,37.23136,10.800448,11.625835
5596,1.6164817003199337,-1.0096102508662186,30.22052,37.23136,10.800447,11.625835
5597,1.5768062676978816,-0.46255064932624884,24.689386,37.51475,10.44852,11.67928
5598,0.11188285296018592,0.47771356213865884,7.4961104,47.795765,8.84404,12.640081
5599,0.26237101930768253,0.9983487758062919,6.2711315,48.500443,8.703736,12.768182
5600,0.6511276468840752,0.6672478696832411,5.8461885,47.629807,8.707287,12.751912
5601,0.5952359600056787,1.3030027357048812,5.739185,48.559338,8.650278,12.837595
5602,0.573570396352454,-2.523867590579329,9.738932,42.20836,9.213387,12.370237
5603,0.8256060500908645,1.400965583893122,7.3108263,49.3443,8.721735,12.677991
5604,0.2740905375670883,1.3566445048578961,4.197436,51.60093,8.378118,12.8904295
5605,1.1182074640914426,0.9644901522584859,12.692105,49.749397,9.455026,12.952921
5606,4.7734795963995404,3.2508712828225628,55.40616,3.850143,18.471731,3.3742645
5607,3.2694123221427467,0.9325931617157056,37.133446,36.31997,11.525214,11.1729
5608,5.1053050131867135,2.7936801512992284,56.977303,3.543129,18.40868,3.3301773
5609,5.323589075745565,3.4969319698759502,55.840904,4.580589,18.420357,3.3569427
5610,4.3820313583575174,3.5760316859131325,57.24047,1.8865709,18.51583,3.146343
5611,-2.7317418734247445,-0.9697391935232518,35.630558,34.8713,11.548767,11.154425
5612,4.413115673477103,3.579877541029985,56.07263,3.045878,18.472485,3.2835662
5613,-2.379529813129914,-2.604929335886431,38.87304,35.082417,11.598612,11.1137905
5614,0.8570210483115002,1.485352467320261,14.951551,48.499947,9.817965,12.778247
5615,1.0659238167776734,1.871421124428427,13.684465,50.021107,9.610855,12.915823
5616,4.840194907145247,2.571983067792771,56.4847,1.5769295,18.491543,3.1150248
5617,5.35467339086515,3.5007778249928028,55.506287,5.05681,18.425135,3.3828807
5618,1.216667185075917,2.4368353023256253,14.641218,52.18346,9.702417,12.920566
5619,5.524307779610789,3.5052563167072024,56.578186,4.523783,18.404703,3.3174796
5620,5.264469699373468,2.8875586139426273,56.977306,3.5431285,18.40868,3.3301773
5621,1.6938909885028375,2.242090991222439,10.105255,31.390926,8.669426,11.244684
5622,4.852720584883416,3.030246784833765,55.54701,4.026105,18.473026,3.386469
5623,1.6502873797174025,2.2370076369593295,11.390882,40.709095,9.044277,11.977684
5624,4.409996202259199,3.5795317694672457,56.07263,3.045878,18.472485,3.2835662
5625,0.8828981345051014,1.3126050577799677,14.310954,49.54888,9.723126,12.847814
5626,1.0761442016344742,2.198570416309765,14.864993,52.055126,9.805129,12.859288
5627,0.8445540849780514,1.142030509651298,13.021283,51.826763,9.402235,12.767421
5628,1.2207334406855128,0.9810967019593753,17.361757,47.50644,10.08518,12.676111
5629,4.742395281279955,3.2470254277057102,56.856346,3.171875,18.446196,3.2927105
5630,4.809201746682481,3.0248653899203704,55.31542,0.0014750004,18.76684,3.1092415
5631,3.2258932464152665,0.927212601909986,37.133442,36.319973,11.525214,11.172899
5632,-2.423133448307187,-2.6100125973597987,39.050034,35.001625,11.603552,11.114944
5633,0.8134174131342268,1.4802692058468931,15.878978,48.10963,9.968683,12.729991
5634,1.0223202079922382,1.8663377701653174,16.231628,48.261032,9.931732,12.750707
5635,1.251703136051524,0.985345542924356,15.070822,48.515812,9.849258,12.773708
5636,1.3529233326762402,1.2525073108645135,16.79746,47.89161,10.013185,12.743703
5637,0.9046584245362318,1.3152926931751896,14.432164,49.67717,9.691242,12.875311
5638,1.0979044916656047,2.2012580517049867,14.3860445,51.421227,9.747493,12.885832
5639,0.8663143750091818,1.1447181450465196,14.276846,52.251556,9.538894,12.814097
5640,4.796675989768797,2.566601951248601,56.412823,-2.337009,18.765821,2.762682
5641,1.350148749146003,2.695970613978043,15.230324,52.744568,9.759363,12.868802
5642,1.2734633205153014,0.9880335494785445,16.26913,47.976906,9.913821,12.709228
5643,1.374683543531856,1.2551952246289604,15.314764,47.918163,9.746538,12.7534275
5644,5.4807888094506625,3.4998753857425164,58.66941,0.7628662,18.529226,3.0009406
5645,5.2209506764296645,2.882177868557424,58.002686,1.8777816,18.492012,3.1741714
5646,-2.7753454294265034,-0.9748227333658449,35.630554,34.8713,11.548768,11.154425
5647,5.080434119595336,2.7906155669880617,56.58071,3.4379432,18.42697,3.338412
5648,1.173063576290482,2.431751948062516,14.766357,53.212444,9.750392,12.876025
5649,4.748608702808163,3.247806698511396,55.922382,3.6817105,18.456068,3.347507
5650,4.388244779885725,3.5768129567188183,57.404472,2.2724495,18.485538,3.1672277
5651,5.329802497273772,3.497713240681636,55.613983,4.893098,18.423674,3.3752358
5652,5.102185489185133,2.793334565315972,56.977303,3.543129,18.40868,3.3301773
5653,4.770360125181637,3.2505255112598235,55.40616,3.850143,18.471731,3.3742645
5654,5.351553972430923,3.50043186785058,55.506287,5.05681,18.425135,3.3828807
5655,5.074220698067127,2.789834296182376,56.58071,3.4379432,18.42697,3.338412
5656,1.321953637310229,1.248258469899533,18.844751,47.39609,10.173252,12.649168
5657,1.346814053341817,1.2513598917381474,16.79746,47.89161,10.013185,12.743702
5658,1.082485042957814,2.1989036982426065,14.285286,52.440166,9.685204,12.908626
5659,0.8508948471258762,1.1423640699533646,13.026453,51.843323,9.414199,12.78942
5660,1.3347292212626973,2.693616538884888,14.766357,53.212444,9.750392,12.876025
5661,1.258043898199349,0.9856791032264226,14.023903,49.045326,9.66274,12.829122
5662,1.359264094824065,1.2528408711665802,16.806896,47.678932,10.010092,12.697655
5663,5.086660605083484,2.7913509068716147,56.977306,3.5431283,18.40868,3.3301778
5664,4.754835188296311,3.248542038394949,55.40616,3.850143,18.47173,3.3742645
5665,4.394471318157549,3.577548111022888,56.07538,3.0327256,18.480297,3.2850742
5666,5.336029035545597,3.4984483949857057,55.613983,4.8930984,18.423674,3.3752358
5667,1.1980495119048467,2.434412061889687,14.766357,53.212444,9.750392,12.876025
5668,1.675273394507282,2.239667472417276,11.767949,35.180183,8.922255,11.406546
5669,-2.750359441028462,-0.9721628051181568,35.630558,34.8713,11.548767,11.154425
5670,5.245825291270237,2.8852293695150135,56.977306,3.5431285,18.40868,3.3301778
5671,5.505663424291236,3.5029268867001053,56.324738,3.9962204,18.446732,3.321691
5672,4.821550551825694,2.569653637785674,56.321217,-0.24793477,18.604126,2.9928584
5673,1.0473061436066031,1.8689978839924888,13.684465,50.021107,9.610855,12.915823
5674,0.8384033751404297,1.4829292268843228,14.951551,48.499947,9.817965,12.778246
5675,0.8892388966529261,1.3129386180820344,13.684465,50.021107,9.610855,12.915823
5676,4.837174560919318,3.0283374509724954,55.415844,3.1963632,18.517887,3.3088078
5677,3.2538662981786484,0.9306838278544359,37.133446,36.31997,11.525214,11.1729
5678,-2.395075837094012,-2.6068386697477006,39.050034,35.001625,11.603552,11.114946
5679,0.892310545859898,1.3134525246567028,13.684465,50.021103,9.610855,12.915823
5680,1.085556612989271,2.1994178831865003,14.285286,52.440166,9.685204,12.908626
5681,0.853966496332848,1.142877976528033,13.026453,51.843323,9.414199,12.78942
5682,1.3378008704696691,2.6941304454595563,14.766357,53.212444,9.750392,12.876025
5683,1.2611154682308061,0.9861932881703162,16.26913,47.976906,9.913821,12.709228
5684,1.3623356648555223,1.2533550561104736,16.806896,47.67893,10.010092,12.697655
5685,5.089758989222616,2.7917708174379587,56.977306,3.5431285,18.40868,3.3301778
5686,4.757933572435443,3.248961948961293,55.40616,3.850143,18.47173,3.3742645
5687,-2.3981474863009837,-2.607352576322369,39.050034,35.001625,11.603552,11.114946
5688,4.397569649513005,3.5779682071687153,56.07538,3.0327256,18.480297,3.2850742
5689,1.2011211611118187,2.4349259684643556,14.766357,53.212444,9.750392,12.876025
5690,1.6783449645387392,2.2401816573611693,11.767949,35.180183,8.922255,11.406546
5691,-2.747287897388843,-0.9716485273845215,35.630558,34.8713,11.548767,11.154425
5692,5.24892367540937,2.8856492800813576,56.977306,3.5431285,18.40868,3.3301778
5693,5.508761755646691,3.5033469828459327,56.324738,3.9962204,18.446732,3.321691
5694,4.824648883181149,2.570073733931501,56.32121,-0.24793477,18.604126,2.9928584
5695,1.0503777928135751,1.8695117905671572,13.684465,50.021107,9.610855,12.915823
5696,0.8414750243474017,1.4834431334589913,14.951551,48.499947,9.817965,12.778246
5697,5.339127366901052,3.498868491131533,56.213463,4.861547,18.404882,3.3473678
5698,1.3778816888196206,1.2552643899717433,15.314764,47.918163,9.746538,12.7534275
5699,3.2507679140395163,0.930263917288092,37.133446,36.31997,11.525214,11.1729
5700,0.8860073392979211,1.3129869245522217,14.310954,49.548885,9.723126,12.847814
5701,1.3097432856483324,2.6909564250577165,12.914423,53.574352,9.481651,12.907158
5702,1.2330578570176312,0.9830193605582179,14.865969,48.361145,9.837257,12.76192
5703,1.3342780800341856,1.2501810357086338,18.467419,47.405293,10.185907,12.676862
5704,5.06178599024291,2.7882994059140254,57.088337,-0.35420313,18.637577,2.9294982
5705,4.729960573455737,3.2454905374373597,56.95283,0.42139807,18.619675,2.98577
5706,4.369596703316976,3.5744966100652986,56.375164,0.25734973,18.661678,2.9190388
5707,5.3111544734887,3.495396708448633,56.778675,2.6728778,18.488932,3.2079837
5708,0.9078565698239964,1.3153618585179725,15.520899,50.074806,9.7730875,12.857285
5709,1.1011026369533694,2.20132721704777,14.3860445,51.421227,9.747493,12.885832
5710,0.8695125202969465,1.1447873103893027,14.276846,52.251556,9.538894,12.814097
5711,0.8767889343461926,1.3114573602843766,15.577322,47.26045,9.824816,12.6750345
5712,1.0700350014755655,2.197422718814174,14.864993,52.055126,9.805129,12.859288
5713,0.8384448848191427,1.1408828121557069,13.021283,51.826763,9.402235,12.767421
5714,1.3222793381314786,2.692135002718005,14.766357,53.212444,9.750392,12.876025
5715,1.3533468944337674,2.696039779320826,15.230324,52.744568,9.759363,12.868802
5716,1.2766614921949044,0.9881026220315858,13.5786915,48.755047,9.585705,12.829483
5717,1.2455938303252623,0.9841982165877317,14.865969,48.361145,9.837257,12.761922
5718,0.8259089115115115,1.1397039561261932,13.021283,51.826763,9.402235,12.767421
5719,1.057499107343449,2.196243584415435,15.109998,52.285656,9.802988,12.839635
5720,0.8642529610385614,1.310278504254863,16.931929,46.33147,10.0931,12.572986
5721,4.830958975260373,3.0275637889256273,56.38631,2.4768867,18.51518,3.2294083
5722,1.0792534064272938,2.198952283082019,14.864993,52.055122,9.805129,12.859288
5723,0.8476632897708711,1.1424123764235519,13.021283,51.826763,9.402235,12.767421
5724,1.331497663907692,2.693664845355075,14.766357,53.21244,9.750392,12.876025
5725,1.2548123408443437,0.98572740969661,14.023903,49.045326,9.66274,12.829122
5726,1.3560325374690598,1.2528891776367674,16.806896,47.678932,10.010092,12.697655
5727,5.083543324388155,2.7909974337603156,56.977306,3.5431283,18.40868,3.3301778
5728,4.751717907600982,3.24818856528365,55.40616,3.850143,18.471731,3.3742645
5729,4.3913539846785445,3.577194823491072,56.07538,3.0327256,18.480297,3.2850742
5730,4.834076255955702,3.0279172620369263,55.55894,3.9161994,18.47711,3.3755906
5731,5.332911702066592,3.49809510745389,55.613983,4.893098,18.423674,3.3752358
5732,1.672041757976762,2.2397160572566883,10.748507,35.90015,8.858328,11.590212
5733,-2.7535910511671435,-0.972114313068486,35.630558,34.8713,11.548767,11.154425
5734,5.242708010574909,2.8848758964037144,56.977306,3.5431285,18.40868,3.3301778
5735,4.818433271130365,2.5693001646743747,56.27533,-1.7257557,18.707998,2.8693776
5736,1.0440745862515979,1.869046190462676,13.899554,49.230087,9.65933,12.874385
5737,0.8351718177854247,1.48297753335451,14.951551,48.499947,9.817965,12.778246
5738,-2.401379043655989,-2.6073042698521816,39.050034,35.001625,11.603552,11.114946
5739,3.2476506333441884,0.929910444176793,37.133446,36.31997,11.525214,11.1729
5740,1.1948179545498414,2.4344603683598747,14.766357,53.212444,9.750392,12.876025
5741,5.502546038028554,3.5025737847477734,56.324738,3.9962204,18.446732,3.321691
5742,1.3283884591148725,2.693282978582821,14.766357,53.21244,9.750392,12.876025
5743,3.260094499136283,0.9314131364047794,37.133446,36.31997,11.525214,11.1729
5744,4.796765798441865,3.023334860769879,56.547882,-3.1616611,18.914097,2.8482063
5745,3.2134574565256804,0.9256815160210446,37.133442,36.319973,11.525214,11.172899
5746,5.0431286501389305,2.7860156284598365,57.019157,-3.8342445,18.883749,2.7013268
5747,4.711303233351758,3.243206759983171,56.294197,-0.9311794,18.785887,2.9986784
5748,4.350939310429321,3.572213018190593,58.96631,-0.74703896,18.643427,2.6847315
5749,5.292497027817368,3.493113302153411,57.184845,-1.6417713,18.756926,2.9528651
5750,-2.4354579438148196,-2.6119349775894163,39.050034,35.001625,11.603552,11.114944
5751,0.8010929176265937,1.4783468256172756,15.878978,48.10963,9.968683,12.729991
5752,1.009995686092767,1.8644154827254416,16.178291,49.665115,9.82844,13.044504
5753,1.0409653814587783,1.8686643236904221,13.899554,49.230087,9.65933,12.874385
5754,0.832062612992605,1.4825956665822562,14.951551,48.499947,9.817965,12.778246
5755,-2.404488248448809,-2.6076861366244355,39.050034,35.001625,11.603552,11.114946
5756,1.1545074224944019,2.4291124147387153,16.820179,54.30467,9.787219,12.912578
5757,0.825953386441858,1.4814480618764068,15.878978,48.10963,9.968683,12.729991
5758,1.6317313050968372,2.2343678252663035,11.39088,40.7091,9.044277,11.977684
5759,5.202293336325685,2.8798940911032354,57.27311,-2.3434286,18.819801,2.9153755
5760,5.46213136377933,3.497591979447294,57.593464,-1.7838633,18.89634,3.0868373
5761,4.778018596881141,2.5643183593738956,56.76119,-3.5117803,18.88216,2.6840587
5762,3.2445414285513685,0.9295285774045391,37.133446,36.31997,11.525214,11.1729
5763,4.827849770467553,3.0271819221533733,56.38631,2.4768867,18.51518,3.2294083
5764,0.8984542137595777,1.3144790387496563,13.684465,50.021103,9.610855,12.915823
5765,4.7842400943118575,2.5650712365186266,56.76119,-3.5117803,18.88216,2.6840587
5766,5.4683529667774,3.498344485433058,58.18446,-0.38596854,18.720053,3.0397837
5767,1.1575074970360055,2.4298779670928274,16.820179,54.30467,9.787219,12.912578
5768,-2.787669898542298,-0.9767452063852041,35.630554,34.8713,11.548768,11.154425
5769,1.6379629369934459,2.2350850711502286,11.39088,40.7091,9.044277,11.977684
5770,1.1607390543910105,2.42982966062264,16.176136,54.11611,9.771466,12.902987
5771,1.0917003600644652,2.2004441189102284,14.3860445,51.421227,9.747493,12.885832
5772,-2.793901530438907,-0.9774624522691288,35.630554,34.8713,11.548768,11.154425
5773,0.8601101642325277,1.1439044906209865,13.026453,51.843323,9.414199,12.78942
5774,-2.4105973958240408,-2.60883401969951,39.050034,35.001625,11.603552,11.114944
5775,1.2145017823970656,0.9803795488651922,18.92738,47.143337,10.157513,12.639049
5776,1.634731300462926,2.235133655989641,11.39088,40.7091,9.044277,11.977684
5777,-2.79090150868098,-0.9766967143355333,35.630554,34.8713,11.548768,11.154425
5778,5.295601244552756,3.4935127061868427,57.184845,-1.6417713,18.756926,2.9528651
5779,4.354043527164709,3.572612422224025,58.411552,-0.38327593,18.670362,2.688257
5780,4.714407450087147,3.2436061640166027,56.294197,-0.9311794,18.785887,2.9986784
5781,5.04623286687432,2.7864150324932684,57.019157,-3.8342445,18.883749,2.7013268
5782,5.205397553061074,2.880293495136667,57.13813,-1.3874702,18.789526,2.9843707
5783,5.465235580514719,3.497991383480726,57.593464,-1.7838633,18.896338,3.0868373
5784,4.78112281361653,2.5647177634073275,56.76119,-3.5117803,18.88216,2.6840587
5785,1.318722079955224,1.2483067763697202,18.844751,47.39609,10.173252,12.649168
5786,4.8496012456247035,3.0299005493223174,55.54701,4.026105,18.473026,3.386469
