antecedents_str,consequents_str,support,confidence,lift,leverage,conviction
"cast_in_row=Low, As_=Low chemistry value",Zn_=Low chemistry value,0.060535910642977024,0.5040963855421687,0.9856604555599336,-0.0008806860171657535,0.9852114930120437
"Mg_=Low chemistry value, cast_in_row=Low, As_=Low chemistry value",Zn_=Low chemistry value,0.04421552173158169,0.8507795100222718,1.6635305141648562,0.01763619459866207,3.274147809479717
"As_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04421552173158169,0.7304015296367113,1.792700004345559,0.01955131599475906,2.1979687555795815
"Mg_=Medium chemistry value, cast_in_row=Low, As_=Low chemistry value",Nb_=Low chemistry value,0.03570808495862029,0.6025390624999999,1.169674470389563,0.005179860343503553,1.2199086164014687
"cast_in_row=Low, Nb_=Low chemistry value, As_=Low chemistry value",Mg_=Medium chemistry value,0.03570808495862029,0.5523724261414502,1.0722888609479968,0.002407277443888453,1.0831906939058973
"Mg_=Medium chemistry value, cast_in_row=Low",Nb_=Low chemistry value,0.0909774871230974,0.5747714808043876,1.11577085909662,0.009439699698933074,1.1402481264813968
"cast_in_row=Low, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.0909774871230974,0.5262805490458654,1.0216381987376149,0.0019268944225566825,1.0235299001606764
"cast_in_row=Low, Mo_=Medium chemistry value",Zn_=Low chemistry value,0.059841426008449564,0.510365251727542,0.9979179794726941,-0.00012485101971876356,0.997825301643427
"cast_in_row=Low, Mo_=Medium chemistry value",Mg_=Medium chemistry value,0.06678627235372417,0.5695952615992103,1.1057225620910858,0.006385702949206096,1.126535047315748
"cast_in_row=Low, Mo_=Medium chemistry value",Nb_=Low chemistry value,0.059841426008449564,0.510365251727542,0.9907427462757217,-0.0005591433960685094,0.9902606464307786
"Mg_=Medium chemistry value, cast_in_row=Low, Mo_=Medium chemistry value",Nb_=Low chemistry value,0.03391399965275768,0.5077989601386482,0.9857609518296487,-0.0004898784779500398,0.9850975172174318
"cast_in_row=Low, Mo_=Medium chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.03391399965275768,0.5667311411992263,1.100162609682219,0.0030876478441339457,1.1190880962026573
"Mg_=Low chemistry value, cast_in_row=Low, Mo_=Medium chemistry value",Zn_=Low chemistry value,0.032814398981422535,0.8859374999999999,1.7322749872694352,0.013871448686245968,4.283352902049916
"cast_in_row=Low, Mo_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.032814398981422535,0.5483558994197292,1.3458865889308949,0.00843314780372215,1.3120264687377197
"Ni_=High chemistry value, cast_in_row=Low",Nb_=Low chemistry value,0.06452919729150992,0.5750386797318204,1.1162895570257416,0.006722334470502744,1.14096506955803
"Ni_=High chemistry value, cast_in_row=Low",Mg_=Medium chemistry value,0.060593784362520976,0.5399690562145435,1.0482109113954723,0.002786921541513797,1.053985669636566
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, cast_in_row=Low",Mg_=Medium chemistry value,0.03275652526187858,0.6373873873873874,1.2373235217016816,0.006282830478457041,1.3371460491840348
"Mg_=Medium chemistry value, Ni_=High chemistry value, cast_in_row=Low",workpiece_weight_tonn=Medium,0.03275652526187858,0.5405921680993315,1.3315598107752458,0.008156409670520018,1.2930033320102192
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, cast_in_row=Low",Nb_=Low chemistry value,0.031425429712367614,0.6114864864864865,1.187043590607797,0.004951734928946072,1.2480029792384324
"Mg_=Medium chemistry value, Ni_=High chemistry value, cast_in_row=Low",Nb_=Low chemistry value,0.040337982522136696,0.6657115568290354,1.2923076048139426,0.009124065361953863,1.450442072540574
"Ni_=High chemistry value, cast_in_row=Low, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.040337982522136696,0.6251121076233184,1.2134942262243926,0.00709680044610627,1.2933627150915554
"Mg_=Low chemistry value, Ni_=High chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03321951501823022,0.8790199081163859,1.718749008978503,0.013891786045182875,4.038432545249555
"Ni_=High chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03321951501823022,0.8803680981595092,2.1607784613775793,0.017845650639254737,4.953269197380548
"workpiece_weight_tonn=Low, cast_in_row=Low",Zn_=Low chemistry value,0.06863823137913073,0.5604914933837429,1.0959298986282329,0.0060081019657032,1.1116279503928879
"workpiece_weight_tonn=Low, cast_in_row=Low",Nb_=Low chemistry value,0.06510793448694947,0.531663516068053,1.0320878434040992,0.00202422034086841,1.0352941506254947
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.04786156606285086,0.8788522848034006,1.7184212548509628,0.020009509456974058,4.032844858833813
"workpiece_weight_tonn=Low, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04786156606285086,0.6973018549747049,1.7114600500153303,0.01989622380293533,1.95762354064323
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, cast_in_row=Low",Al_=Low chemistry value,0.03171479831008739,0.5823591923485653,1.5600906177660248,0.011385980260081124,1.500606495964228
"workpiece_weight_tonn=Low, Al_=Low chemistry value, cast_in_row=Low",Mg_=Low chemistry value,0.03171479831008739,0.7080103359173127,1.7377429821470518,0.013464229246702382,2.0294177750166837
"workpiece_weight_tonn=Low, Mg_=Medium chemistry value, cast_in_row=Low",Nb_=Low chemistry value,0.0346663580068291,0.5672348484848485,1.101140427701348,0.003184126372489972,1.1203906336767049
"workpiece_weight_tonn=Low, cast_in_row=Low, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.0346663580068291,0.5324444444444445,1.033603814802332,0.0011270487372916776,1.0370233367522108
"workpiece_weight_tonn=Low, Ni_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.0329880201400544,0.6842737094837934,1.337961460469669,0.008332586396488643,1.5474477579655026
"workpiece_weight_tonn=Low, cast_in_row=Low, Mo_=Low chemistry value",Zn_=Low chemistry value,0.03049945019966433,0.8045801526717558,1.573196838068945,0.011112524506944561,2.500103991839806
"resistance_tonn=Low resistance, cast_in_row=Low",Nb_=Low chemistry value,0.06886972625730656,0.5162689804772234,1.0022033157696824,0.00015140815394319718,1.0023463511138875
"workpiece_weight_tonn=Medium, resistance_tonn=Low resistance, cast_in_row=Low",Nb_=Low chemistry value,0.0318305457491753,0.5765199161425577,1.1191649961832666,0.0033892114886075603,1.1449559042367576
"cast_in_row=Low, resistance_tonn=Low resistance, Zn_=High chemistry value",Nb_=Low chemistry value,0.035418716360900514,0.6946651532349603,1.3485135583357915,0.00915371061293387,1.5879812850590496
"cast_in_row=Low, resistance_tonn=Low resistance, Nb_=Low chemistry value",Zn_=High chemistry value,0.035418716360900514,0.5142857142857142,1.5538280918242449,0.012624227995512691,1.377394525146131
"Mg_=Medium chemistry value, resistance_tonn=Low resistance, cast_in_row=Low",Zn_=High chemistry value,0.034839979165460964,0.587890625,1.7762129934210527,0.015225226151883542,1.6234044613232126
"resistance_tonn=Low resistance, cast_in_row=Low, Zn_=High chemistry value",Mg_=Medium chemistry value,0.034839979165460964,0.6833144154370034,1.3264790230688668,0.00857497341749432,1.5310643931214496
"Mg_=Medium chemistry value, resistance_tonn=Low resistance, cast_in_row=Low",Nb_=Low chemistry value,0.037617917703570806,0.6347656249999999,1.2322340449809008,0.0070896930884540715,1.3275476119663043
"resistance_tonn=Low resistance, Nb_=Low chemistry value, cast_in_row=Low",Mg_=Medium chemistry value,0.037617917703570806,0.5462184873949579,1.0603425731600358,0.0021407816762378795,1.0685010492291007
"Mg_=Low chemistry value, resistance_tonn=Low resistance, cast_in_row=Low",Zn_=Low chemistry value,0.053822559175878235,0.9327983951855567,1.8239021693347555,0.024312994419173485,7.2702123965507335
"resistance_tonn=Low resistance, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.053822559175878235,0.8215547703180212,2.01642682902345,0.02713051243201282,3.3207332886769776
"resistance_tonn=Low resistance, Mo_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03536084264135656,0.7924773022049286,1.5495321155141972,0.012540507207636036,2.354296400254644
"resistance_tonn=Low resistance, cast_in_row=Low, Zn_=Low chemistry value",Mo_=Low chemistry value,0.03536084264135656,0.5397526501766784,1.619726648559018,0.013529478273291644,1.448706055823812
"Mg_=Low chemistry value, resistance_tonn=Low resistance, cast_in_row=Low",Mo_=Low chemistry value,0.034145494530933504,0.5917753259779338,1.7758398502210349,0.014917693934678448,1.633323915226803
"resistance_tonn=Low resistance, Mo_=Low chemistry value, cast_in_row=Low",Mg_=Low chemistry value,0.034145494530933504,0.7652399481193255,1.8782075374366227,0.015965664107329056,2.524147569671485
"resistance_tonn=Low resistance, Mo_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03321951501823022,0.939443535188216,2.3057734154143725,0.018812412049589083,9.785396427158096
"Mg_=Low chemistry value, resistance_tonn=Low resistance, Mo_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03321951501823022,0.9728813559322034,1.9022764455304448,0.01575648271486432,18.016016551883776
"Mg_=Low chemistry value, resistance_tonn=Low resistance, cast_in_row=Low, Zn_=Low chemistry value",Mo_=Low chemistry value,0.03321951501823022,0.6172043010752688,1.8521488569433084,0.015283853479095614,1.7418250119811602
"resistance_tonn=Low resistance, Mo_=Low chemistry value, cast_in_row=Low","Mg_=Low chemistry value, Zn_=Low chemistry value",0.03321951501823022,0.7444876783398183,2.001867817309947,0.016625255032139002,2.4582120898493893
"resistance_tonn=Low resistance, cast_in_row=Low, Zn_=Low chemistry value","Mg_=Low chemistry value, Mo_=Low chemistry value",0.03321951501823022,0.5070671378091872,2.0206672219107347,0.016779640773713113,1.5195975142096574
"Mg_=Low chemistry value, resistance_tonn=Low resistance, cast_in_row=Low","Mo_=Low chemistry value, Zn_=Low chemistry value",0.03321951501823022,0.5757271815446339,2.127002345501332,0.01760151859782645,1.718999148585918
"cast_in_row=Low, resistance_tonn=Low resistance, As_=Low chemistry value",Nb_=Low chemistry value,0.031078187395103884,0.6310223266745006,1.2249673949678348,0.005707563227658238,1.314079570097792
"num_crystallizer=High, cast_in_row=Low",Zn_=Low chemistry value,0.05804734070258696,0.5378016085790884,1.0515643311800462,0.0028463996080489856,1.0570567735817613
"num_crystallizer=High, cast_in_row=Low",resistance_tonn=Low resistance,0.05729498234851554,0.5308310991957105,1.6083167741544242,0.02167079234487742,1.4279424239167282
"num_crystallizer=High, cast_in_row=Low",Nb_=Low chemistry value,0.054401296371317784,0.5040214477211796,0.9784278839652021,-0.0011994252177375958,0.9775947369326617
"num_crystallizer=High, Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.044273395451125644,0.9150717703349283,1.7892412718815462,0.01952916662805125,5.752739016423911
"num_crystallizer=High, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.044273395451125644,0.7627118644067796,1.872002600154083,0.0206231102178244,2.4972551321587724
"num_crystallizer=High, resistance_tonn=Low resistance, cast_in_row=Low",Nb_=Low chemistry value,0.030730945077840154,0.5363636363636364,1.0412119169449807,0.0012163529206472186,1.0457894599474145
"num_crystallizer=High, cast_in_row=Low, Nb_=Low chemistry value",resistance_tonn=Low resistance,0.030730945077840154,0.5648936170212766,1.7115196928828054,0.012775589258312094,1.5397296009642414
"num_crystallizer=High, cast_in_row=Low, Mo_=Low chemistry value",Zn_=Low chemistry value,0.030615197638752242,0.8700657894736841,1.7012410067122086,0.0126193948583345,3.760133212115969
"num_crystallizer=High, cast_in_row=Low, Zn_=Low chemistry value",Mo_=Low chemistry value,0.030615197638752242,0.5274177467597209,1.5827112272075752,0.011271683097083415,1.4108932747563383
"num_crystallizer=High, cast_in_row=Medium",Zn_=Low chemistry value,0.055674518201284794,0.5374301675977653,1.0508380520450138,0.0026934540944628244,1.0562079629205594
"num_crystallizer=High, cast_in_row=Medium",Mg_=Medium chemistry value,0.0539961803345101,0.5212290502793296,1.0118320143553015,0.0006314126967572123,1.0127306650959953
"num_crystallizer=High, Mg_=Low chemistry value, cast_in_row=Medium",Zn_=Low chemistry value,0.03802303374037849,0.8950953678474114,1.7501813806761821,0.016297837620597864,4.6572770941079265
"num_crystallizer=High, Zn_=Low chemistry value, cast_in_row=Medium",Mg_=Low chemistry value,0.03802303374037849,0.682952182952183,1.6762401660839161,0.0153395099174116,1.8690209569277216
"num_crystallizer=High, Mg_=Medium chemistry value, cast_in_row=High",Zn_=High chemistry value,0.03431911568956537,0.5192644483362522,1.5688705023259488,0.012444068871688984,1.391659500972521
"num_crystallizer=High, cast_in_row=High, Zn_=High chemistry value",Mg_=Medium chemistry value,0.03431911568956537,0.8305322128851541,1.6122644766253882,0.013032834073165613,2.8611102475225514
"num_crystallizer=High, cast_in_row=High, Zn_=High chemistry value",Nb_=Low chemistry value,0.034261241970021415,0.8291316526610645,1.6095456495147213,0.01297496035362166,2.8376585241822028
