antecedents_str,consequents_str,support,confidence,lift,leverage,conviction
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.061809132472944034,0.7091633466135457,1.37665806832215,0.016911177130789927,1.6671420768103173
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, Ca_=Low chemistry value",Ni_=High chemistry value,0.04537299612246079,0.5006385696040868,1.4976686018332783,0.015077244400804716,1.3331454040939956
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Ca_=Low chemistry value",Mg_=Medium chemistry value,0.04537299612246079,0.7146763901549681,1.3873602230634416,0.012668442994742964,1.6993547172720882
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Ca_=Low chemistry value",Nb_=Low chemistry value,0.04132183575438393,0.650865998176846,1.2634887745756345,0.008617282626666105,1.3887676932275814
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, Ni_=High chemistry value, Ca_=Low chemistry value",Nb_=Low chemistry value,0.03310376757914231,0.7295918367346939,1.4163147227209052,0.00973059560819356,1.7930894411036629
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, Ni_=High chemistry value, Nb_=Low chemistry value",Ca_=Low chemistry value,0.03310376757914231,0.5355805243445693,1.2406885480828278,0.0064219966945026005,1.2237211308151419
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Ca_=Low chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.03310376757914231,0.8011204481792717,1.5551691073013862,0.011817485962742555,2.4379883095086528
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Ca_=Low chemistry value","Mg_=Medium chemistry value, Nb_=Low chemistry value",0.03310376757914231,0.5214220601640839,1.7210414092789315,0.013869037141707993,1.4564630338506144
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, num_crystallizer=Low",Mg_=Medium chemistry value,0.03333526245731813,0.6973365617433414,1.3536994102194355,0.008709956273639984,1.601997337808901
"Mg_=Medium chemistry value, Ni_=High chemistry value, num_crystallizer=Low",workpiece_weight_tonn=Medium,0.03333526245731813,0.5021795989537925,1.2369438760260272,0.006385565625142128,1.193233254705483
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, As_=Medium chemistry value",Ni_=High chemistry value,0.040395856241680655,0.5003584229390682,1.496830538428698,0.013408261317216914,1.3323979157821968
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, As_=Medium chemistry value",Mg_=Medium chemistry value,0.040395856241680655,0.6692233940556088,1.2991249326914802,0.00930118995890062,1.4658413371009966
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, As_=Medium chemistry value",Nb_=Low chemistry value,0.03333526245731813,0.5522531160115053,1.0720572510462645,0.0022405961745380967,1.0829020584579097
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, num_crystallizer=Medium",Mg_=Medium chemistry value,0.03321951501823022,0.6239130434782608,1.2111665518774148,0.005791813215586278,1.2892391345436858
"Mg_=Medium chemistry value, Ni_=High chemistry value, num_crystallizer=Medium",workpiece_weight_tonn=Medium,0.03321951501823022,0.5013100436681223,1.234802030583248,0.006316809810870568,1.1911526387426137
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, num_crystallizer=Medium",Nb_=Low chemistry value,0.031541177151455525,0.592391304347826,1.1499752104062564,0.004113475348811582,1.1895379748056407
"resistance_tonn=High resistance, workpiece_weight_tonn=Medium, Ni_=High chemistry value",Mg_=Medium chemistry value,0.040222235083048785,0.7603938730853391,1.4761089465275334,0.012973409596509045,2.0235960932332406
"resistance_tonn=High resistance, workpiece_weight_tonn=Medium, Ni_=High chemistry value",Nb_=Low chemistry value,0.03455061056774119,0.6531728665207878,1.2679669655783274,0.00730178508120145,1.3980048719813243
workpiece_weight_tonn=Low,Zn_=Low chemistry value,0.1717691996064587,0.5201542236242551,1.0170583716197243,0.0028809583810250894,1.0181811832964691
workpiece_weight_tonn=Low,Nb_=Low chemistry value,0.17419989582730483,0.5275148966000701,1.0240343667399856,0.004088519212210984,1.0262038291794486
workpiece_weight_tonn=Low,Mg_=Medium chemistry value,0.18560101857746397,0.5620399579390115,1.0910558850947287,0.015489641962370126,1.1071010498070402
"workpiece_weight_tonn=Low, Al_=Low chemistry value",Zn_=Low chemistry value,0.07326812894264714,0.5644226482389657,1.1036164919000893,0.006879007830020517,1.1216605693909156
"workpiece_weight_tonn=Low, Al_=Low chemistry value",Nb_=Low chemistry value,0.0859424735227733,0.662059741417744,1.2852185453271767,0.019072544019153342,1.4347684539669532
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Zn_=Low chemistry value",Nb_=Low chemistry value,0.041784825510735576,0.5703001579778831,1.1070909369396522,0.004041922812749454,1.1283830593409887
"workpiece_weight_tonn=Low, Nb_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.041784825510735576,0.651624548736462,1.745646601180981,0.01784823635089823,1.7989628909512185
"workpiece_weight_tonn=Low, Al_=Low chemistry value, As_=Low chemistry value",Nb_=Low chemistry value,0.04143758319347184,0.7902869757174392,1.5341387095182153,0.014427259461737698,2.31204534862824
"workpiece_weight_tonn=Low, Nb_=Low chemistry value, As_=Low chemistry value",Al_=Low chemistry value,0.04143758319347184,0.50997150997151,1.3661701892709646,0.011106381767107557,1.2789348409212957
"workpiece_weight_tonn=Low, Mg_=Medium chemistry value, Al_=Low chemistry value",Nb_=Low chemistry value,0.037675791423114766,0.7578579743888242,1.471186152057577,0.012066665500863518,2.002403428795292
"resistance_tonn=High resistance, workpiece_weight_tonn=Low, Al_=Low chemistry value",Mg_=Medium chemistry value,0.03177267202963135,0.5403543307086615,1.0489588226395867,0.0014829491693202149,1.0548691192648478
"resistance_tonn=High resistance, Mg_=Medium chemistry value, Al_=Low chemistry value",workpiece_weight_tonn=Low,0.03177267202963135,0.5130841121495328,1.553729473156638,0.011323377233748814,1.3755405666448095
"workpiece_weight_tonn=Low, Mg_=Medium chemistry value, Al_=Low chemistry value",resistance_tonn=High resistance,0.03177267202963135,0.6391152502910361,1.8803460598976354,0.01487542491791563,1.829136990827949
"resistance_tonn=High resistance, workpiece_weight_tonn=Low, Al_=Low chemistry value",Nb_=Low chemistry value,0.0426529313038949,0.7253937007874016,1.4081651225598826,0.012363208443583767,1.7656769845759281
"resistance_tonn=High resistance, workpiece_weight_tonn=Low, Nb_=Low chemistry value",Al_=Low chemistry value,0.0426529313038949,0.5204802259887006,1.3943221433889545,0.012062488839698439,1.3069628050974218
"workpiece_weight_tonn=Low, Mg_=Low chemistry value",Zn_=Low chemistry value,0.10776086579084437,0.8560919540229884,1.6739179442755705,0.04338443314708025,3.395014761496483
"workpiece_weight_tonn=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.10776086579084437,0.6273584905660378,1.53979081796741,0.037776771501274994,1.5901852032283281
"workpiece_weight_tonn=Low, Mg_=Low chemistry value",Al_=Low chemistry value,0.07755078418889982,0.6160919540229886,1.6504578098547626,0.030563346081818397,1.6324599484404072
"workpiece_weight_tonn=Low, Al_=Low chemistry value",Mg_=Low chemistry value,0.07755078418889982,0.5974141774409274,1.4662953937502534,0.024661861179632934,1.4719073082202412
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Al_=Low chemistry value",Zn_=Low chemistry value,0.06788587302505932,0.8753731343283581,1.711618466454645,0.02822407084453337,3.920261797141865
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.06788587302505932,0.6299677765843179,1.6876299552868883,0.027660305321433744,1.6936754944108179
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.06788587302505932,0.9265402843601895,2.2741036325937096,0.03803416703766213,8.066584647782406
"workpiece_weight_tonn=Low, Mg_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.06788587302505932,0.5393103448275861,2.1732144235717956,0.03664833277650657,1.6319825768914737
"workpiece_weight_tonn=Low, Al_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.06788587302505932,0.5229603209986624,1.406198472850278,0.019609705516884735,1.3166692538563096
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Al_=Low chemistry value",Nb_=Low chemistry value,0.04612535447653221,0.5947761194029851,1.1546047148819438,0.006176310546594295,1.1965386186640936
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Nb_=Low chemistry value",Al_=Low chemistry value,0.04612535447653221,0.7930348258706468,2.124472675382776,0.024413917558087687,3.0281157763759476
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Nb_=Low chemistry value",Mg_=Low chemistry value,0.04612535447653221,0.5367003367003368,1.3172791360575453,0.011109727785154004,1.2790188755809246
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Nb_=Low chemistry value",Zn_=Low chemistry value,0.04467851148793333,0.7681592039800995,1.5019828998044742,0.014932159852538873,2.107351030437851
"workpiece_weight_tonn=Low, Nb_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04467851148793333,0.6967509025270757,1.7101077904496222,0.018552373862312413,1.9540668689490954
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Nb_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.037502170264482895,0.8393782383419688,2.2486227256295934,0.020824330163946407,3.9018032330873353
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Nb_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.037502170264482895,0.8975069252077561,2.202844056912616,0.020477737623960962,5.781551735194879
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Al_=Low chemistry value, Nb_=Low chemistry value",Zn_=Low chemistry value,0.037502170264482895,0.8130489335006272,1.5897558585444538,0.013912277475020822,2.613357332153588
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Al_=Low chemistry value, Zn_=Low chemistry value",Nb_=Low chemistry value,0.037502170264482895,0.5524296675191815,1.072399980346471,0.0025318504661118735,1.0833292270551371
"workpiece_weight_tonn=Low, Nb_=Low chemistry value, Zn_=Low chemistry value","Mg_=Low chemistry value, Al_=Low chemistry value",0.037502170264482895,0.5848375451263537,2.298250612289803,0.021184467545753465,1.7957530754849436
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Nb_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.037502170264482895,0.644776119402985,2.5982011583871683,0.023068272356530937,2.116517305457977
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Zn_=Low chemistry value","Mg_=Low chemistry value, Nb_=Low chemistry value",0.037502170264482895,0.5118483412322274,3.077323412718044,0.02531555051905967,1.7078113226841942
