DBSCAN,count,mean,std,min,25%,50%,75%,max
116,14.0,-0.04654223283058768,0.03459560603586956,-0.063845246,-0.0635886215,-0.0633044035,-0.05289318875,0.034477686
117,7.0,-0.04608259571428571,0.03598876356583705,-0.063205065,-0.063050539,-0.062940163,-0.052542745,0.034753626
118,7.0,-0.06579259385714285,0.007414177718190095,-0.073734935,-0.073701822,-0.060434628,-0.059717184,-0.059540582
119,7.0,-0.04701606114285715,0.03601653721968907,-0.064187411,-0.0639942535,-0.063955622,-0.053425753,0.033870618
120,7.0,-0.06548354114285714,0.007414177439587671,-0.073425882,-0.073392769,-0.060125575,-0.0594081315,-0.05923153
121,14.0,-0.0650152315,0.007127767668056439,-0.073127867,-0.072818814,-0.059650958,-0.058950071,-0.058591349
122,7.0,-0.06424259957142857,0.007414999420136249,-0.072211746,-0.0721400015,-0.058867289,-0.058177439,-0.057984281
123,7.0,-0.06391777857142857,0.007442910269981649,-0.07186958,-0.07186958,-0.058503048,-0.057818717,-0.057675228
124,7.0,-0.06454849871428571,0.007421447413634955,-0.072509761,-0.072460092,-0.059176342,-0.058475453999999996,-0.058282296
125,6.0,0.004779185959732333,0.032915951823961766,-0.027840598,-0.024741792,0.005073521879196997,0.033837504689598494,0.037623401
126,12.0,0.0019011320173611252,0.03141439662689964,-0.030853863,-0.028455944,0.0021595956223085,0.03150029317462475,0.03491919
127,6.0,0.002339876398349733,0.03293868444090742,-0.030279908,-0.02719765825,0.002601099695049198,0.0314478643475246,0.035184092
128,6.0,-0.012766917197973501,0.04272094537204688,-0.074750394,-0.02694931225,-0.023519378,0.02060618325,0.037965566812159
129,6.0,0.0026397311934570327,0.03293656443430569,-0.029970855,-0.02689964325,0.002904633580371102,0.03173208254018555,0.035493145
130,12.0,0.0035558520186752987,0.03140003968458049,-0.029363787,-0.026700966,0.003837311051539099,0.033040037999999994,0.0367072805316807
131,6.0,0.003561370823134217,0.032931154655606386,-0.029054734,-0.025975244,0.0038373109368609985,0.03264820351724297,0.036409265
132,6.0,0.006236149000000001,0.03275997331317342,-0.026240146,-0.023119265,0.006204875500000002,0.035247558250000005,0.039212815
133,6.0,0.005930775333333333,0.03275140408952658,-0.026516086,-0.023428318,0.005901341499999997,0.03491643,0.0389148
134,6.0,0.005647477166666667,0.032748749812805726,-0.026825139,-0.02369322,0.0056143645,0.034632212,0.03863886
135,6.0,-0.012461543666666667,0.04281950889969334,-0.074750394,-0.0265740335,-0.0231441,0.02098146125,0.038296695
136,6.0,0.0041794765012365485,0.03293127009107694,-0.028447666,-0.02535989775,0.004477492,0.033263549755564475,0.037016333
137,6.0,0.004473812333333333,0.03292812515184311,-0.028171726,-0.025050845000000002,0.004769987999999999,0.033556046,0.037314348
138,6.0,0.0029432653093716837,0.03293053626714076,-0.029661802,-0.02659059025,0.003208167666217201,0.03203009797595538,0.03579116
139,12.0,0.007499034305415732,0.031223378878909802,-0.025092236,-0.02266396425,0.007463161999999999,0.037228807082142074,0.0406035529615829
140,30.0,-1.4075306312638184e-05,0.030625831506204692,-0.033458736,-0.03055860675,0.0003825425475965996,0.029331405012989024,0.034036182
141,6.0,0.008506215,0.032622751758569525,-0.02383395,-0.0207047905,0.008544846500000002,0.0371487845,0.041552786
