PC1,PC2,Cluster
2.975793533130241,0.3384319145340118,2
-0.6972702652579178,0.9040170996186854,2
-0.7963302197784636,-0.2375151730156853,1
0.5494210874982256,0.6446764754034879,2
0.9590925571007664,1.0695384625522872,2
1.6856806961017057,0.04695402733152193,2
-1.4253527401196653,1.2807766310083992,2
1.3732974363037285,0.9955305614654659,2
2.0815877781772465,0.7587074588987514,2
2.085072268249487,1.3328422991887474,2
0.8804098444656236,1.033253096849117,2
-1.2157547266968798,-0.3848314431487302,1
2.9428979144301857,0.265507458392492,2
5.1898119040037765,-6.942222651832595,0
1.8738697131951783,-0.37668056973395964,2
-5.871548438318744,0.1083356402937003,3
2.074470761785204,-0.09902878262894008,2
0.6145407936802968,-0.9153861397364871,2
0.7962105975915729,1.71383193172769,2
-5.83912992465083,-0.1039856631927499,3
0.6245221288678126,0.0001460171147357192,2
0.9003873228630535,1.5017203239790944,2
-0.46839436392279743,1.0365369496902992,2
1.9472071545975123,0.7865320118410798,2
1.3311067397034149,1.1413237676085264,2
-0.5577917995239686,1.2362088936017592,2
1.5281983960929548,0.9831660478225035,2
4.535532211859875,-6.525965383430999,0
-6.792104247028747,0.24617968216532246,3
1.5481991698039341,1.4747004588155534,2
2.733418460365642,-8.68740010622172,0
-4.428868495651833,-2.4941424323902273,3
2.1791660262099257,0.9300356548810966,2
0.6274242085042081,-0.9807937620891558,1
-1.5649247902897008,0.6056040425792162,1
1.402906978251182,1.9839145464718886,2
1.6041176742520906,-0.3618213741958241,2
-1.4042034068902083,0.3980575247922932,1
1.8352761755409057,-0.4717740446029358,2
1.0120985090428316,0.9743824797968023,2
2.7619064295229476,-0.5601492050630704,2
-1.8472433817346026,-0.9167422672075396,1
0.9881834862429615,1.212860641482387,2
1.146750254571776,0.7800940278990068,2
1.9486857962458304,-0.1406881927875594,2
-0.45439427944937216,1.0670629952202388,2
-0.6454195939110342,-2.1670349768719834,1
1.6002307742916169,-1.6087011034970236,2
2.3202740430221036,1.079150811936656,2
