RUL_class,time_temperature_measurement1,count
Healthy,0:19:00,5
Healthy,18:05:00,5
Healthy,2:43:00,5
Healthy,20:51:00,5
Healthy,19:28:00,5
Healthy,21:34:00,5
Healthy,23:01:00,5
Healthy,14:55:00,5
Healthy,15:13:00,5
Healthy,13:44:00,5
Healthy,13:01:00,5
Healthy,16:55:00,5
Healthy,2:53:00,5
Healthy,3:13:00,5
Healthy,4:39:00,5
Healthy,5:22:00,5
Healthy,11:16:00,5
Healthy,6:32:00,5
Healthy,10:50:00,5
Healthy,6:34:00,5
Healthy,23:11:00,5
Healthy,6:49:00,5
Healthy,4:12:00,5
Healthy,2:37:00,5
Healthy,0:40:00,5
Healthy,23:14:00,5
Healthy,6:56:00,5
Healthy,18:32:00,5
Healthy,8:39:00,5
Healthy,9:23:00,5
Healthy,15:32:00,5
Healthy,4:47:00,5
Healthy,4:08:00,5
Healthy,2:11:00,5
Healthy,22:29:00,5
Healthy,19:44:00,5
Healthy,16:58:00,5
Healthy,16:14:00,5
Healthy,2:46:00,5
Healthy,8:04:00,5
Healthy,0:04:00,5
Healthy,21:44:00,5
Healthy,21:03:00,5
Healthy,18:53:00,5
Healthy,16:44:00,5
Healthy,15:18:00,5
Healthy,13:09:00,5
Healthy,11:46:00,5
Healthy,11:04:00,5
Healthy,7:39:00,5
Healthy,6:14:00,5
Healthy,2:02:00,5
Healthy,2:42:00,5
Healthy,3:23:00,5
Healthy,4:44:00,5
Healthy,17:00:00,5
Healthy,5:24:00,5
Healthy,19:31:00,5
Healthy,2:41:00,4
Healthy,21:17:00,4
Healthy,21:06:00,4
Healthy,15:38:00,4
Healthy,12:06:00,4
Healthy,12:34:00,4
Healthy,17:53:00,4
Healthy,5:17:00,4
Healthy,5:35:00,4
Healthy,10:44:00,4
Healthy,9:26:00,4
Healthy,7:29:00,4
Healthy,11:38:00,4
Healthy,12:21:00,4
Healthy,13:06:00,4
Healthy,11:23:00,4
Healthy,21:46:00,4
Healthy,0:30:00,4
Healthy,4:30:00,4
Healthy,9:15:00,4
Healthy,7:45:00,4
Healthy,18:19:00,4
Healthy,2:28:00,4
Healthy,8:28:00,4
Healthy,8:47:00,4
Healthy,2:22:00,4
Healthy,18:48:00,4
Healthy,20:57:00,4
Healthy,20:12:00,4
Healthy,3:19:00,4
Healthy,16:56:00,4
Healthy,12:43:00,4
Healthy,8:13:00,4
Healthy,19:29:00,4
Healthy,0:17:00,4
Healthy,0:46:00,4
Healthy,20:38:00,4
Healthy,8:40:00,4
Healthy,5:31:00,4
Healthy,10:42:00,4
Healthy,8:31:00,4
Healthy,4:46:00,4
Healthy,7:46:00,4
Healthy,0:05:00,4
Healthy,6:37:00,4
Healthy,7:50:00,4
Healthy,16:59:00,4
Healthy,23:10:00,4
Healthy,3:42:00,4
Healthy,20:48:00,4
Healthy,4:25:00,4
Healthy,4:56:00,4
Healthy,20:00:00,4
Healthy,7:13:00,4
Healthy,7:59:00,4
Healthy,10:18:00,4
Healthy,11:02:00,4
Healthy,11:48:00,4
Healthy,8:46:00,4
Healthy,9:50:00,4
Healthy,9:32:00,4
Healthy,16:10:00,4
Healthy,12:44:00,4
Healthy,2:45:00,4
Healthy,0:55:00,4
Healthy,0:00:01,4
Healthy,15:02:00,4
Healthy,23:52:00,4
Healthy,2:01:00,4
Healthy,2:44:00,4
Healthy,8:33:00,4
Healthy,14:19:00,4
Healthy,12:53:00,4
Healthy,12:09:00,4
Healthy,10:03:00,4
Healthy,9:21:00,4
Healthy,3:38:00,4
Healthy,5:47:00,4
Healthy,6:31:00,4
Healthy,17:51:00,4
Healthy,13:37:00,4
Healthy,22:28:00,3
Healthy,3:22:00,3
Healthy,2:20:00,3
Healthy,19:13:00,3
Healthy,10:33:00,3
Healthy,11:54:00,3
Healthy,12:03:00,3
Healthy,14:04:00,3
Healthy,17:49:00,3
Healthy,18:36:00,3
Healthy,20:09:00,3
Healthy,21:42:00,3
Healthy,16:12:00,3
Healthy,20:34:00,3
Healthy,17:22:00,3
Healthy,13:27:00,3
Healthy,15:03:00,3
Healthy,11:53:00,3
Healthy,11:07:00,3
Healthy,20:17:00,3
Healthy,2:23:00,3
Healthy,5:15:00,3
Healthy,8:06:00,3
Healthy,0:28:00,3
Healthy,5:52:00,3
Healthy,4:31:00,3
Healthy,4:24:00,3
Healthy,17:20:00,3
Healthy,5:19:00,3
Healthy,21:20:00,3
Healthy,20:05:00,3
Healthy,2:33:00,3
Healthy,12:50:00,3
Healthy,0:26:00,3
Healthy,6:04:00,3
Healthy,13:38:00,3
Healthy,0:32:00,3
Healthy,3:16:00,3
Healthy,5:06:00,3
Healthy,0:56:00,3
Healthy,4:37:00,3
Healthy,3:08:00,3
Healthy,3:53:00,3
Healthy,13:58:00,3
Healthy,12:17:00,3
Healthy,11:34:00,3
Healthy,6:21:00,3
Healthy,7:09:00,3
Healthy,14:02:00,3
Healthy,0:51:00,3
Healthy,18:34:00,3
Healthy,4:02:00,3
Healthy,17:04:00,3
Healthy,20:07:00,3
Healthy,5:34:00,3
Healthy,14:49:00,3
Healthy,20:52:00,3
Healthy,10:08:00,3
Healthy,0:03:00,3
Healthy,9:18:00,3
Healthy,8:43:00,3
Healthy,18:57:00,3
Healthy,11:31:00,3
Healthy,6:19:00,3
Healthy,2:26:00,3
Healthy,12:25:00,3
Healthy,2:57:00,3
Healthy,14:56:00,3
Healthy,14:12:00,3
Healthy,21:26:00,3
Healthy,5:13:00,3
Healthy,12:45:00,3
Healthy,23:58:00,3
Healthy,11:55:00,3
Healthy,13:17:00,3
Healthy,3:59:00,3
Healthy,6:11:00,3
Healthy,6:54:00,3
Healthy,0:53:00,3
Healthy,21:29:00,3
Healthy,20:08:00,3
Healthy,23:36:00,3
Healthy,13:55:00,3
Healthy,7:01:00,3
Healthy,8:25:00,3
Healthy,18:17:00,3
Healthy,17:37:00,3
Healthy,3:56:00,3
Healthy,19:32:00,3
Healthy,18:41:00,3
Healthy,23:56:00,3
Healthy,22:04:00,2
Healthy,0:34:00,2
Healthy,0:09:00,2
Healthy,23:26:00,2
Healthy,21:23:00,2
Healthy,0:37:00,2
Healthy,2:34:00,2
Healthy,5:56:00,2
Healthy,22:37:00,2
Healthy,20:33:00,2
Healthy,8:37:00,2
Healthy,7:17:00,2
Healthy,4:33:00,2
Healthy,3:09:00,2
Healthy,1:43:00,2
Healthy,12:23:00,2
Healthy,13:26:00,2
Healthy,18:27:00,2
Healthy,0:22:00,2
Healthy,17:01:00,2
Healthy,21:14:00,2
Healthy,12:46:00,2
Healthy,15:27:00,2
Healthy,8:22:00,2
Healthy,22:48:00,2
Healthy,19:53:00,2
Healthy,16:13:00,2
Healthy,14:14:00,2
Healthy,9:49:00,2
Healthy,1:03:00,2
Healthy,22:31:00,2
Healthy,12:37:00,2
Healthy,11:57:00,2
Healthy,11:18:00,2
Healthy,10:38:00,2
Healthy,15:16:00,2
Healthy,9:19:00,2
Healthy,7:16:00,2
Healthy,7:28:00,2
Healthy,6:42:00,2
Healthy,5:54:00,2
Healthy,20:13:00,2
Healthy,1:21:00,2
Healthy,3:34:00,2
Healthy,2:49:00,2
Healthy,18:46:00,2
Healthy,18:59:00,2
Healthy,20:24:00,2
Healthy,1:38:00,2
Healthy,4:15:00,2
Healthy,4:30:59,2
Healthy,0:58:00,2
Healthy,18:49:00,2
Healthy,17:14:00,2
Healthy,5:58:00,2
Healthy,14:20:00,2
Healthy,13:13:00,2
Healthy,17:33:00,2
Healthy,23:43:00,2
Healthy,19:11:00,2
Healthy,7:56:00,2
Healthy,4:11:00,2
Healthy,5:18:00,2
Healthy,4:38:00,2
Healthy,1:13:00,2
Healthy,7:42:00,2
Healthy,7:03:00,2
Healthy,23:30:00,2
Healthy,2:47:00,2
Healthy,21:01:00,2
Healthy,0:06:00,2
Healthy,10:35:00,2
Healthy,20:18:00,2
Healthy,19:34:00,2
Healthy,17:07:00,2
Healthy,11:20:00,2
Healthy,13:21:00,2
Healthy,14:00:00,2
Healthy,13:20:00,2
Healthy,21:04:00,2
Healthy,10:20:00,2
Healthy,1:28:00,2
Healthy,5:11:00,2
Healthy,8:10:00,2
Healthy,15:05:00,2
Healthy,6:43:00,2
Healthy,23:20:00,2
Healthy,7:54:00,2
Healthy,14:13:00,2
Healthy,0:33:00,2
Healthy,19:09:00,2
Healthy,18:38:00,2
Healthy,4:19:00,2
Healthy,21:02:00,2
Healthy,15:56:00,2
Healthy,10:37:00,2
Healthy,3:32:00,2
Healthy,17:42:00,2
Healthy,14:41:00,2
Healthy,22:52:00,2
Healthy,15:15:00,2
Healthy,5:09:00,2
Healthy,9:10:00,2
Healthy,14:25:00,2
Healthy,20:54:00,2
Healthy,19:24:00,2
Healthy,18:44:00,2
Healthy,22:59:00,2
Healthy,21:45:00,2
Healthy,5:43:00,2
Healthy,9:53:00,2
Healthy,14:22:00,2
Healthy,19:04:00,2
Healthy,11:39:00,2
Healthy,7:22:00,2
Healthy,8:09:00,2
Healthy,8:51:00,2
Healthy,10:57:00,2
Healthy,1:29:00,2
Healthy,23:21:00,2
Healthy,22:41:00,2
Healthy,21:19:00,2
Healthy,19:18:00,2
Healthy,9:55:00,2
Healthy,9:12:00,2
Healthy,8:27:00,2
Healthy,19:58:00,2
Healthy,11:15:00,2
Healthy,23:47:00,2
Healthy,11:37:00,1
Healthy,2:32:00,1
Healthy,18:29:00,1
Healthy,19:16:00,1
Healthy,21:33:00,1
Healthy,8:34:00,1
Healthy,11:13:00,1
Healthy,0:59:00,1
Healthy,4:07:00,1
Healthy,4:57:00,1
Healthy,6:36:00,1
Healthy,9:13:00,1
Healthy,8:11:00,1
Healthy,0:08:00,1
Healthy,23:38:00,1
Healthy,22:49:00,1
Healthy,22:09:00,1
Healthy,21:28:00,1
Healthy,3:06:00,1
Healthy,6:12:00,1
Healthy,5:23:00,1
Healthy,16:35:00,1
Healthy,2:48:00,1
Healthy,20:23:00,1
Healthy,19:41:00,1
Healthy,1:56:00,1
Healthy,1:12:00,1
Healthy,17:31:00,1
Healthy,0:21:00,1
Healthy,21:13:00,1
Healthy,1:44:00,1
Healthy,16:41:00,1
Healthy,1:15:00,1
Healthy,21:39:00,1
Healthy,10:27:00,1
Healthy,11:09:00,1
Healthy,11:51:00,1
Healthy,15:01:00,1
Healthy,15:52:00,1
Healthy,16:11:00,1
Healthy,20:01:00,1
Healthy,14:34:00,1
Healthy,11:47:00,1
Healthy,20:29:00,1
Healthy,20:43:00,1
Healthy,3:45:00,1
Healthy,18:35:00,1
Healthy,1:48:00,1
Healthy,1:06:00,1
Healthy,0:29:00,1
Healthy,22:21:00,1
Healthy,6:23:00,1
Healthy,23:06:00,1
Healthy,2:27:00,1
Healthy,13:22:00,1
Healthy,14:01:00,1
Healthy,15:21:00,1
Healthy,18:01:00,1
Healthy,15:44:00,1
Healthy,22:51:00,1
Healthy,22:14:00,1
Healthy,18:31:00,1
Healthy,17:13:00,1
Healthy,15:54:00,1
Healthy,16:33:00,1
Healthy,18:06:00,1
Healthy,18:47:00,1
Healthy,12:01:00,1
Healthy,16:04:00,1
Healthy,15:24:00,1
Healthy,18:09:00,1
Healthy,10:06:00,1
Healthy,4:18:00,1
Healthy,7:11:00,1
Healthy,12:58:00,1
Healthy,17:23:00,1
Healthy,15:53:00,1
Healthy,14:27:00,1
Healthy,13:42:00,1
Healthy,10:49:00,1
Healthy,21:27:00,1
Healthy,13:39:00,1
Healthy,1:36:00,1
Healthy,5:36:00,1
Healthy,19:06:00,1
Healthy,7:26:00,1
Healthy,1:35:00,1
Healthy,0:24:00,1
Healthy,0:11:00,1
Healthy,11:29:00,1
Healthy,13:28:00,1
Healthy,12:48:00,1
Healthy,12:08:00,1
Healthy,10:51:00,1
Healthy,10:14:00,1
Healthy,9:36:00,1
Healthy,8:58:00,1
Healthy,7:38:00,1
Healthy,4:22:00,1
Healthy,8:18:00,1
Healthy,18:12:00,1
Healthy,20:21:00,1
Healthy,23:13:00,1
Healthy,2:12:00,1
Healthy,9:02:00,1
Healthy,11:11:00,1
Healthy,2:58:00,1
Healthy,7:12:00,1
Healthy,13:46:00,1
Healthy,2:16:00,1
Healthy,22:42:00,1
Healthy,22:03:00,1
Healthy,12:02:00,1
Healthy,1:08:00,1
Healthy,1:52:00,1
Healthy,4:06:00,1
Healthy,7:41:00,1
Healthy,2:38:00,1
Healthy,13:24:00,1
Healthy,14:47:00,1
Healthy,15:29:00,1
Healthy,16:09:00,1
Healthy,23:42:00,1
Healthy,22:24:00,1
Healthy,4:51:00,1
Healthy,5:29:00,1
Healthy,0:47:00,1
Healthy,16:03:00,1
Healthy,23:33:00,1
Healthy,22:53:00,1
Healthy,6:41:00,1
