KMeans,Hierarchical,DBSCAN,GMM,IsolationForest,LOF,OneClassSVM,time_temperature_measurement2,count
1,0,64,1,1,1,1,4:15:00,12
1,0,64,1,1,1,1,5:45:00,12
1,0,64,1,1,1,1,0:35:00,12
1,0,64,1,1,1,1,1:15:00,12
1,0,64,1,1,1,1,11:31:00,11
1,0,64,1,1,1,1,10:40:00,11
1,0,64,1,1,1,1,8:25:00,11
1,0,64,1,1,1,1,1:20:00,11
1,0,64,1,1,1,1,5:35:00,11
1,0,64,1,1,1,1,0:40:00,11
1,0,64,1,1,1,1,11:22:00,11
1,0,64,1,1,1,1,9:10:00,11
1,0,64,1,1,1,1,7:45:00,11
1,0,64,1,1,1,1,6:15:00,11
1,0,64,1,1,1,1,3:00:00,9
1,0,64,1,1,1,1,5:11:00,9
1,0,64,1,1,1,1,2:15:00,9
1,0,64,1,1,1,1,3:40:00,9
1,0,64,1,1,1,1,4:28:00,9
1,0,64,1,1,1,1,7:20:00,9
1,0,64,1,1,1,1,6:40:00,9
1,0,64,1,1,1,1,10:55:00,8
1,0,64,1,1,1,1,10:10:00,8
1,0,64,1,1,1,1,11:40:00,8
1,0,64,1,1,1,1,5:02:00,8
1,0,64,1,1,1,1,8:45:00,8
1,0,64,1,1,1,1,17:35:00,8
1,0,64,1,1,1,1,6:30:00,8
1,0,64,1,1,1,1,5:50:00,8
1,0,64,1,1,1,1,13:05:00,8
1,0,64,1,1,1,1,2:50:00,8
1,0,64,1,1,1,1,8:05:00,8
1,0,64,1,1,1,1,9:25:00,8
1,0,64,1,1,1,1,23:15:00,8
1,0,64,1,1,1,1,21:36:00,7
1,0,64,1,1,1,1,20:42:00,7
1,0,64,1,1,1,1,23:22:00,7
1,0,64,1,1,1,1,4:25:00,7
1,0,64,1,1,1,1,2:57:00,7
1,0,64,1,1,1,1,23:51:00,7
1,0,64,1,1,1,1,23:00:00,7
1,0,64,1,1,1,1,18:25:00,7
1,0,64,1,1,1,1,11:35:00,7
1,0,64,1,1,1,1,10:45:00,7
1,0,64,1,1,1,1,13:10:00,7
1,0,64,1,1,1,1,5:12:00,7
1,0,64,1,1,1,1,3:42:00,7
1,0,64,1,1,1,1,12:20:00,7
1,0,64,1,1,1,1,19:09:00,7
1,0,64,1,1,1,1,8:15:00,7
1,0,64,1,1,1,1,7:30:00,7
1,0,64,1,1,1,1,6:45:00,7
1,0,64,1,1,1,1,6:00:00,7
1,0,64,1,1,1,1,5:06:00,7
1,0,64,1,1,1,1,1:16:00,7
1,0,64,1,1,1,1,21:55:00,7
1,0,64,1,1,1,1,23:20:00,7
1,0,64,1,1,1,1,4:19:00,7
1,0,64,1,1,1,1,3:32:00,7
1,0,64,1,1,1,1,1:58:00,7
1,0,64,1,1,1,1,0:05:00,7
1,0,64,1,1,1,1,20:40:00,7
1,0,64,1,1,1,1,21:10:00,7
1,0,64,1,1,1,1,0:33:00,7
1,0,64,1,1,1,1,12:47:00,7
1,0,64,1,1,1,1,2:37:00,7
1,0,64,1,1,1,1,4:03:00,7
1,0,64,1,1,1,1,12:05:00,7
1,0,64,1,1,1,1,3:19:00,7
1,0,64,1,1,1,1,22:15:00,7
1,0,64,1,1,1,1,13:30:00,7
1,0,64,1,1,1,1,20:45:00,7
1,0,64,1,1,1,1,21:30:00,7
1,0,64,1,1,1,1,5:31:00,7
1,0,64,1,1,1,1,6:16:00,7
1,0,64,1,1,1,1,10:42:00,7
1,0,64,1,1,1,1,8:31:00,7
1,0,64,1,1,1,1,15:40:00,7
1,0,64,1,1,1,1,20:00:00,7
1,0,64,1,1,1,1,4:46:00,7
1,0,64,1,1,1,1,9:58:00,7
1,0,64,1,1,1,1,11:24:00,7
1,0,64,1,1,1,1,14:12:00,7
1,0,64,1,1,1,1,16:24:00,7
1,0,64,1,1,1,1,17:08:00,7
1,0,64,1,1,1,1,17:52:00,7
1,0,64,1,1,1,1,18:37:00,7
1,0,64,1,1,1,1,19:20:00,7
1,0,64,1,1,1,1,18:07:00,7
1,0,64,1,1,1,1,17:25:00,7
1,0,64,1,1,1,1,12:17:00,7
1,0,64,1,1,1,1,6:25:00,7
1,0,64,1,1,1,1,1:55:00,7
1,0,64,1,1,1,1,10:08:00,7
1,0,64,1,1,1,1,16:40:00,7
1,0,64,1,1,1,1,13:00:00,7
1,0,64,1,1,1,1,10:50:00,7
1,0,64,1,1,1,1,9:24:00,7
1,0,64,1,1,1,1,13:45:00,7
1,0,64,1,1,1,1,11:34:00,7
1,0,64,1,1,1,1,15:55:00,7
1,0,64,1,1,1,1,14:30:00,7
1,0,64,1,1,1,1,5:40:00,7
1,0,64,1,1,1,1,14:36:00,6
1,0,64,1,1,1,1,13:06:00,6
1,0,64,1,1,1,1,13:51:00,6
1,0,64,1,1,1,1,12:21:00,6
1,0,64,1,1,1,1,11:38:00,6
1,0,64,1,1,1,1,9:07:00,6
1,0,64,1,1,1,1,2:38:00,6
1,0,64,1,1,1,1,4:48:00,6
1,0,64,1,1,1,1,4:04:00,6
1,0,64,1,1,1,1,3:21:00,6
1,0,64,1,1,1,1,6:56:00,6
1,0,64,1,1,1,1,22:55:00,6
1,0,64,1,1,1,1,8:24:00,6
1,0,64,1,1,1,1,9:43:00,6
1,0,64,1,1,1,1,10:37:00,6
1,0,64,1,1,1,1,15:05:00,6
1,0,64,1,1,1,1,13:19:00,6
1,0,64,1,1,1,1,8:49:00,6
1,0,64,1,1,1,1,17:42:00,6
1,0,64,1,1,1,1,18:38:00,6
1,0,64,1,1,1,1,15:56:00,6
1,0,64,1,1,1,1,14:13:00,6
1,0,64,1,1,1,1,12:25:00,6
1,0,64,1,1,1,1,7:57:00,6
1,0,64,1,1,1,1,16:12:00,5
1,0,64,1,1,1,1,18:55:00,5
1,0,64,1,1,1,1,16:45:00,5
1,0,64,1,1,1,1,17:30:00,5
1,0,64,1,1,1,1,18:12:00,5
1,0,64,1,1,1,1,13:17:00,5
1,0,64,1,1,1,1,12:35:00,5
1,0,64,1,1,1,1,3:55:00,5
1,0,64,1,1,1,1,21:02:00,5
1,0,64,1,1,1,1,19:39:00,5
1,0,64,1,1,1,1,2:25:00,5
1,0,64,1,1,1,1,14:41:00,5
1,0,64,1,1,1,1,4:40:00,5
1,0,64,1,1,1,1,14:00:00,5
1,0,64,1,1,1,1,21:46:00,5
1,0,64,1,1,1,1,20:21:00,5
1,0,64,1,1,1,1,3:10:00,5
1,0,64,1,1,1,1,9:22:00,5
1,0,64,1,1,1,1,12:13:00,5
1,0,64,1,1,1,1,12:58:00,5
1,0,64,1,1,1,1,14:27:00,5
1,0,64,1,1,1,1,17:23:00,5
1,0,64,1,1,1,1,15:53:00,5
1,0,64,1,1,1,1,13:42:00,5
1,0,64,1,1,1,1,10:49:00,5
1,0,64,1,1,1,1,16:38:00,5
1,0,64,1,1,1,1,18:09:00,5
1,0,64,1,1,1,1,10:06:00,5
1,0,64,1,1,1,1,6:19:00,5
1,0,64,1,1,1,1,21:45:00,5
1,0,64,1,1,1,1,21:00:00,5
1,0,64,1,1,1,1,5:36:00,5
1,0,64,1,1,1,1,7:48:00,5
1,0,64,1,1,1,1,7:03:00,5
1,0,64,1,1,1,1,8:35:00,5
1,0,64,1,1,1,1,4:54:00,5
1,0,64,1,1,1,1,10:00:00,5
1,0,64,1,1,1,1,10:43:00,5
1,0,64,1,1,1,1,23:55:00,5
1,0,64,1,1,1,1,23:10:00,5
1,0,64,1,1,1,1,6:43:00,5
1,0,64,2,1,1,1,23:40:00,12
1,0,64,2,1,1,1,19:30:00,12
1,0,64,2,1,1,1,18:15:00,8
1,0,64,2,1,1,1,20:20:00,6
1,0,64,2,1,1,1,14:24:00,6
1,0,64,2,1,1,1,13:54:00,6
1,0,64,2,1,1,1,16:53:00,6
1,0,64,2,1,1,1,22:05:00,6
1,0,64,2,1,1,1,16:03:00,6
1,0,64,2,1,1,1,18:35:00,6
1,0,64,2,1,1,1,21:10:00,6
1,0,64,2,1,1,1,17:44:00,6
1,0,64,2,1,1,1,8:39:00,5
1,0,64,2,1,1,1,11:25:00,5
1,0,65,2,1,1,1,10:47:00,6
1,0,65,2,1,1,1,10:00:00,6
1,0,66,2,-1,1,-1,3:16:00,6
1,0,67,2,-1,1,-1,5:06:00,6
1,0,68,2,-1,-1,-1,2:27:00,6
1,0,69,2,-1,1,-1,4:11:00,6
1,0,70,2,-1,1,-1,5:58:00,6
1,0,72,2,1,1,-1,8:28:00,2
1,0,72,2,1,1,1,8:28:00,5
1,0,73,1,1,-1,1,7:40:00,2
1,0,73,1,1,1,1,7:40:00,5
1,0,74,1,1,1,1,5:30:00,7
1,0,74,1,1,1,1,16:25:00,5
1,0,74,1,1,1,1,15:42:00,5
1,0,83,1,1,-1,1,18:45:00,2
1,0,83,1,1,1,1,18:45:00,4
1,0,84,1,1,1,1,22:40:00,6
1,0,85,1,1,1,1,20:05:00,6
1,0,85,1,1,1,1,19:25:00,6
1,0,86,1,1,1,1,18:07:00,6
1,0,87,1,1,1,1,17:20:00,6
1,0,88,1,1,-1,-1,3:45:00,4
1,0,88,1,1,-1,1,3:45:00,2
1,0,89,1,1,1,1,7:03:00,6
1,0,89,1,1,1,1,7:42:00,6
1,0,89,1,1,1,1,8:21:00,6
1,0,90,1,1,1,1,9:01:00,6
1,0,91,1,1,1,1,9:42:00,6
1,0,92,1,1,1,1,10:24:00,6
1,0,93,1,1,1,1,9:22:00,10
1,0,93,1,1,1,1,8:38:00,10
1,0,93,1,1,1,1,10:04:00,10
1,0,93,1,1,1,1,10:46:00,10
1,0,93,1,1,1,1,7:51:00,10
1,0,93,1,1,1,1,7:06:00,10
1,0,93,1,1,1,1,0:06:00,9
1,0,93,1,1,1,1,23:25:00,9
1,0,93,1,1,1,1,22:42:00,9
1,0,93,1,1,1,1,21:21:00,9
1,0,93,1,1,1,1,22:03:00,9
1,0,93,1,1,1,1,14:55:00,9
1,0,93,1,1,1,1,14:11:00,9
1,0,93,1,1,1,1,13:29:00,9
1,0,93,1,1,1,1,12:35:00,9
1,0,93,1,1,1,1,11:16:00,9
1,0,93,1,1,1,1,10:31:00,9
1,0,93,1,1,1,1,9:47:00,9
1,0,93,1,1,1,1,9:03:00,9
1,0,93,1,1,1,1,8:19:00,9
1,0,93,1,1,1,1,7:35:00,9
1,0,93,1,1,1,1,6:06:00,9
1,0,93,1,1,1,1,5:22:00,9
1,0,93,1,1,1,1,4:39:00,9
1,0,93,1,1,1,1,3:56:00,9
1,0,93,1,1,1,1,3:13:00,9
1,0,93,1,1,1,1,12:00:00,9
1,0,93,1,1,1,1,6:07:00,7
1,0,93,1,1,1,1,5:27:00,7
1,0,93,1,1,1,1,4:08:00,7
1,0,93,1,1,1,1,3:27:00,7
1,0,93,1,1,1,1,2:05:00,7
1,0,93,1,1,1,1,1:22:00,7
1,0,93,1,1,1,1,0:41:00,7
1,0,93,1,1,1,1,2:46:00,7
1,0,93,1,1,1,1,19:10:00,7
1,0,93,1,1,1,1,11:47:00,6
1,0,93,1,1,1,1,0:47:00,6
1,0,93,1,1,1,1,5:32:00,5
1,0,93,1,1,1,1,6:14:00,5
1,0,93,1,1,1,1,6:56:00,5
1,0,93,1,1,1,1,7:39:00,5
1,0,93,1,1,1,1,8:21:00,5
1,0,93,1,1,1,1,9:01:00,5
1,0,94,1,1,1,1,12:30:00,6
1,0,95,2,1,1,1,14:54:00,6
1,0,96,1,1,-1,1,11:06:00,1
1,0,96,1,1,1,1,11:06:00,5
1,0,97,1,1,1,1,20:40:00,8
1,0,98,2,1,1,1,21:23:00,8
1,0,98,2,1,1,1,22:04:00,8
1,0,98,2,1,1,1,22:45:00,8
1,0,98,2,1,1,1,23:26:00,8
1,0,98,2,1,1,1,0:09:00,8
1,0,98,2,1,1,1,14:05:00,7
1,0,98,2,1,1,1,15:02:00,7
1,0,98,2,1,1,1,15:45:00,7
1,0,98,2,1,1,1,16:30:00,7
1,0,98,2,1,1,1,2:16:00,6
1,0,98,2,1,1,1,0:52:00,6
1,0,98,2,1,1,1,21:25:00,6
1,0,98,2,1,1,1,20:45:00,6
1,0,98,2,1,1,1,19:10:00,5
1,0,98,2,1,1,1,19:49:00,5
1,0,99,2,1,-1,-1,5:30:00,7
1,0,99,2,1,-1,1,5:30:00,1
1,0,100,1,1,-1,-1,4:05:00,7
1,0,100,1,1,-1,1,4:05:00,1
1,0,101,1,1,1,1,1:55:00,6
1,0,101,1,1,1,1,0:35:00,6
1,0,101,1,1,1,1,1:15:00,6
1,0,102,2,1,1,1,16:50:00,5
1,0,103,2,1,1,1,7:15:00,5
1,0,104,2,1,-1,1,2:00:00,1
1,0,104,2,1,1,1,2:00:00,4
1,0,105,2,1,-1,-1,19:00:00,3
1,0,105,2,1,-1,1,19:00:00,2
1,0,106,2,-1,-1,-1,0:10:00,5
1,0,107,1,1,-1,-1,12:20:00,5
1,0,108,2,1,-1,1,1:05:00,2
1,0,108,2,1,1,1,1:05:00,3
1,0,109,1,1,1,-1,15:13:00,2
1,0,109,1,1,1,1,16:42:00,3
1,0,109,1,1,1,1,15:58:00,3
1,0,109,1,1,1,1,13:01:00,3
1,0,109,1,1,1,1,13:44:00,3
1,0,109,1,1,1,1,14:29:00,3
1,0,109,1,1,1,1,15:13:00,1
1,0,110,1,1,1,1,18:11:00,3
1,0,110,1,1,1,1,12:19:00,3
1,0,110,1,1,1,1,11:35:00,3
1,0,110,1,1,1,1,10:10:00,3
1,0,110,1,1,1,1,18:55:00,3
1,0,111,1,1,1,1,18:55:00,3
1,0,111,1,1,1,1,10:10:00,3
1,0,111,1,1,1,1,11:35:00,3
1,0,111,1,1,1,1,12:19:00,3
1,0,111,1,1,1,1,18:11:00,3
1,0,112,1,1,1,-1,15:13:00,3
1,0,112,1,1,1,1,13:01:00,3
1,0,112,1,1,1,1,13:44:00,3
1,0,112,1,1,1,1,14:29:00,3
1,0,112,1,1,1,1,15:58:00,3
1,0,112,1,1,1,1,16:42:00,3
1,0,113,1,1,1,1,1:27:00,5
1,0,113,1,1,1,1,2:11:00,5
1,0,113,1,1,1,1,5:04:00,5
1,0,113,1,1,1,1,5:47:00,5
1,0,113,1,1,1,1,6:31:00,5
1,0,113,1,1,1,1,7:14:00,5
1,0,113,1,1,1,1,7:57:00,5
1,0,113,1,1,1,1,8:39:00,5
1,0,113,1,1,1,1,9:21:00,5
1,0,113,1,1,1,1,10:47:00,5
1,0,113,1,1,1,1,11:27:00,5
1,0,113,1,1,1,1,21:49:00,3
1,0,113,1,1,1,1,22:32:00,3
1,0,113,1,1,1,1,23:17:00,3
1,0,114,1,1,1,1,23:17:00,3
1,0,114,1,1,1,1,21:49:00,3
1,0,115,2,1,1,-1,8:05:00,9
1,0,115,2,1,1,-1,9:25:00,8
1,0,115,2,1,1,-1,10:10:00,7
1,0,115,2,1,1,-1,7:20:00,3
1,0,115,2,1,1,-1,8:45:00,2
1,0,115,2,1,1,1,8:45:00,7
1,0,115,2,1,1,1,7:20:00,6
1,0,115,2,1,1,1,10:10:00,2
1,0,115,2,1,1,1,9:25:00,1
1,0,116,1,1,1,1,14:55:00,9
1,0,116,1,1,1,1,10:50:00,9
1,0,116,1,1,1,1,14:15:00,9
1,0,116,1,1,1,1,12:15:00,9
1,0,116,1,1,1,1,11:35:00,9
1,0,117,1,1,1,1,19:17:00,9
1,0,118,1,1,1,1,18:30:00,9
1,0,118,1,1,1,1,13:35:00,9
1,0,119,1,1,1,1,17:45:00,9
1,0,120,1,1,1,1,17:00:00,9
1,0,121,1,1,1,1,16:15:00,9
1,0,122,1,1,1,1,15:35:00,9
1,0,123,1,1,1,1,12:55:00,9
1,0,124,2,1,1,1,6:32:00,6
1,0,125,2,1,1,1,3:42:00,6
1,0,125,2,1,1,1,2:58:00,6
1,0,126,1,1,1,1,9:50:00,6
1,0,126,1,1,1,1,9:10:00,6
1,0,127,1,1,1,1,0:44:00,5
1,0,128,1,1,1,1,2:55:00,5
1,0,129,1,1,-1,-1,3:38:00,5
1,0,130,1,-1,-1,-1,4:21:00,1
1,0,130,1,1,-1,-1,4:21:00,4
1,0,131,1,1,1,1,10:03:00,5
1,0,132,1,1,1,1,18:32:00,5
1,0,133,1,1,1,1,14:19:00,5
1,0,135,1,1,-1,-1,17:08:00,5
1,0,136,1,1,1,1,13:37:00,5
1,0,137,1,1,1,1,8:39:00,1
1,0,137,1,1,1,1,9:21:00,1
1,0,137,1,1,1,1,7:57:00,1
1,0,137,1,1,1,1,6:31:00,1
1,0,137,1,1,1,1,5:47:00,1
1,0,137,1,1,1,1,5:04:00,1
1,0,137,1,1,1,1,1:27:00,1
1,0,137,1,1,1,1,11:27:00,1
1,0,137,1,1,1,1,10:47:00,1
1,0,138,1,1,1,1,6:49:00,5
1,0,139,2,1,-1,1,7:30:00,4
1,0,139,2,1,1,1,7:30:00,1
1,0,140,1,1,-1,-1,17:15:00,1
1,0,140,1,1,1,-1,17:15:00,4
1,0,141,1,1,1,1,6:07:00,5
1,0,142,1,1,1,1,23:15:00,5
1,0,143,1,1,1,1,18:37:00,5
1,0,144,1,1,1,1,19:55:00,5
1,0,145,1,1,-1,-1,22:00:00,5
1,0,146,1,1,-1,-1,2:50:00,3
1,0,146,1,1,-1,1,2:50:00,2
1,0,147,2,1,1,1,11:20:00,5
1,0,147,2,1,1,1,12:01:00,5
1,0,147,2,1,1,1,12:40:00,5
1,0,147,2,1,1,1,13:21:00,5
1,0,147,2,1,1,1,14:43:00,5
1,0,147,2,1,1,1,15:20:00,5
1,0,148,2,1,1,1,12:40:00,1
1,0,148,2,1,1,1,11:20:00,1
1,0,148,2,1,1,1,12:01:00,1
1,0,148,2,1,1,1,13:21:00,1
1,0,148,2,1,1,1,14:43:00,1
1,0,148,2,1,1,1,15:20:00,1
1,0,149,2,1,1,1,14:00:00,5
1,0,150,2,1,-1,-1,16:03:00,5
1,0,162,1,1,1,1,0:08:00,10
1,0,162,1,1,1,1,23:38:00,10
1,0,162,1,1,1,1,19:29:00,6
1,0,162,1,1,1,1,16:37:00,6
1,0,162,1,1,1,1,15:55:00,6
1,0,163,1,1,1,1,6:15:00,5
1,0,164,2,1,1,1,4:35:00,5
1,0,165,1,1,1,1,1:00:00,5
1,0,166,1,1,1,1,18:03:00,5
1,0,167,1,1,-1,1,21:41:00,5
1,0,168,1,1,1,1,14:32:00,5
1,0,169,1,1,1,1,15:14:00,5
1,0,170,1,1,1,1,11:12:00,6
1,0,170,1,1,1,1,7:30:00,6
1,0,171,1,1,-1,-1,13:25:00,2
1,0,171,1,1,-1,1,13:25:00,3
1,0,172,1,1,-1,1,21:09:00,1
1,0,172,1,1,1,1,21:50:00,6
1,0,172,1,1,1,1,21:09:00,5
1,0,173,1,1,1,1,22:34:00,5
1,0,174,2,1,-1,1,23:15:00,5
1,0,175,1,1,-1,1,19:00:00,1
1,0,175,1,1,1,1,19:00:00,4
1,0,176,1,1,1,1,12:00:00,5
1,0,177,1,1,1,1,0:00:00,5
1,0,178,1,1,1,1,8:55:00,5
1,0,179,2,1,-1,1,14:48:00,5
1,0,180,1,1,-1,-1,6:50:00,5
1,0,181,1,1,1,1,3:00:00,12
1,0,182,1,1,1,1,16:24:00,12
1,0,183,1,1,1,1,4:22:00,12
1,0,184,1,1,1,1,2:12:00,12
1,0,185,1,1,1,1,6:20:00,12
1,0,186,1,1,1,1,8:18:00,12
1,0,187,1,1,1,-1,15:24:00,12
1,0,188,1,1,1,1,12:48:00,12
1,0,189,1,1,-1,-1,12:08:00,1
1,0,189,1,1,-1,1,12:08:00,11
1,0,190,1,1,-1,1,22:30:00,5
1,0,191,1,1,1,1,23:13:00,5
1,0,191,1,1,1,1,23:58:00,5
1,0,191,1,1,1,1,5:25:00,5
1,0,191,1,1,1,1,6:10:00,5
1,0,191,1,1,1,1,8:20:00,5
1,0,191,1,1,1,1,9:47:00,5
1,0,191,1,1,1,1,11:11:00,5
1,0,191,1,1,1,1,11:55:00,5
1,0,191,1,1,1,1,9:02:00,5
1,0,191,1,1,1,1,10:30:00,5
1,0,191,1,1,1,1,2:10:00,5
1,0,191,1,1,1,1,1:25:00,5
1,0,191,1,1,1,1,0:41:00,5
1,0,191,1,1,1,1,5:45:00,5
1,0,191,1,1,1,1,6:29:00,5
1,0,191,1,1,1,1,7:11:00,5
1,0,192,2,1,-1,1,6:50:00,2
1,0,192,2,1,1,1,7:35:00,5
1,0,192,2,1,1,1,6:50:00,3
1,0,193,1,1,-1,1,1:45:00,5
1,0,194,1,1,1,1,1:00:00,5
1,0,195,1,1,-1,1,15:25:00,4
1,0,195,1,1,1,1,15:25:00,1
1,0,196,1,1,1,1,5:05:00,5
1,0,197,1,1,1,1,4:18:00,5
1,0,198,2,1,-1,1,2:55:00,5
1,0,199,2,1,1,1,19:40:00,5
1,0,199,2,1,1,1,20:25:00,5
1,0,200,2,1,1,1,21:55:00,5
1,0,201,2,1,1,1,23:25:00,5
1,0,201,2,1,1,1,0:10:00,5
1,0,201,2,1,1,1,22:40:00,5
1,0,201,2,1,1,1,0:50:00,5
1,0,202,2,1,1,1,21:10:00,5
1,0,203,1,1,-1,1,7:54:00,1
1,0,203,1,1,1,1,7:54:00,4
1,0,204,2,1,-1,1,18:57:00,5
1,0,208,2,1,1,1,0:24:00,5
1,0,208,2,1,1,1,22:18:00,5
1,0,208,2,1,1,1,20:42:00,5
1,0,208,2,1,1,1,23:08:00,5
1,0,208,2,1,1,1,0:46:00,5
1,0,208,2,1,1,1,4:03:00,5
1,0,208,2,1,1,1,3:14:00,5
1,0,211,2,1,-1,-1,21:27:00,1
1,0,211,2,1,-1,1,21:27:00,4
1,0,213,2,1,-1,1,1:35:00,5
1,0,216,2,1,1,1,14:29:00,5
1,0,216,2,1,1,1,13:39:00,5
1,0,216,2,1,1,1,15:15:00,5
1,0,216,2,1,1,1,19:20:00,5
1,0,216,2,1,1,1,20:10:00,5
1,0,216,2,1,1,1,16:06:00,5
1,0,216,2,1,1,1,16:55:00,5
1,0,216,2,1,1,1,17:43:00,5
1,0,216,2,1,1,1,18:31:00,5
1,0,217,2,-1,-1,-1,12:54:00,4
1,0,217,2,-1,-1,1,12:54:00,1
1,0,218,2,1,1,1,1:36:00,5
1,0,219,1,1,-1,1,22:30:00,5
1,0,220,2,1,1,1,2:26:00,5
1,0,221,2,1,-1,1,12:10:00,11
1,0,223,2,1,-1,-1,3:30:00,11
1,0,224,2,1,1,-1,12:53:00,11
1,0,227,1,1,1,1,19:32:00,12
1,0,228,1,1,1,1,20:23:00,12
1,0,229,1,1,1,1,7:30:00,12
1,0,229,1,1,1,1,6:35:00,12
1,0,229,1,1,1,1,5:45:00,12
1,0,229,1,1,1,1,4:52:00,12
1,0,230,1,1,1,1,4:02:00,12
1,0,231,1,1,1,1,14:10:00,12
1,0,232,2,1,1,1,3:10:00,12
1,0,233,2,1,1,1,2:15:00,12
1,0,234,2,1,1,1,13:37:00,6
1,0,235,2,1,-1,1,7:41:00,6
1,0,236,1,1,1,1,6:14:00,6
1,0,236,1,1,1,1,11:25:00,6
1,0,236,1,1,1,1,12:10:00,6
1,0,237,1,1,1,1,5:31:00,6
1,0,238,2,1,1,1,15:13:00,6
1,0,239,2,1,-1,-1,2:05:00,6
1,0,240,1,1,-1,1,10:41:00,6
1,0,242,2,-1,1,-1,9:35:00,12
1,0,243,2,-1,1,-1,8:40:00,12
1,0,244,1,1,1,1,3:30:00,12
1,0,245,1,1,1,1,6:32:00,12
1,0,246,2,1,1,-1,7:15:00,12
1,0,249,1,1,1,1,23:40:00,13
1,0,253,1,-1,1,1,22:50:00,1
1,0,253,1,1,1,1,22:50:00,12
1,0,254,1,1,1,1,0:35:00,7
1,0,255,1,1,1,1,2:15:00,7
1,0,256,2,1,1,1,1:25:00,7
1,0,257,1,1,1,1,19:54:00,7
1,0,258,2,1,1,1,21:26:00,7
1,0,259,1,1,1,1,20:38:00,7
1,0,260,1,1,1,1,6:35:00,13
1,0,261,1,1,1,1,7:20:00,13
1,0,262,1,1,1,1,9:35:00,13
1,0,263,1,1,1,1,11:12:00,13
1,0,263,1,1,1,1,12:00:00,13
1,0,263,1,1,1,1,10:25:00,13
1,0,263,1,1,1,1,8:50:00,13
1,0,263,2,1,1,1,12:45:00,13
1,0,264,1,1,1,1,5:50:00,13
1,0,266,1,1,1,1,8:05:00,13
1,0,275,1,1,1,1,20:37:00,13
1,0,275,1,1,1,1,19:51:00,13
1,0,275,1,1,1,1,19:05:00,13
1,0,277,1,1,1,1,18:20:00,13
1,0,278,1,1,1,1,17:40:00,13
1,0,279,1,1,1,1,1:54:00,7
1,0,280,1,1,-1,1,23:00:00,7
1,0,281,1,1,1,1,14:56:00,7
1,0,283,2,1,-1,1,3:30:00,7
1,0,284,2,1,-1,1,7:14:00,7
1,0,285,1,1,-1,1,8:35:00,7
1,0,286,1,1,1,1,19:34:00,7
1,0,286,1,1,1,1,0:06:00,7
1,0,286,1,1,1,1,23:16:00,7
1,0,286,1,1,1,1,20:18:00,7
1,0,286,1,1,1,1,21:47:00,7
1,0,286,1,1,1,1,18:50:00,7
1,0,286,1,1,1,1,22:32:00,7
1,0,286,1,1,1,1,21:01:00,7
1,0,287,1,1,1,1,19:20:00,8
1,0,288,2,1,1,1,14:49:00,8
1,0,288,2,1,1,1,17:50:00,8
1,0,288,2,1,1,1,12:31:00,8
1,0,288,2,1,1,1,14:02:00,8
1,0,288,2,1,1,1,16:19:00,6
1,0,288,2,1,1,1,11:45:00,6
1,0,289,2,-1,-1,-1,10:35:00,6
1,0,290,2,-1,-1,-1,6:21:00,4
1,0,290,2,-1,1,-1,6:21:00,1
1,0,290,2,-1,1,1,6:21:00,2
1,0,290,2,1,1,1,4:02:00,8
1,0,290,2,1,1,1,2:18:00,8
1,0,290,2,1,1,1,5:34:00,8
1,0,290,2,1,1,1,3:10:00,8
1,0,290,2,1,1,1,1:34:00,8
1,0,290,2,1,1,1,6:21:00,1
1,0,291,1,1,-1,1,21:41:00,8
1,0,292,2,1,1,1,18:34:00,8
1,0,293,2,1,1,1,17:04:00,8
1,0,294,2,-1,-1,-1,7:09:00,8
1,0,295,1,1,1,1,11:05:00,9
1,0,295,1,1,1,1,9:35:00,9
1,0,295,1,1,1,1,11:55:00,9
1,0,295,1,1,1,1,8:55:00,9
1,0,295,1,1,1,1,1:28:00,9
1,0,295,1,1,1,1,12:35:00,9
1,0,295,1,1,1,1,14:50:00,9
1,0,295,1,1,1,1,13:20:00,9
1,0,295,1,1,1,1,10:20:00,9
1,0,295,1,1,1,1,0:45:00,9
1,0,295,1,1,1,1,0:01:00,8
1,0,296,2,1,1,1,15:33:00,8
1,0,297,2,-1,-1,-1,13:18:00,8
1,0,298,2,-1,1,1,9:45:00,4
1,0,298,2,1,1,1,9:45:00,2
1,0,299,1,1,1,1,20:07:00,8
1,0,300,2,1,1,1,4:49:00,8
1,0,301,1,1,1,1,20:52:00,8
1,0,302,1,1,1,1,0:51:00,8
1,0,303,1,1,1,1,18:25:00,9
1,0,304,1,1,1,1,19:10:00,9
1,0,304,1,1,1,1,19:54:00,9
1,0,304,1,1,1,1,21:25:00,9
1,0,304,1,1,1,1,23:17:00,9
1,0,305,1,1,1,1,17:40:00,9
1,0,306,1,1,-1,1,8:10:00,9
1,0,307,2,1,1,-1,15:35:00,8
1,0,307,2,1,1,1,15:35:00,1
1,0,308,1,1,1,1,22:12:00,9
1,0,309,1,1,1,1,14:05:00,9
1,0,317,1,1,1,1,19:37:00,7
1,0,317,1,1,1,1,20:19:00,7
1,0,318,1,1,-1,1,2:44:00,3
1,0,318,1,1,1,1,2:44:00,4
1,0,319,1,1,1,1,9:16:00,7
1,0,320,1,1,1,1,11:40:00,7
1,0,320,1,1,1,1,13:10:00,7
1,0,320,1,1,1,1,14:40:00,7
