DBSCAN,count,mean,std,min,25%,50%,75%,max
133,6.0,0.8863877776380983,0.0,0.8863877776380983,0.8863877776380983,0.8863877776380983,0.8863877776380983,0.8863877776380983
134,6.0,-0.030721991,0.0,-0.030721991,-0.030721991,-0.030721991,-0.030721991,-0.030721991
135,6.0,0.1045892859532236,0.0,0.1045892859532236,0.1045892859532236,0.1045892859532236,0.1045892859532236,0.1045892859532236
136,6.0,1.3674945417518674,2.432376777795247e-16,1.3674945417518676,1.3674945417518676,1.3674945417518676,1.3674945417518676,1.3674945417518676
137,6.0,0.7210073274739902,1.2161883888976234e-16,0.7210073274739901,0.7210073274739901,0.7210073274739901,0.7210073274739901,0.7210073274739901
138,6.0,1.9989471696511887,2.432376777795247e-16,1.998947169651189,1.998947169651189,1.998947169651189,1.998947169651189,1.998947169651189
139,12.0,-0.0833430435,0.05496089683873028,-0.135964096,-0.135964096,-0.0833430435,-0.030721991,-0.030721991
140,30.0,0.5826891327721946,0.29404451121312153,0.2098313906031104,0.4353501862814399,0.4954885317956612,0.705972741,1.0668028141807615
141,6.0,-0.045756578,0.0,-0.045756578,-0.045756578,-0.045756578,-0.045756578,-0.045756578
142,6.0,0.6608689819597694,0.0,0.6608689819597694,0.6608689819597694,0.6608689819597694,0.6608689819597694,0.6608689819597694
143,6.0,-1.474042284,0.0,-1.474042284,-1.474042284,-1.474042284,-1.474042284,-1.474042284
144,12.0,-0.4667249965,0.29835915359595055,-0.752382138,-0.752382138,-0.4667249965,-0.181067855,-0.181067855
145,6.0,0.4954885317956612,0.0,0.4954885317956612,0.4954885317956612,0.4954885317956612,0.4954885317956612,0.4954885317956612
146,6.0,-0.3163791329999999,6.080941944488117e-17,-0.316379133,-0.316379133,-0.316379133,-0.316379133,-0.316379133
147,6.0,0.7360419138525464,0.0,0.7360419138525464,0.7360419138525464,0.7360419138525464,0.7360419138525464,0.7360419138525464
148,6.0,0.3301080816315525,0.0,0.3301080816315525,0.3301080816315525,0.3301080816315525,0.3301080816315525,0.3301080816315525
149,6.0,0.04445094,0.0,0.04445094,0.04445094,0.04445094,0.04445094,0.04445094
150,6.0,-0.12092951,0.0,-0.12092951,-0.12092951,-0.12092951,-0.12092951,-0.12092951
151,8.0,1.1119065733164266,0.0,1.1119065733164266,1.1119065733164266,1.1119065733164266,1.1119065733164266,1.1119065733164266
152,8.0,0.1947968042245552,0.0,0.1947968042245552,0.1947968042245552,0.1947968042245552,0.1947968042245552,0.1947968042245552
153,8.0,-0.812520483,0.0,-0.812520483,-0.812520483,-0.812520483,-0.812520483,-0.812520483
154,8.0,-0.481759583,0.0,-0.481759583,-0.481759583,-0.481759583,-0.481759583,-0.481759583
155,8.0,0.4203155999028842,0.0,0.4203155999028842,0.4203155999028842,0.4203155999028842,0.4203155999028842,0.4203155999028842
156,8.0,-0.12092951,0.0,-0.12092951,-0.12092951,-0.12092951,-0.12092951,-0.12092951
157,8.0,2.8108148340931733,0.0,2.8108148340931733,2.8108148340931733,2.8108148340931733,2.8108148340931733,2.8108148340931733
158,8.0,1.683220855701528,0.0,1.683220855701528,1.683220855701528,1.683220855701528,1.683220855701528,1.683220855701528
159,40.0,1.5178404055374202,0.2360784844133835,1.0818374005593174,1.5328749919159752,1.547909578294531,1.6681862693229723,1.7583937875943043
160,8.0,0.5556268773098819,0.0,0.5556268773098819,0.5556268773098819,0.5556268773098819,0.5556268773098819,0.5556268773098819
161,12.0,1.2697697302912587,0.1805858032979231,1.0968719869378731,1.0968719869378731,1.2697697302912587,1.442667473644644,1.442667473644644
162,6.0,2.2094313789509634,0.0,2.2094313789509634,2.2094313789509634,2.2094313789509634,2.2094313789509634,2.2094313789509634
163,80.0,-0.7839547689999999,0.2845341007995442,-1.308661834,-0.932797174,-0.7523821375,-0.61707086,-0.211137028
164,8.0,0.5706614636884372,0.0,0.5706614636884372,0.5706614636884372,0.5706614636884372,0.5706614636884372,0.5706614636884372
165,32.0,-0.925279881,0.2668784233253539,-1.248523488,-1.14704003025,-0.917762588,-0.69600243875,-0.61707086
166,8.0,-0.647140033,0.0,-0.647140033,-0.647140033,-0.647140033,-0.647140033,-0.647140033
167,16.0,-1.789768598,0.15527654065151067,-1.940114462,-1.940114462,-1.789768598,-1.639422734,-1.639422734
168,8.0,0.9164569503952092,0.0,0.9164569503952092,0.9164569503952092,0.9164569503952092,0.9164569503952092,0.9164569503952092
169,56.0,-1.203419729,0.41806866666982023,-1.684526493,-1.609353561,-1.218454315,-0.962866347,-0.361482892
170,8.0,-1.398869352,0.0,-1.398869352,-1.398869352,-1.398869352,-1.398869352,-1.398869352
171,8.0,-0.812520483,0.0,-0.812520483,-0.812520483,-0.812520483,-0.812520483,-0.812520483
172,8.0,-0.99293552,0.0,-0.99293552,-0.99293552,-0.99293552,-0.99293552,-0.99293552
173,8.0,0.3150734952529973,0.0,0.3150734952529973,0.3150734952529973,0.3150734952529973,0.3150734952529973,0.3150734952529973
174,8.0,-0.045756578,0.0,-0.045756578,-0.045756578,-0.045756578,-0.045756578,-0.045756578
175,30.0,-0.3223929670093553,0.286341200622722,-0.78245131,-0.346448305,-0.301344546,-0.28630996,0.1045892859532236
176,6.0,0.074520113,0.0,0.074520113,0.074520113,0.074520113,0.074520113,0.074520113
177,12.0,0.811214845745322,0.12562490664203374,0.6909381547168797,0.6909381547168797,0.8112148457453221,0.9314915367737644,0.9314915367737644
178,6.0,-0.45169040999999993,6.080941944488117e-17,-0.45169041,-0.45169041,-0.45169041,-0.45169041,-0.45169041
179,6.0,1.0517682278022067,2.432376777795247e-16,1.051768227802207,1.051768227802207,1.051768227802207,1.051768227802207,1.051768227802207
180,18.0,1.1820679764163515,0.26983528753193725,0.8112148457453218,0.8112148457453218,1.3674945417518665,1.3674945417518665,1.3674945417518665
181,6.0,1.5779787510516403,0.0,1.5779787510516403,1.5779787510516403,1.5779787510516403,1.5779787510516403,1.5779787510516403
182,6.0,1.638117096565862,0.0,1.638117096565862,1.638117096565862,1.638117096565862,1.638117096565862,1.638117096565862
183,6.0,1.0367336414236512,0.0,1.0367336414236512,1.0367336414236512,1.0367336414236512,1.0367336414236512,1.0367336414236512
184,6.0,-0.090860337,0.0,-0.090860337,-0.090860337,-0.090860337,-0.090860337,-0.090860337
185,6.0,1.8636358922441916,0.0,1.8636358922441916,1.8636358922441916,1.8636358922441916,1.8636358922441916,1.8636358922441916
186,6.0,1.442667473644643,0.0,1.442667473644643,1.442667473644643,1.442667473644643,1.442667473644643,1.442667473644643
