KMeans,Hierarchical,DBSCAN,GMM,IsolationForest,LOF,OneClassSVM,sleeve,count
1,0,74,1,1,1,1,30013349,1
1,0,74,1,1,1,1,30013351,1
1,0,74,1,1,1,1,30012904,1
1,0,74,1,1,1,1,30012903,1
1,0,74,1,1,1,1,30012910,1
1,0,83,1,1,-1,1,30013353,1
1,0,83,1,1,-1,1,30012903,1
1,0,83,1,1,1,1,30012910,1
1,0,83,1,1,1,1,30012904,1
1,0,83,1,1,1,1,30013349,1
1,0,83,1,1,1,1,30012909,1
1,0,84,1,1,1,1,30012910,1
1,0,84,1,1,1,1,30012904,1
1,0,84,1,1,1,1,30013353,1
1,0,84,1,1,1,1,30013349,1
1,0,84,1,1,1,1,30012909,1
1,0,84,1,1,1,1,30012903,1
1,0,85,1,1,1,1,30012910,2
1,0,85,1,1,1,1,30013353,2
1,0,85,1,1,1,1,30012904,2
1,0,85,1,1,1,1,30012903,2
1,0,85,1,1,1,1,30013349,2
1,0,85,1,1,1,1,30012909,2
1,0,86,1,1,1,1,30013353,1
1,0,86,1,1,1,1,30012910,1
1,0,86,1,1,1,1,30012904,1
1,0,86,1,1,1,1,30013349,1
1,0,86,1,1,1,1,30012903,1
1,0,86,1,1,1,1,30012909,1
1,0,87,1,1,1,1,30013353,1
1,0,87,1,1,1,1,30012910,1
1,0,87,1,1,1,1,30012904,1
1,0,87,1,1,1,1,30012903,1
1,0,87,1,1,1,1,30013349,1
1,0,87,1,1,1,1,30012909,1
1,0,88,1,1,-1,-1,30013353,1
1,0,88,1,1,-1,-1,30012904,1
1,0,88,1,1,-1,-1,30012909,1
1,0,88,1,1,-1,-1,30012903,1
1,0,88,1,1,-1,1,30012910,1
1,0,88,1,1,-1,1,30013349,1
1,0,89,1,1,1,1,30013353,3
1,0,89,1,1,1,1,30012904,3
1,0,89,1,1,1,1,30012910,3
1,0,89,1,1,1,1,30013349,3
1,0,89,1,1,1,1,30012909,3
1,0,89,1,1,1,1,30012903,3
1,0,90,1,1,1,1,30013353,1
1,0,90,1,1,1,1,30012904,1
1,0,90,1,1,1,1,30012910,1
1,0,90,1,1,1,1,30013349,1
1,0,90,1,1,1,1,30012909,1
1,0,90,1,1,1,1,30012903,1
1,0,91,1,1,1,1,30013353,1
1,0,91,1,1,1,1,30012904,1
1,0,91,1,1,1,1,30012910,1
1,0,91,1,1,1,1,30013349,1
1,0,91,1,1,1,1,30012909,1
1,0,91,1,1,1,1,30012903,1
1,0,92,1,1,1,1,30013353,1
1,0,92,1,1,1,1,30012904,1
1,0,92,1,1,1,1,30012910,1
1,0,92,1,1,1,1,30013349,1
1,0,92,1,1,1,1,30012909,1
1,0,92,1,1,1,1,30012903,1
1,0,93,1,1,1,1,30014821,34
1,0,93,1,1,1,1,30014820,29
1,0,93,1,1,1,1,30014803,28
1,0,93,1,1,1,1,30014817,24
1,0,93,1,1,1,1,30014807,24
1,0,93,1,1,1,1,30014810,24
1,0,93,1,1,1,1,30014816,23
1,0,93,1,1,1,1,30014808,22
1,0,93,1,1,1,1,30014804,22
1,0,93,1,1,1,1,30014809,22
1,0,93,1,1,1,1,30014815,20
1,0,93,1,1,1,1,30014811,20
1,0,93,1,1,1,1,30012904,6
1,0,93,1,1,1,1,30012909,6
1,0,93,1,1,1,1,30012903,6
1,0,93,1,1,1,1,30012912,5
1,0,93,1,1,1,1,30011717,5
1,0,93,1,1,1,1,30014080,5
1,0,93,1,1,1,1,30012913,5
1,0,93,1,1,1,1,30012905,5
1,0,93,1,1,1,1,30014079,5
1,0,93,1,1,1,1,30013353,1
1,0,93,1,1,1,1,30012910,1
1,0,93,1,1,1,1,30013349,1
1,0,93,1,1,1,1,30014085,1
1,0,93,1,1,1,1,30014083,1
1,0,93,1,1,1,1,30014077,1
1,0,93,1,1,1,1,30014084,1
1,0,93,1,1,1,1,30012264,1
1,0,93,1,1,1,1,30014082,1
1,0,93,1,1,1,1,30014814,1
1,0,93,1,1,1,1,30014825,1
1,0,93,1,1,1,1,30014824,1
1,0,93,1,1,1,1,30014812,1
1,0,93,1,1,1,1,30014806,1
1,0,94,1,1,1,1,30013353,1
1,0,94,1,1,1,1,30012904,1
1,0,94,1,1,1,1,30012910,1
1,0,94,1,1,1,1,30013349,1
1,0,94,1,1,1,1,30012909,1
1,0,94,1,1,1,1,30012903,1
1,0,95,2,1,1,1,30013353,1
1,0,95,2,1,1,1,30012904,1
1,0,95,2,1,1,1,30012910,1
1,0,95,2,1,1,1,30013349,1
1,0,95,2,1,1,1,30012909,1
1,0,95,2,1,1,1,30012903,1
1,0,96,1,1,-1,1,30013353,1
1,0,96,1,1,1,1,30012904,1
1,0,96,1,1,1,1,30012910,1
1,0,96,1,1,1,1,30013349,1
1,0,96,1,1,1,1,30012909,1
1,0,96,1,1,1,1,30012903,1
1,0,97,1,1,1,1,30012904,1
1,0,97,1,1,1,1,30012088,1
1,0,97,1,1,1,1,30013353,1
1,0,97,1,1,1,1,30013352,1
1,0,97,1,1,1,1,30012909,1
1,0,97,1,1,1,1,30012903,1
1,0,97,1,1,1,1,30013349,1
1,0,97,1,1,1,1,30012910,1
1,0,98,2,1,1,1,30012909,7
1,0,98,2,1,1,1,30012904,5
1,0,98,2,1,1,1,30012088,5
1,0,98,2,1,1,1,30013352,5
1,0,98,2,1,1,1,30013353,5
1,0,98,2,1,1,1,30012903,5
1,0,98,2,1,1,1,30013349,5
1,0,98,2,1,1,1,30012910,5
1,0,98,2,1,1,1,30014082,4
1,0,98,2,1,1,1,30014084,4
1,0,98,2,1,1,1,30014083,4
1,0,98,2,1,1,1,30012264,4
1,0,98,2,1,1,1,30014077,4
1,0,98,2,1,1,1,30013873,4
1,0,98,2,1,1,1,30013876,4
1,0,98,2,1,1,1,30014143,4
1,0,98,2,1,1,1,30014144,4
1,0,98,2,1,1,1,30014140,4
1,0,98,2,1,1,1,30013874,4
1,0,98,2,1,1,1,30013875,4
1,0,98,2,1,1,1,30012905,2
1,0,98,2,1,1,1,30012913,2
1,0,98,2,1,1,1,30014079,2
1,0,98,2,1,1,1,30011717,2
1,0,98,2,1,1,1,30014080,2
1,0,98,2,1,1,1,30014085,2
1,0,99,2,1,-1,-1,30012088,1
1,0,99,2,1,-1,-1,30013352,1
1,0,99,2,1,-1,-1,30012904,1
1,0,99,2,1,-1,-1,30013353,1
1,0,99,2,1,-1,-1,30012909,1
1,0,99,2,1,-1,-1,30012903,1
1,0,99,2,1,-1,-1,30012910,1
1,0,99,2,1,-1,1,30013349,1
1,0,100,1,1,-1,-1,30013352,1
1,0,100,1,1,-1,-1,30013353,1
1,0,100,1,1,-1,-1,30012088,1
1,0,100,1,1,-1,-1,30012904,1
1,0,100,1,1,-1,-1,30012903,1
1,0,100,1,1,-1,-1,30012909,1
1,0,100,1,1,-1,-1,30012910,1
1,0,100,1,1,-1,1,30013349,1
1,0,101,1,1,1,1,30012088,3
1,0,101,1,1,1,1,30013352,3
1,0,101,1,1,1,1,30013353,3
1,0,101,1,1,1,1,30012910,3
1,0,101,1,1,1,1,30012904,3
1,0,101,1,1,1,1,30012903,3
1,0,102,2,1,1,1,30012904,1
1,0,102,2,1,1,1,30012912,1
1,0,102,2,1,1,1,30012907,1
1,0,102,2,1,1,1,30011717,1
1,0,102,2,1,1,1,30012905,1
1,0,103,2,1,1,1,30012904,1
1,0,103,2,1,1,1,30011717,1
1,0,103,2,1,1,1,30012912,1
1,0,103,2,1,1,1,30012907,1
1,0,103,2,1,1,1,30012905,1
1,0,104,2,1,-1,1,30012907,1
1,0,104,2,1,1,1,30012904,1
1,0,104,2,1,1,1,30011717,1
1,0,104,2,1,1,1,30012912,1
1,0,104,2,1,1,1,30012905,1
1,0,105,2,1,-1,-1,30012912,1
1,0,105,2,1,-1,-1,30012907,1
1,0,105,2,1,-1,-1,30011717,1
1,0,105,2,1,-1,1,30012904,1
1,0,105,2,1,-1,1,30012905,1
1,0,106,2,-1,-1,-1,30012904,1
1,0,106,2,-1,-1,-1,30012912,1
1,0,106,2,-1,-1,-1,30012907,1
1,0,106,2,-1,-1,-1,30011717,1
1,0,106,2,-1,-1,-1,30012905,1
1,0,107,1,1,-1,-1,30012904,1
1,0,107,1,1,-1,-1,30012912,1
1,0,107,1,1,-1,-1,30012907,1
1,0,107,1,1,-1,-1,30011717,1
1,0,107,1,1,-1,-1,30012905,1
1,0,108,2,1,-1,1,30011717,1
1,0,108,2,1,-1,1,30012907,1
1,0,108,2,1,1,1,30012905,1
1,0,108,2,1,1,1,30012912,1
1,0,108,2,1,1,1,30012904,1
1,0,109,1,1,1,-1,30012912,1
1,0,109,1,1,1,-1,30012905,1
1,0,109,1,1,1,1,30012904,6
1,0,109,1,1,1,1,30012905,5
1,0,109,1,1,1,1,30012912,5
1,0,110,1,1,1,1,30012905,5
1,0,110,1,1,1,1,30012912,5
1,0,110,1,1,1,1,30012904,5
1,0,111,1,1,1,1,30012909,5
1,0,111,1,1,1,1,30012903,5
1,0,111,1,1,1,1,30012913,5
1,0,112,1,1,1,-1,30012903,1
1,0,112,1,1,1,-1,30012913,1
1,0,112,1,1,1,-1,30012909,1
1,0,112,1,1,1,1,30012903,5
1,0,112,1,1,1,1,30012909,5
1,0,112,1,1,1,1,30012913,5
1,0,113,1,1,1,1,30014083,11
1,0,113,1,1,1,1,30014084,11
1,0,113,1,1,1,1,30014077,11
1,0,113,1,1,1,1,30014082,11
1,0,113,1,1,1,1,30012264,11
1,0,113,1,1,1,1,30012903,3
1,0,113,1,1,1,1,30012913,3
1,0,113,1,1,1,1,30012909,3
1,0,114,1,1,1,1,30012912,2
1,0,114,1,1,1,1,30012904,2
1,0,114,1,1,1,1,30012905,2
1,0,115,2,1,1,-1,30012912,5
1,0,115,2,1,1,-1,30012913,5
1,0,115,2,1,1,-1,30011717,4
1,0,115,2,1,1,-1,30012909,3
1,0,115,2,1,1,-1,30012903,3
1,0,115,2,1,1,-1,30014080,3
1,0,115,2,1,1,-1,30012905,3
1,0,115,2,1,1,-1,30014079,2
1,0,115,2,1,1,-1,30012904,1
1,0,115,2,1,1,1,30012904,4
1,0,115,2,1,1,1,30014079,3
1,0,115,2,1,1,1,30012909,2
1,0,115,2,1,1,1,30012903,2
1,0,115,2,1,1,1,30014080,2
1,0,115,2,1,1,1,30012905,2
1,0,115,2,1,1,1,30011717,1
1,0,116,1,1,1,1,30012912,5
1,0,116,1,1,1,1,30012903,5
1,0,116,1,1,1,1,30011717,5
1,0,116,1,1,1,1,30012909,5
1,0,116,1,1,1,1,30014080,5
1,0,116,1,1,1,1,30012913,5
1,0,116,1,1,1,1,30012905,5
1,0,116,1,1,1,1,30014079,5
1,0,116,1,1,1,1,30012904,5
1,0,117,1,1,1,1,30012912,1
1,0,117,1,1,1,1,30012903,1
1,0,117,1,1,1,1,30011717,1
1,0,117,1,1,1,1,30014080,1
1,0,117,1,1,1,1,30012913,1
1,0,117,1,1,1,1,30012905,1
1,0,117,1,1,1,1,30014079,1
1,0,117,1,1,1,1,30012909,1
1,0,117,1,1,1,1,30012904,1
1,0,118,1,1,1,1,30012912,2
1,0,118,1,1,1,1,30012903,2
1,0,118,1,1,1,1,30011717,2
1,0,118,1,1,1,1,30014080,2
1,0,118,1,1,1,1,30012913,2
1,0,118,1,1,1,1,30012905,2
1,0,118,1,1,1,1,30014079,2
1,0,118,1,1,1,1,30012909,2
1,0,118,1,1,1,1,30012904,2
1,0,119,1,1,1,1,30012912,1
1,0,119,1,1,1,1,30012903,1
1,0,119,1,1,1,1,30011717,1
1,0,119,1,1,1,1,30014080,1
1,0,119,1,1,1,1,30012913,1
1,0,119,1,1,1,1,30012905,1
1,0,119,1,1,1,1,30014079,1
1,0,119,1,1,1,1,30012909,1
1,0,119,1,1,1,1,30012904,1
1,0,120,1,1,1,1,30012912,1
1,0,120,1,1,1,1,30012903,1
1,0,120,1,1,1,1,30011717,1
1,0,120,1,1,1,1,30014080,1
1,0,120,1,1,1,1,30012913,1
1,0,120,1,1,1,1,30012905,1
1,0,120,1,1,1,1,30014079,1
1,0,120,1,1,1,1,30012909,1
1,0,120,1,1,1,1,30012904,1
1,0,121,1,1,1,1,30012912,1
1,0,121,1,1,1,1,30012903,1
1,0,121,1,1,1,1,30011717,1
1,0,121,1,1,1,1,30014080,1
1,0,121,1,1,1,1,30012913,1
1,0,121,1,1,1,1,30012905,1
1,0,121,1,1,1,1,30014079,1
1,0,121,1,1,1,1,30012909,1
1,0,121,1,1,1,1,30012904,1
1,0,122,1,1,1,1,30012912,1
1,0,122,1,1,1,1,30012903,1
1,0,122,1,1,1,1,30011717,1
1,0,122,1,1,1,1,30014080,1
1,0,122,1,1,1,1,30012913,1
1,0,122,1,1,1,1,30012905,1
1,0,122,1,1,1,1,30014079,1
1,0,122,1,1,1,1,30012909,1
1,0,122,1,1,1,1,30012904,1
1,0,123,1,1,1,1,30012912,1
1,0,123,1,1,1,1,30012903,1
1,0,123,1,1,1,1,30011717,1
1,0,123,1,1,1,1,30014080,1
1,0,123,1,1,1,1,30012905,1
1,0,123,1,1,1,1,30012913,1
1,0,123,1,1,1,1,30014079,1
1,0,123,1,1,1,1,30012909,1
1,0,123,1,1,1,1,30012904,1
1,0,124,2,1,1,1,30012912,1
1,0,124,2,1,1,1,30011717,1
1,0,124,2,1,1,1,30014080,1
1,0,124,2,1,1,1,30012905,1
1,0,124,2,1,1,1,30012904,1
1,0,124,2,1,1,1,30014079,1
1,0,125,2,1,1,1,30014079,2
1,0,125,2,1,1,1,30012905,2
1,0,125,2,1,1,1,30012913,2
1,0,125,2,1,1,1,30011717,2
1,0,125,2,1,1,1,30014080,2
1,0,125,2,1,1,1,30012909,2
1,0,126,1,1,1,1,30012905,2
1,0,126,1,1,1,1,30014079,2
1,0,126,1,1,1,1,30012913,2
1,0,126,1,1,1,1,30014080,2
1,0,126,1,1,1,1,30012909,2
1,0,126,1,1,1,1,30011717,2
1,0,127,1,1,1,1,30014083,1
1,0,127,1,1,1,1,30014084,1
1,0,127,1,1,1,1,30014077,1
1,0,127,1,1,1,1,30012264,1
1,0,127,1,1,1,1,30014082,1
1,0,128,1,1,1,1,30014083,1
1,0,128,1,1,1,1,30014084,1
1,0,128,1,1,1,1,30014077,1
1,0,128,1,1,1,1,30012264,1
1,0,128,1,1,1,1,30014082,1
1,0,129,1,1,-1,-1,30014083,1
1,0,129,1,1,-1,-1,30014084,1
1,0,129,1,1,-1,-1,30014077,1
1,0,129,1,1,-1,-1,30014082,1
1,0,129,1,1,-1,-1,30012264,1
1,0,130,1,-1,-1,-1,30012264,1
1,0,130,1,1,-1,-1,30014083,1
1,0,130,1,1,-1,-1,30014084,1
1,0,130,1,1,-1,-1,30014077,1
1,0,130,1,1,-1,-1,30014082,1
1,0,131,1,1,1,1,30014083,1
1,0,131,1,1,1,1,30014077,1
1,0,131,1,1,1,1,30014084,1
1,0,131,1,1,1,1,30014082,1
1,0,131,1,1,1,1,30012264,1
1,0,132,1,1,1,1,30012264,1
1,0,132,1,1,1,1,30014077,1
1,0,132,1,1,1,1,30014084,1
1,0,132,1,1,1,1,30014082,1
1,0,132,1,1,1,1,30014083,1
1,0,133,1,1,1,1,30014083,1
1,0,133,1,1,1,1,30014077,1
1,0,133,1,1,1,1,30014084,1
1,0,133,1,1,1,1,30012264,1
1,0,133,1,1,1,1,30014082,1
1,0,135,1,1,-1,-1,30012264,1
1,0,135,1,1,-1,-1,30014077,1
1,0,135,1,1,-1,-1,30014084,1
1,0,135,1,1,-1,-1,30014083,1
1,0,135,1,1,-1,-1,30014082,1
1,0,136,1,1,1,1,30014083,1
1,0,136,1,1,1,1,30014077,1
1,0,136,1,1,1,1,30014084,1
1,0,136,1,1,1,1,30014082,1
1,0,136,1,1,1,1,30012264,1
1,0,137,1,1,1,1,30014085,9
1,0,138,1,1,1,1,30014083,1
1,0,138,1,1,1,1,30014082,1
1,0,138,1,1,1,1,30014077,1
1,0,138,1,1,1,1,30012264,1
1,0,138,1,1,1,1,30014084,1
1,0,139,2,1,-1,1,30014083,1
1,0,139,2,1,-1,1,30014082,1
1,0,139,2,1,-1,1,30014077,1
1,0,139,2,1,-1,1,30014084,1
1,0,139,2,1,1,1,30012264,1
1,0,140,1,1,-1,-1,30012264,1
1,0,140,1,1,1,-1,30014083,1
1,0,140,1,1,1,-1,30014082,1
1,0,140,1,1,1,-1,30014077,1
1,0,140,1,1,1,-1,30014084,1
1,0,141,1,1,1,1,30014083,1
1,0,141,1,1,1,1,30014077,1
1,0,141,1,1,1,1,30012264,1
1,0,141,1,1,1,1,30014082,1
1,0,141,1,1,1,1,30014084,1
1,0,142,1,1,1,1,30014082,1
1,0,142,1,1,1,1,30014083,1
1,0,142,1,1,1,1,30014077,1
1,0,142,1,1,1,1,30012264,1
1,0,142,1,1,1,1,30014084,1
1,0,143,1,1,1,1,30014083,1
1,0,143,1,1,1,1,30014082,1
1,0,143,1,1,1,1,30014077,1
1,0,143,1,1,1,1,30014084,1
1,0,143,1,1,1,1,30012264,1
1,0,144,1,1,1,1,30014082,1
1,0,144,1,1,1,1,30014083,1
1,0,144,1,1,1,1,30014077,1
1,0,144,1,1,1,1,30014084,1
1,0,144,1,1,1,1,30012264,1
1,0,145,1,1,-1,-1,30014082,1
1,0,145,1,1,-1,-1,30014083,1
1,0,145,1,1,-1,-1,30014077,1
1,0,145,1,1,-1,-1,30014084,1
1,0,145,1,1,-1,-1,30012264,1
1,0,146,1,1,-1,-1,30014077,1
1,0,146,1,1,-1,-1,30014082,1
1,0,146,1,1,-1,-1,30012264,1
1,0,146,1,1,-1,1,30014083,1
1,0,146,1,1,-1,1,30014084,1
1,0,147,2,1,1,1,30014083,6
1,0,147,2,1,1,1,30014082,6
1,0,147,2,1,1,1,30014084,6
1,0,147,2,1,1,1,30012264,6
1,0,147,2,1,1,1,30014077,6
1,0,148,2,1,1,1,30014085,6
1,0,149,2,1,1,1,30014082,1
1,0,149,2,1,1,1,30014084,1
1,0,149,2,1,1,1,30014083,1
1,0,149,2,1,1,1,30012264,1
1,0,149,2,1,1,1,30014077,1
1,0,150,2,1,-1,-1,30014082,1
1,0,150,2,1,-1,-1,30014084,1
1,0,150,2,1,-1,-1,30012264,1
1,0,150,2,1,-1,-1,30014083,1
1,0,150,2,1,-1,-1,30014077,1
1,0,162,1,1,1,1,30014186,3
1,0,162,1,1,1,1,30014187,3
1,0,162,1,1,1,1,30014184,3
1,0,162,1,1,1,1,30014185,3
1,0,162,1,1,1,1,30014189,3
1,0,162,1,1,1,1,30014183,3
1,0,162,1,1,1,1,30014811,2
1,0,162,1,1,1,1,30014804,2
1,0,162,1,1,1,1,30014808,2
1,0,162,1,1,1,1,30014817,2
1,0,162,1,1,1,1,30014807,2
1,0,162,1,1,1,1,30014810,2
1,0,162,1,1,1,1,30014820,2
1,0,162,1,1,1,1,30014816,2
1,0,162,1,1,1,1,30014809,2
1,0,162,1,1,1,1,30014803,2
1,0,163,1,1,1,1,30014184,1
1,0,163,1,1,1,1,30014187,1
1,0,163,1,1,1,1,30014183,1
1,0,163,1,1,1,1,30014185,1
1,0,163,1,1,1,1,30014189,1
1,0,164,2,1,1,1,30014184,1
1,0,164,2,1,1,1,30014187,1
1,0,164,2,1,1,1,30014183,1
1,0,164,2,1,1,1,30014185,1
1,0,164,2,1,1,1,30014189,1
1,0,165,1,1,1,1,30014184,1
1,0,165,1,1,1,1,30014187,1
1,0,165,1,1,1,1,30014183,1
1,0,165,1,1,1,1,30014185,1
1,0,165,1,1,1,1,30014189,1
1,0,166,1,1,1,1,30014187,1
1,0,166,1,1,1,1,30014184,1
1,0,166,1,1,1,1,30014189,1
1,0,166,1,1,1,1,30014183,1
1,0,166,1,1,1,1,30014185,1
1,0,167,1,1,-1,1,30014184,1
1,0,167,1,1,-1,1,30014187,1
1,0,167,1,1,-1,1,30014189,1
1,0,167,1,1,-1,1,30014183,1
1,0,167,1,1,-1,1,30014185,1
1,0,168,1,1,1,1,30014184,1
1,0,168,1,1,1,1,30014187,1
1,0,168,1,1,1,1,30014185,1
1,0,168,1,1,1,1,30014189,1
1,0,168,1,1,1,1,30014183,1
1,0,169,1,1,1,1,30014184,1
1,0,169,1,1,1,1,30014187,1
1,0,169,1,1,1,1,30014185,1
1,0,169,1,1,1,1,30014189,1
1,0,169,1,1,1,1,30014183,1
1,0,170,1,1,1,1,30014185,2
1,0,170,1,1,1,1,30014183,2
1,0,170,1,1,1,1,30014186,2
1,0,170,1,1,1,1,30014187,2
1,0,170,1,1,1,1,30014189,2
1,0,170,1,1,1,1,30014184,2
1,0,171,1,1,-1,-1,30014189,1
1,0,171,1,1,-1,-1,30014184,1
1,0,171,1,1,-1,1,30014185,1
1,0,171,1,1,-1,1,30014183,1
1,0,171,1,1,-1,1,30014187,1
1,0,172,1,1,-1,1,30014185,1
1,0,172,1,1,1,1,30014183,2
1,0,172,1,1,1,1,30014186,2
1,0,172,1,1,1,1,30014184,2
1,0,172,1,1,1,1,30014189,2
1,0,172,1,1,1,1,30014187,2
1,0,172,1,1,1,1,30014185,1
1,0,173,1,1,1,1,30014183,1
1,0,173,1,1,1,1,30014185,1
1,0,173,1,1,1,1,30014184,1
1,0,173,1,1,1,1,30014189,1
1,0,173,1,1,1,1,30014187,1
1,0,174,2,1,-1,1,30014183,1
1,0,174,2,1,-1,1,30014185,1
1,0,174,2,1,-1,1,30014184,1
1,0,174,2,1,-1,1,30014189,1
1,0,174,2,1,-1,1,30014187,1
1,0,175,1,1,-1,1,30014184,1
1,0,175,1,1,1,1,30014183,1
1,0,175,1,1,1,1,30014185,1
1,0,175,1,1,1,1,30014189,1
1,0,175,1,1,1,1,30014187,1
1,0,176,1,1,1,1,30014185,1
1,0,176,1,1,1,1,30014183,1
1,0,176,1,1,1,1,30014189,1
1,0,176,1,1,1,1,30014187,1
1,0,176,1,1,1,1,30014184,1
1,0,177,1,1,1,1,30014185,1
1,0,177,1,1,1,1,30014183,1
1,0,177,1,1,1,1,30014189,1
1,0,177,1,1,1,1,30014187,1
1,0,177,1,1,1,1,30014184,1
1,0,178,1,1,1,1,30014185,1
1,0,178,1,1,1,1,30014183,1
1,0,178,1,1,1,1,30014187,1
1,0,178,1,1,1,1,30014189,1
1,0,178,1,1,1,1,30014184,1
1,0,179,2,1,-1,1,30014185,1
1,0,179,2,1,-1,1,30014183,1
1,0,179,2,1,-1,1,30014184,1
1,0,179,2,1,-1,1,30014189,1
1,0,179,2,1,-1,1,30014187,1
1,0,180,1,1,-1,-1,30014185,1
1,0,180,1,1,-1,-1,30014183,1
1,0,180,1,1,-1,-1,30014187,1
1,0,180,1,1,-1,-1,30014189,1
1,0,180,1,1,-1,-1,30014184,1
1,0,181,1,1,1,1,30013359,1
1,0,181,1,1,1,1,30014142,1
1,0,181,1,1,1,1,30014144,1
1,0,181,1,1,1,1,30014185,1
1,0,181,1,1,1,1,30014184,1
1,0,181,1,1,1,1,30014189,1
1,0,181,1,1,1,1,30013363,1
1,0,181,1,1,1,1,30014187,1
1,0,181,1,1,1,1,30014141,1
1,0,181,1,1,1,1,30014183,1
1,0,181,1,1,1,1,30014186,1
1,0,181,1,1,1,1,30014134,1
1,0,182,1,1,1,1,30014184,1
1,0,182,1,1,1,1,30014142,1
1,0,182,1,1,1,1,30013359,1
1,0,182,1,1,1,1,30014185,1
1,0,182,1,1,1,1,30014183,1
1,0,182,1,1,1,1,30014187,1
1,0,182,1,1,1,1,30014189,1
1,0,182,1,1,1,1,30013363,1
1,0,182,1,1,1,1,30014141,1
1,0,182,1,1,1,1,30014144,1
1,0,182,1,1,1,1,30014186,1
1,0,182,1,1,1,1,30014134,1
1,0,183,1,1,1,1,30014142,1
1,0,183,1,1,1,1,30014144,1
1,0,183,1,1,1,1,30014185,1
1,0,183,1,1,1,1,30013359,1
1,0,183,1,1,1,1,30014184,1
1,0,183,1,1,1,1,30013363,1
1,0,183,1,1,1,1,30014187,1
1,0,183,1,1,1,1,30014189,1
1,0,183,1,1,1,1,30014141,1
1,0,183,1,1,1,1,30014186,1
1,0,183,1,1,1,1,30014183,1
1,0,183,1,1,1,1,30014134,1
1,0,184,1,1,1,1,30014142,1
1,0,184,1,1,1,1,30014144,1
1,0,184,1,1,1,1,30014185,1
1,0,184,1,1,1,1,30014184,1
1,0,184,1,1,1,1,30013359,1
1,0,184,1,1,1,1,30014187,1
1,0,184,1,1,1,1,30013363,1
1,0,184,1,1,1,1,30014141,1
1,0,184,1,1,1,1,30014183,1
1,0,184,1,1,1,1,30014186,1
1,0,184,1,1,1,1,30014189,1
1,0,184,1,1,1,1,30014134,1
1,0,185,1,1,1,1,30014144,1
1,0,185,1,1,1,1,30014142,1
1,0,185,1,1,1,1,30014185,1
1,0,185,1,1,1,1,30013359,1
1,0,185,1,1,1,1,30014184,1
1,0,185,1,1,1,1,30013363,1
1,0,185,1,1,1,1,30014187,1
1,0,185,1,1,1,1,30014189,1
1,0,185,1,1,1,1,30014141,1
1,0,185,1,1,1,1,30014186,1
1,0,185,1,1,1,1,30014183,1
1,0,185,1,1,1,1,30014134,1
1,0,186,1,1,1,1,30014144,1
1,0,186,1,1,1,1,30014142,1
1,0,186,1,1,1,1,30014185,1
1,0,186,1,1,1,1,30013359,1
1,0,186,1,1,1,1,30014184,1
1,0,186,1,1,1,1,30014187,1
1,0,186,1,1,1,1,30013363,1
1,0,186,1,1,1,1,30014189,1
1,0,186,1,1,1,1,30014141,1
1,0,186,1,1,1,1,30014183,1
1,0,186,1,1,1,1,30014186,1
1,0,186,1,1,1,1,30014134,1
1,0,187,1,1,1,-1,30014142,1
1,0,187,1,1,1,-1,30013359,1
1,0,187,1,1,1,-1,30014185,1
1,0,187,1,1,1,-1,30014184,1
1,0,187,1,1,1,-1,30014187,1
1,0,187,1,1,1,-1,30014189,1
1,0,187,1,1,1,-1,30013363,1
1,0,187,1,1,1,-1,30014141,1
1,0,187,1,1,1,-1,30014144,1
1,0,187,1,1,1,-1,30014183,1
1,0,187,1,1,1,-1,30014186,1
1,0,187,1,1,1,-1,30014134,1
1,0,188,1,1,1,1,30014142,1
1,0,188,1,1,1,1,30013359,1
1,0,188,1,1,1,1,30014184,1
1,0,188,1,1,1,1,30014185,1
1,0,188,1,1,1,1,30014187,1
1,0,188,1,1,1,1,30014189,1
1,0,188,1,1,1,1,30013363,1
1,0,188,1,1,1,1,30014141,1
1,0,188,1,1,1,1,30014144,1
1,0,188,1,1,1,1,30014183,1
1,0,188,1,1,1,1,30014186,1
1,0,188,1,1,1,1,30014134,1
1,0,189,1,1,-1,-1,30014184,1
1,0,189,1,1,-1,1,30014142,1
1,0,189,1,1,-1,1,30013359,1
1,0,189,1,1,-1,1,30014185,1
1,0,189,1,1,-1,1,30014144,1
1,0,189,1,1,-1,1,30014187,1
1,0,189,1,1,-1,1,30014189,1
1,0,189,1,1,-1,1,30013363,1
1,0,189,1,1,-1,1,30014141,1
1,0,189,1,1,-1,1,30014183,1
1,0,189,1,1,-1,1,30014186,1
1,0,189,1,1,-1,1,30014134,1
1,0,190,1,1,-1,1,30014142,1
1,0,190,1,1,-1,1,30014136,1
1,0,190,1,1,-1,1,30014144,1
1,0,190,1,1,-1,1,30014138,1
1,0,190,1,1,-1,1,30014141,1
1,0,191,1,1,1,1,30014142,16
1,0,191,1,1,1,1,30014141,16
1,0,191,1,1,1,1,30014136,16
1,0,191,1,1,1,1,30014144,16
1,0,191,1,1,1,1,30014138,16
1,0,192,2,1,-1,1,30014142,1
1,0,192,2,1,-1,1,30014138,1
1,0,192,2,1,1,1,30014136,2
1,0,192,2,1,1,1,30014144,2
1,0,192,2,1,1,1,30014141,2
1,0,192,2,1,1,1,30014142,1
1,0,192,2,1,1,1,30014138,1
1,0,193,1,1,-1,1,30014142,1
1,0,193,1,1,-1,1,30014136,1
